query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Before working on the API key validation, make sure all background processes are completed. Then, conduct an integrity check on the API key. Afterward, scan the system for any vulnerabilities. Wrap up by modifying system quotas based on the scan results.",948,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,23e2f26345225cfb,f088706ebdef9396,4,3,confusable,f088706ebdef9396,False,campaign_v4
"Please make sure to first wait for all the parallel processes to finish, then check the API key status, scan for malware, and update the usage quota at the same time.",949,"wait_for_parallel_tasks -> read_api_key_status, wait_for_parallel_tasks -> scan_system_for_malware, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,04999deae10aacb3,f088706ebdef9396,4,3,standard,f088706ebdef9396,False,campaign_v4
"I need you to let the parallel tasks complete first. Once they're done, simultaneously verify the API key's condition, perform a malware scan, and adjust the quota usage.",949,"wait_for_parallel_tasks -> read_api_key_status, wait_for_parallel_tasks -> scan_system_for_malware, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,04999deae10aacb3,f088706ebdef9396,4,3,paraphrase,f088706ebdef9396,False,campaign_v4
"Begin by waiting for the ongoing parallel operations to finish. After that is completed, three tasks need to run concurrently: check on the API key, scan the system for malicious software, and update the current quota usage.",949,"wait_for_parallel_tasks -> read_api_key_status, wait_for_parallel_tasks -> scan_system_for_malware, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,04999deae10aacb3,f088706ebdef9396,4,3,structural_clear,f088706ebdef9396,False,campaign_v4
"Wait until all simultaneous tasks finish up first. Once those are done, proceed with three activities happening at the same time: confirm the API key status, inspect the system for threats, and modify the quota allocation.",949,"wait_for_parallel_tasks -> read_api_key_status, wait_for_parallel_tasks -> scan_system_for_malware, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,04999deae10aacb3,f088706ebdef9396,4,3,structural_paraphrase,f088706ebdef9396,False,campaign_v4
"Hold off until the ongoing simultaneous processes wrap up. Then, at the same moment, verify the authorization token's status, check the computer for harmful programs, and make adjustments to the resource limit.",949,"wait_for_parallel_tasks -> read_api_key_status, wait_for_parallel_tasks -> scan_system_for_malware, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,04999deae10aacb3,f088706ebdef9396,4,3,lexical,f088706ebdef9396,False,campaign_v4
"After finishing the initial set of tasks, check for system vulnerabilities, make changes to resource limits, and ensure the authentication credentials are active—all happening together.",949,"wait_for_parallel_tasks -> read_api_key_status, wait_for_parallel_tasks -> scan_system_for_malware, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,04999deae10aacb3,f088706ebdef9396,4,3,confusable,f088706ebdef9396,False,campaign_v4
"Please make sure to check the API key status, scan the system for malware, and wait for the parallel tasks to finish. Once all of these are complete, update the usage quota.",950,"read_api_key_status -> update_usage_quota, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,284c5139e440e1e8,f088706ebdef9396,4,3,standard,f088706ebdef9396,False,campaign_v4
"Could you confirm the API key status and run a malware scan at the same time as monitoring the completion of parallel tasks? After all of that is done, go ahead and adjust the usage quota accordingly.",950,"read_api_key_status -> update_usage_quota, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,284c5139e440e1e8,f088706ebdef9396,4,3,paraphrase,f088706ebdef9396,False,campaign_v4
"First, the API key status needs to be checked, the system needs to be scanned for malware, and any parallel tasks should be completed simultaneously. Once those three tasks are finished, only then can the usage quota be updated.",950,"read_api_key_status -> update_usage_quota, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,284c5139e440e1e8,f088706ebdef9396,4,3,structural_clear,f088706ebdef9396,False,campaign_v4
"Start by ensuring both a malware scan and the API key check are performed in parallel with waiting on the other concurrent tasks to complete. When these processes are all done, proceed to modify the usage quota.",950,"read_api_key_status -> update_usage_quota, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,284c5139e440e1e8,f088706ebdef9396,4,3,structural_paraphrase,f088706ebdef9396,False,campaign_v4
"Make sure to verify the security credentials and inspect the system for threats while handling other ongoing operations concurrently. After that, adjust the resource allocation levels once everything wraps up.",950,"read_api_key_status -> update_usage_quota, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,284c5139e440e1e8,f088706ebdef9396,4,3,lexical,f088706ebdef9396,False,campaign_v4
"Check the API status and scan for issues in the system while monitoring unrelated ongoing tasks. After those finish, update account limits as needed.",950,"read_api_key_status -> update_usage_quota, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> update_usage_quota",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,284c5139e440e1e8,f088706ebdef9396,4,3,confusable,f088706ebdef9396,False,campaign_v4
"Start by checking the API key status and waiting for other tasks to finish at the same time. Once both are done, scan the system for malware. Finally, update the usage quota after the scan is complete.",951,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> scan_system_for_malware",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,ea249f2f202c2fed,f088706ebdef9396,4,3,standard,f088706ebdef9396,False,campaign_v4
"Check the status of the API key while also waiting for any parallel tasks to complete. After both of these are finished, perform a malware scan on the system. When the scan is done, proceed to update the usage quota.",951,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> scan_system_for_malware",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,ea249f2f202c2fed,f088706ebdef9396,4,3,paraphrase,f088706ebdef9396,False,campaign_v4
"First, the API key status needs to be checked, and at the same time, we should wait for any parallel tasks to conclude. Only after these two steps are completed can the malware scan begin. Once the scan is finished, the usage quota can be updated.",951,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> scan_system_for_malware",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,ea249f2f202c2fed,f088706ebdef9396,4,3,structural_clear,f088706ebdef9396,False,campaign_v4
"Begin by simultaneously verifying the API key's condition and waiting for other tasks to wrap up. After these two operations are complete, move on to scanning for malware. When the malware scan has successfully completed, update the resource usage quota.",951,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> scan_system_for_malware",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,ea249f2f202c2fed,f088706ebdef9396,4,3,structural_paraphrase,f088706ebdef9396,False,campaign_v4
"Make sure the system is ready by confirming the key's status and waiting for other ongoing tasks to finish at the same time. Then, run an analysis to ensure there are no security threats. Once that's done, adjust the system's resource allocation to reflect updated usage.",951,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> scan_system_for_malware",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,ea249f2f202c2fed,f088706ebdef9396,4,3,lexical,f088706ebdef9396,False,campaign_v4
"First, handle all pending preparatory steps such as verifying account keys and waiting for other background processes to complete. Only after those steps are done should you check for any potential system vulnerabilities. When this is finished, make the necessary updates to the account or system limits.",951,"read_api_key_status -> scan_system_for_malware, scan_system_for_malware -> update_usage_quota, wait_for_parallel_tasks -> scan_system_for_malware",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,ea249f2f202c2fed,f088706ebdef9396,4,3,confusable,f088706ebdef9396,False,campaign_v4
"Wait for all background tasks to finish, then check the API key status. Once that’s done, scan the system for threats and update the usage quota at the same time.",952,"read_api_key_status -> scan_system_for_malware, read_api_key_status -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,b2a009c20a6fe4c9,f088706ebdef9396,4,3,standard,f088706ebdef9396,False,campaign_v4
"Hold off until all active tasks wrap up, then verify the state of the API key. Afterward, conduct a malware scan while simultaneously adjusting the quota for usage.",952,"read_api_key_status -> scan_system_for_malware, read_api_key_status -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,b2a009c20a6fe4c9,f088706ebdef9396,4,3,paraphrase,f088706ebdef9396,False,campaign_v4
"First, ensure that all parallel tasks have completed. After that, check the API key status. Once the key status check is done, proceed with the malware scan and the quota update, which can happen concurrently.",952,"read_api_key_status -> scan_system_for_malware, read_api_key_status -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,b2a009c20a6fe4c9,f088706ebdef9396,4,3,structural_clear,f088706ebdef9396,False,campaign_v4
"Complete all outstanding parallel operations first. Afterward, examine the API key's condition. When the API key has been reviewed, initiate both the system security scan and the quota adjustment simultaneously.",952,"read_api_key_status -> scan_system_for_malware, read_api_key_status -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,b2a009c20a6fe4c9,f088706ebdef9396,4,3,structural_paraphrase,f088706ebdef9396,False,campaign_v4
"Finish all ongoing background processes before inspecting the credentials for access. Once the credentials are verified, look for any security anomalies on the system while simultaneously modifying the allocation settings.",952,"read_api_key_status -> scan_system_for_malware, read_api_key_status -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,b2a009c20a6fe4c9,f088706ebdef9396,4,3,lexical,f088706ebdef9396,False,campaign_v4
"After all unrelated tasks wrap up, review the authentication key. When that’s done, check for system vulnerabilities and also make adjustments to the resource limits. These two steps should occur at the same time.",952,"read_api_key_status -> scan_system_for_malware, read_api_key_status -> update_usage_quota, wait_for_parallel_tasks -> read_api_key_status",wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,FALSE,FALSE,wait_for_parallel_tasks;read_api_key_status;scan_system_for_malware;update_usage_quota,45,b2a009c20a6fe4c9,f088706ebdef9396,4,3,confusable,f088706ebdef9396,False,campaign_v4
"First, schedule all dependent tasks. Then, assign the tasks to workers to handle them. Next, check the backup status to ensure everything is secure. Finally, quarantine the system if necessary for safety.",953,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> fanout_tasks_to_workers",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,9ce5b36672311d27,481dca5bafba28bf,4,3,standard,481dca5bafba28bf,False,campaign_v4
"Start by organizing tasks that rely on one another. After that, distribute them to the workers for execution. Once that’s done, verify the backups are intact. Lastly, isolate the system if required.",953,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> fanout_tasks_to_workers",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,9ce5b36672311d27,481dca5bafba28bf,4,3,paraphrase,481dca5bafba28bf,False,campaign_v4
"This workflow follows a strict sequence: dependent tasks are scheduled first. Only after that can tasks be distributed to workers. Backups are checked after the fanout process is complete, and finally, quarantining the system occurs as the last step.",953,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> fanout_tasks_to_workers",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,9ce5b36672311d27,481dca5bafba28bf,4,3,structural_clear,481dca5bafba28bf,False,campaign_v4
"The process begins with scheduling tasks that rely on each other. Once those are organized, they are sent out to workers to handle. After worker distribution is complete, the backup status is reviewed. Finally, the system is quarantined if required, following the backup check.",953,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> fanout_tasks_to_workers",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,9ce5b36672311d27,481dca5bafba28bf,4,3,structural_paraphrase,481dca5bafba28bf,False,campaign_v4
"You’ll need to plan out activities that depend on one another first. Next, delegate them across your team or systems. After the delegation, make sure data safety measures are verified, and if there’s a risk, isolate the system.",953,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> fanout_tasks_to_workers",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,9ce5b36672311d27,481dca5bafba28bf,4,3,lexical,481dca5bafba28bf,False,campaign_v4
"First, handle any tasks that are linked together and can’t be done independently. Then, send out the work to multiple people or systems. After the tasks are distributed, review the data protection state. Finally, lock down the system if something seems off.",953,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> fanout_tasks_to_workers",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,9ce5b36672311d27,481dca5bafba28bf,4,3,confusable,481dca5bafba28bf,False,campaign_v4
"Start by planning out the dependent tasks. Once that's done, proceed to assign the tasks to workers while also checking the backup status and isolating the system if needed — all at the same time.",954,"schedule_dependent_tasks -> fanout_tasks_to_workers, schedule_dependent_tasks -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,1f3d6c19b9e5a3e6,481dca5bafba28bf,4,3,standard,481dca5bafba28bf,False,campaign_v4
"Kick things off by organizing the tasks that rely on each other. After that’s finished, you can do three things simultaneously: distribute the tasks to workers, verify the backups, and put the system into quarantine mode.",954,"schedule_dependent_tasks -> fanout_tasks_to_workers, schedule_dependent_tasks -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,1f3d6c19b9e5a3e6,481dca5bafba28bf,4,3,paraphrase,481dca5bafba28bf,False,campaign_v4
"First, ensure the dependent tasks are properly scheduled. Only after this step is completed, begin the next phase. In this phase, three tasks can run in parallel: distributing tasks to workers, checking the backup systems, and quarantining the system.",954,"schedule_dependent_tasks -> fanout_tasks_to_workers, schedule_dependent_tasks -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,1f3d6c19b9e5a3e6,481dca5bafba28bf,4,3,structural_clear,481dca5bafba28bf,False,campaign_v4
"The workflow begins with scheduling all tasks that are interdependent. Once this part is completed, the process branches into three parallel tracks: assigning the work to different teams, reviewing the backup conditions, and isolating the system to secure it.",954,"schedule_dependent_tasks -> fanout_tasks_to_workers, schedule_dependent_tasks -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,1f3d6c19b9e5a3e6,481dca5bafba28bf,4,3,structural_paraphrase,481dca5bafba28bf,False,campaign_v4
"First, lay out the sequence of all interconnected activities. After completing this, you can concurrently pass tasks to team members, inspect the current state of backups, and take measures to secure the system environment.",954,"schedule_dependent_tasks -> fanout_tasks_to_workers, schedule_dependent_tasks -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,1f3d6c19b9e5a3e6,481dca5bafba28bf,4,3,lexical,481dca5bafba28bf,False,campaign_v4
"Plan the set of tasks that rely on one another first. As soon as that’s done, split the workflow into three simultaneous actions: delegating the tasks to others, monitoring the backup system, and locking down the environment for safety.",954,"schedule_dependent_tasks -> fanout_tasks_to_workers, schedule_dependent_tasks -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,1f3d6c19b9e5a3e6,481dca5bafba28bf,4,3,confusable,481dca5bafba28bf,False,campaign_v4
"I need to set up dependent tasks, distribute work to the team, and ensure backup status is checked, all happening at the same time. Then, once those are complete, quarantine the system.",955,"fanout_tasks_to_workers -> quarantine_system, read_backup_status -> quarantine_system, schedule_dependent_tasks -> quarantine_system",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,239334298948b410,481dca5bafba28bf,4,3,standard,481dca5bafba28bf,False,campaign_v4
"Could you manage task scheduling, assign tasks to workers, and verify the backup status simultaneously? After all three are finished, please quarantine the system.",955,"fanout_tasks_to_workers -> quarantine_system, read_backup_status -> quarantine_system, schedule_dependent_tasks -> quarantine_system",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,239334298948b410,481dca5bafba28bf,4,3,paraphrase,481dca5bafba28bf,False,campaign_v4
"First, scheduling the dependent tasks, distributing the work among workers, and checking the backup status must happen concurrently. Only after all of those are finished can the system be quarantined.",955,"fanout_tasks_to_workers -> quarantine_system, read_backup_status -> quarantine_system, schedule_dependent_tasks -> quarantine_system",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,239334298948b410,481dca5bafba28bf,4,3,structural_clear,481dca5bafba28bf,False,campaign_v4
"Start by organizing tasks that depend on each other, assigning duties to the team, and reviewing the backup’s condition at the same time. Once these are done, proceed with isolating the system.",955,"fanout_tasks_to_workers -> quarantine_system, read_backup_status -> quarantine_system, schedule_dependent_tasks -> quarantine_system",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,239334298948b410,481dca5bafba28bf,4,3,structural_paraphrase,481dca5bafba28bf,False,campaign_v4
"Organize the workflow so that task planning, team assignment, and checking the system’s recovery safeguards happen concurrently. After these are complete, make sure to isolate the environment.",955,"fanout_tasks_to_workers -> quarantine_system, read_backup_status -> quarantine_system, schedule_dependent_tasks -> quarantine_system",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,239334298948b410,481dca5bafba28bf,4,3,lexical,481dca5bafba28bf,False,campaign_v4
"Please schedule tasks, distribute assignments, and review backups simultaneously. Once those steps are done, ensure the system is quarantined. It’s important that the isolation only happens after everything else is complete.",955,"fanout_tasks_to_workers -> quarantine_system, read_backup_status -> quarantine_system, schedule_dependent_tasks -> quarantine_system",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,239334298948b410,481dca5bafba28bf,4,3,confusable,481dca5bafba28bf,False,campaign_v4
"First, schedule the dependent tasks and distribute them to workers at the same time. After both of these are complete, check the backup status. Finally, if needed, quarantine the system once the backup status has been reviewed.",956,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,0fed627d60cab102,481dca5bafba28bf,4,3,standard,481dca5bafba28bf,False,campaign_v4
"Begin by organizing the tasks that rely on each other and, at the same time, assign them to multiple workers. Once these steps are done, proceed to verify the backup's condition. After verifying the backup, isolate the system as the final step.",956,"fanout_tasks_to_workers -> read_backup_status, read_backup_status -> quarantine_system, schedule_dependent_tasks -> read_backup_status",schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,FALSE,FALSE,schedule_dependent_tasks;fanout_tasks_to_workers;read_backup_status;quarantine_system,45,0fed627d60cab102,481dca5bafba28bf,4,3,paraphrase,481dca5bafba28bf,False,campaign_v4
