query,ground_truth,domain_note
Revoke Grace's access to payment-api-03.,revoke_system_access,
Revoke Grace's access to prod-web-01.,revoke_system_access,
Remove system access for Grace across the Marketing environment.,revoke_system_access,
Revoke Eve's access to staging-db-02.,revoke_system_access,
Remove system access for Bob across the Engineering environment.,revoke_system_access,
Revoke Charlie's access to cdn-edge-06.,revoke_system_access,
Cut off Grace's permissions before they reach prod-web-01.,revoke_system_access,
Remove system access for Bob across the Legal environment.,revoke_system_access,
Revoke Eve's access to cdn-edge-06.,revoke_system_access,
Remove system access for Diana across the Legal environment.,revoke_system_access,
Remove system access for Eve across the HR environment.,revoke_system_access,
Cut off Eve's permissions before they reach auth-svc-04.,revoke_system_access,
Cut off Diana's permissions before they reach ml-infer-05.,revoke_system_access,
Cut off Diana's permissions before they reach staging-db-02.,revoke_system_access,
Cut off Bob's permissions before they reach cdn-edge-06.,revoke_system_access,
Cut off Alice's permissions before they reach auth-svc-04.,revoke_system_access,
Contain the compromised endpoint on ml-infer-05.,quarantine_endpoint,
Contain the compromised endpoint on prod-web-01.,quarantine_endpoint,
Quarantine the endpoint on prod-web-01 before it spreads issues.,quarantine_endpoint,
Isolate auth-svc-04 from the rest of the Finance environment.,quarantine_endpoint,
Contain the compromised endpoint on auth-svc-04.,quarantine_endpoint,
Contain the compromised endpoint on payment-api-03.,quarantine_endpoint,
Quarantine the endpoint on ml-infer-05 before it spreads issues.,quarantine_endpoint,
Quarantine the endpoint on auth-svc-04 before it spreads issues.,quarantine_endpoint,
Contain the compromised endpoint on staging-db-02.,quarantine_endpoint,
Contain the compromised endpoint on cdn-edge-06.,quarantine_endpoint,
Isolate auth-svc-04 from the rest of the Legal environment.,quarantine_endpoint,
Quarantine the endpoint on cdn-edge-06 before it spreads issues.,quarantine_endpoint,
Isolate prod-web-01 from the rest of the Marketing environment.,quarantine_endpoint,
Isolate payment-api-03 from the rest of the Finance environment.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the Engineering environment.,quarantine_endpoint,
Isolate payment-api-03 from the rest of the Engineering environment.,quarantine_endpoint,
Isolate cdn-edge-06 from the rest of the Marketing environment.,quarantine_endpoint,
Isolate payment-api-03 from the rest of the Marketing environment.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the Engineering environment.,quarantine_endpoint,
Isolate prod-web-01 from the rest of the HR environment.,quarantine_endpoint,
Isolate cdn-edge-06 from the rest of the Legal environment.,quarantine_endpoint,
Quarantine the endpoint on payment-api-03 before it spreads issues.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the Legal environment.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the Finance environment.,quarantine_endpoint,
Quarantine the endpoint on staging-db-02 before it spreads issues.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the HR environment.,quarantine_endpoint,
Isolate auth-svc-04 from the rest of the HR environment.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the Marketing environment.,quarantine_endpoint,
Isolate prod-web-01 from the rest of the Finance environment.,quarantine_endpoint,
Isolate payment-api-03 from the rest of the HR environment.,quarantine_endpoint,
Isolate prod-web-01 from the rest of the Engineering environment.,quarantine_endpoint,
Isolate auth-svc-04 from the rest of the Engineering environment.,quarantine_endpoint,
Isolate prod-web-01 from the rest of the Legal environment.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the Finance environment.,quarantine_endpoint,
Isolate cdn-edge-06 from the rest of the Engineering environment.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the HR environment.,quarantine_endpoint,
Isolate cdn-edge-06 from the rest of the Finance environment.,quarantine_endpoint,
Isolate auth-svc-04 from the rest of the Marketing environment.,quarantine_endpoint,
Isolate payment-api-03 from the rest of the Legal environment.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the Legal environment.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the Marketing environment.,quarantine_endpoint,
Isolate cdn-edge-06 from the rest of the HR environment.,quarantine_endpoint,
Contain the compromised endpoint on ml-infer-05 for request 43.,quarantine_endpoint,
Quarantine the endpoint on staging-db-02 before it spreads issues for request 44.,quarantine_endpoint,
Contain the compromised endpoint on cdn-edge-06 for request 45.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the Marketing environment for request 46.,quarantine_endpoint,
Contain the compromised endpoint on auth-svc-04 for request 47.,quarantine_endpoint,
Quarantine the endpoint on staging-db-02 before it spreads issues for request 48.,quarantine_endpoint,
Isolate staging-db-02 from the rest of the Marketing environment for request 49.,quarantine_endpoint,
Contain the compromised endpoint on ml-infer-05 for request 50.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the HR environment for request 51.,quarantine_endpoint,
Quarantine the endpoint on staging-db-02 before it spreads issues for request 52.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the Finance environment for request 53.,quarantine_endpoint,
Quarantine the endpoint on auth-svc-04 before it spreads issues for request 54.,quarantine_endpoint,
Quarantine the endpoint on prod-web-01 before it spreads issues for request 55.,quarantine_endpoint,
Quarantine the endpoint on ml-infer-05 before it spreads issues for request 56.,quarantine_endpoint,
Isolate ml-infer-05 from the rest of the Finance environment for request 57.,quarantine_endpoint,
Contain the compromised endpoint on staging-db-02 for request 58.,quarantine_endpoint,
Quarantine the endpoint on ml-infer-05 before it spreads issues for request 59.,quarantine_endpoint,
Contain the compromised endpoint on payment-api-03 for request 60.,quarantine_endpoint,
Quarantine the endpoint on payment-api-03 before it spreads issues for request 61.,quarantine_endpoint,
Quarantine the endpoint on auth-svc-04 before it spreads issues for request 62.,quarantine_endpoint,
Quarantine the endpoint on prod-web-01 before it spreads issues for request 63.,quarantine_endpoint,
Contain the compromised endpoint on auth-svc-04 for request 64.,quarantine_endpoint,
Contain the compromised endpoint on auth-svc-04 for request 65.,quarantine_endpoint,
Isolate prod-web-01 from the rest of the Engineering environment for request 66.,quarantine_endpoint,
Contain the compromised endpoint on payment-api-03 for request 67.,quarantine_endpoint,
Escalate the security incident on staging-db-02 to the on-call team.,escalate_security_incident,
Hand the threat case for Marketing over to a human responder.,escalate_security_incident,
Route the security incident involving prod-web-01 to the incident lead.,escalate_security_incident,
Hand the threat case for HR over to a human responder.,escalate_security_incident,
Route the security incident involving ml-infer-05 to the incident lead.,escalate_security_incident,
Hand the threat case for Finance over to a human responder.,escalate_security_incident,
Route the security incident involving payment-api-03 to the incident lead.,escalate_security_incident,
Escalate the security incident on auth-svc-04 to the on-call team.,escalate_security_incident,
Route the security incident involving cdn-edge-06 to the incident lead.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder.,escalate_security_incident,
Hand the threat case for Legal over to a human responder.,escalate_security_incident,
Route the security incident involving staging-db-02 to the incident lead.,escalate_security_incident,
Escalate the security incident on prod-web-01 to the on-call team.,escalate_security_incident,
Escalate the security incident on payment-api-03 to the on-call team.,escalate_security_incident,
Route the security incident involving auth-svc-04 to the incident lead.,escalate_security_incident,
Escalate the security incident on ml-infer-05 to the on-call team.,escalate_security_incident,
Escalate the security incident on cdn-edge-06 to the on-call team.,escalate_security_incident,
Escalate the security incident on staging-db-02 to the on-call team for request 18.,escalate_security_incident,
Escalate the security incident on auth-svc-04 to the on-call team for request 19.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder for request 20.,escalate_security_incident,
Escalate the security incident on cdn-edge-06 to the on-call team for request 21.,escalate_security_incident,
Escalate the security incident on ml-infer-05 to the on-call team for request 22.,escalate_security_incident,
Escalate the security incident on auth-svc-04 to the on-call team for request 23.,escalate_security_incident,
Escalate the security incident on staging-db-02 to the on-call team for request 24.,escalate_security_incident,
Hand the threat case for Marketing over to a human responder for request 25.,escalate_security_incident,
Route the security incident involving cdn-edge-06 to the incident lead for request 26.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder for request 27.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder for request 28.,escalate_security_incident,
Route the security incident involving cdn-edge-06 to the incident lead for request 29.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder for request 30.,escalate_security_incident,
Escalate the security incident on prod-web-01 to the on-call team for request 31.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder for request 32.,escalate_security_incident,
Escalate the security incident on prod-web-01 to the on-call team for request 33.,escalate_security_incident,
Hand the threat case for HR over to a human responder for request 34.,escalate_security_incident,
Hand the threat case for Finance over to a human responder for request 35.,escalate_security_incident,
Hand the threat case for Marketing over to a human responder for request 36.,escalate_security_incident,
Escalate the security incident on ml-infer-05 to the on-call team for request 37.,escalate_security_incident,
Route the security incident involving payment-api-03 to the incident lead for request 38.,escalate_security_incident,
Route the security incident involving prod-web-01 to the incident lead for request 39.,escalate_security_incident,
Hand the threat case for Legal over to a human responder for request 40.,escalate_security_incident,
Route the security incident involving staging-db-02 to the incident lead for request 41.,escalate_security_incident,
Route the security incident involving payment-api-03 to the incident lead for request 42.,escalate_security_incident,
Route the security incident involving payment-api-03 to the incident lead for request 43.,escalate_security_incident,
Route the security incident involving payment-api-03 to the incident lead for request 44.,escalate_security_incident,
Hand the threat case for HR over to a human responder for request 45.,escalate_security_incident,
Escalate the security incident on ml-infer-05 to the on-call team for request 46.,escalate_security_incident,
Route the security incident involving auth-svc-04 to the incident lead for request 47.,escalate_security_incident,
Escalate the security incident on ml-infer-05 to the on-call team for request 48.,escalate_security_incident,
Hand the threat case for Finance over to a human responder for request 49.,escalate_security_incident,
Hand the threat case for Marketing over to a human responder for request 50.,escalate_security_incident,
Route the security incident involving ml-infer-05 to the incident lead for request 51.,escalate_security_incident,
Escalate the security incident on prod-web-01 to the on-call team for request 52.,escalate_security_incident,
Escalate the security incident on cdn-edge-06 to the on-call team for request 53.,escalate_security_incident,
Hand the threat case for Legal over to a human responder for request 54.,escalate_security_incident,
Route the security incident involving staging-db-02 to the incident lead for request 55.,escalate_security_incident,
Escalate the security incident on staging-db-02 to the on-call team for request 56.,escalate_security_incident,
Hand the threat case for HR over to a human responder for request 57.,escalate_security_incident,
Escalate the security incident on cdn-edge-06 to the on-call team for request 58.,escalate_security_incident,
Escalate the security incident on auth-svc-04 to the on-call team for request 59.,escalate_security_incident,
Hand the threat case for Marketing over to a human responder for request 60.,escalate_security_incident,
Route the security incident involving staging-db-02 to the incident lead for request 61.,escalate_security_incident,
Hand the threat case for Engineering over to a human responder for request 62.,escalate_security_incident,
Route the security incident involving prod-web-01 to the incident lead for request 63.,escalate_security_incident,
Route the security incident involving payment-api-03 to the incident lead for request 64.,escalate_security_incident,
Route the security incident involving staging-db-02 to the incident lead for request 65.,escalate_security_incident,
Escalate the security incident on staging-db-02 to the on-call team for request 66.,escalate_security_incident,
Route the security incident involving prod-web-01 to the incident lead for request 67.,escalate_security_incident,
Record the security action for audit review in Marketing.,log_compliance_event,
Record the security action for audit review in Legal.,log_compliance_event,
Add an audit entry covering what happened on payment-api-03.,log_compliance_event,
Add an audit entry covering what happened on auth-svc-04.,log_compliance_event,
Log a compliance event for the action taken on staging-db-02.,log_compliance_event,
Log a compliance event for the action taken on ml-infer-05.,log_compliance_event,
Log a compliance event for the action taken on auth-svc-04.,log_compliance_event,
Record the security action for audit review in Finance.,log_compliance_event,
Add an audit entry covering what happened on ml-infer-05.,log_compliance_event,
Record the security action for audit review in HR.,log_compliance_event,
Add an audit entry covering what happened on cdn-edge-06.,log_compliance_event,
Add an audit entry covering what happened on prod-web-01.,log_compliance_event,
Log a compliance event for the action taken on payment-api-03.,log_compliance_event,
Log a compliance event for the action taken on cdn-edge-06.,log_compliance_event,
Record the security action for audit review in Engineering.,log_compliance_event,
Log a compliance event for the action taken on prod-web-01.,log_compliance_event,
Add an audit entry covering what happened on staging-db-02.,log_compliance_event,
Record the security action for audit review in Legal for request 18.,log_compliance_event,
Add an audit entry covering what happened on auth-svc-04 for request 19.,log_compliance_event,
Record the security action for audit review in Legal for request 20.,log_compliance_event,
Add an audit entry covering what happened on prod-web-01 for request 21.,log_compliance_event,
Log a compliance event for the action taken on ml-infer-05 for request 22.,log_compliance_event,
Add an audit entry covering what happened on payment-api-03 for request 23.,log_compliance_event,
Record the security action for audit review in Engineering for request 24.,log_compliance_event,
Add an audit entry covering what happened on payment-api-03 for request 25.,log_compliance_event,
Record the security action for audit review in Marketing for request 26.,log_compliance_event,
Add an audit entry covering what happened on auth-svc-04 for request 27.,log_compliance_event,
Add an audit entry covering what happened on ml-infer-05 for request 28.,log_compliance_event,
Record the security action for audit review in HR for request 29.,log_compliance_event,
Add an audit entry covering what happened on payment-api-03 for request 30.,log_compliance_event,
Add an audit entry covering what happened on ml-infer-05 for request 31.,log_compliance_event,
Log a compliance event for the action taken on cdn-edge-06 for request 32.,log_compliance_event,
Add an audit entry covering what happened on auth-svc-04 for request 33.,log_compliance_event,
Add an audit entry covering what happened on prod-web-01 for request 34.,log_compliance_event,
Log a compliance event for the action taken on staging-db-02 for request 35.,log_compliance_event,
Log a compliance event for the action taken on cdn-edge-06 for request 36.,log_compliance_event,
Log a compliance event for the action taken on staging-db-02 for request 37.,log_compliance_event,
Record the security action for audit review in HR for request 38.,log_compliance_event,
Record the security action for audit review in Engineering for request 39.,log_compliance_event,
Add an audit entry covering what happened on payment-api-03 for request 40.,log_compliance_event,
Add an audit entry covering what happened on staging-db-02 for request 41.,log_compliance_event,
Log a compliance event for the action taken on auth-svc-04 for request 42.,log_compliance_event,
Log a compliance event for the action taken on payment-api-03 for request 43.,log_compliance_event,
Add an audit entry covering what happened on cdn-edge-06 for request 44.,log_compliance_event,
Log a compliance event for the action taken on prod-web-01 for request 45.,log_compliance_event,
Log a compliance event for the action taken on staging-db-02 for request 46.,log_compliance_event,
Add an audit entry covering what happened on ml-infer-05 for request 47.,log_compliance_event,
Add an audit entry covering what happened on staging-db-02 for request 48.,log_compliance_event,
Record the security action for audit review in Engineering for request 49.,log_compliance_event,
Add an audit entry covering what happened on prod-web-01 for request 50.,log_compliance_event,
Add an audit entry covering what happened on ml-infer-05 for request 51.,log_compliance_event,
Log a compliance event for the action taken on auth-svc-04 for request 52.,log_compliance_event,
Log a compliance event for the action taken on ml-infer-05 for request 53.,log_compliance_event,
Add an audit entry covering what happened on staging-db-02 for request 54.,log_compliance_event,
Add an audit entry covering what happened on ml-infer-05 for request 55.,log_compliance_event,
Record the security action for audit review in Engineering for request 56.,log_compliance_event,
Record the security action for audit review in Marketing for request 57.,log_compliance_event,
Add an audit entry covering what happened on cdn-edge-06 for request 58.,log_compliance_event,
Add an audit entry covering what happened on staging-db-02 for request 59.,log_compliance_event,
Log a compliance event for the action taken on ml-infer-05 for request 60.,log_compliance_event,
Record the security action for audit review in Marketing for request 61.,log_compliance_event,
Log a compliance event for the action taken on payment-api-03 for request 62.,log_compliance_event,
Add an audit entry covering what happened on auth-svc-04 for request 63.,log_compliance_event,
Add an audit entry covering what happened on auth-svc-04 for request 64.,log_compliance_event,
Record the security action for audit review in Legal for request 65.,log_compliance_event,
Add an audit entry covering what happened on cdn-edge-06 for request 66.,log_compliance_event,
Record the security action for audit review in Engineering for request 67.,log_compliance_event,
Compile a permissions report covering Eve's access.,generate_access_report,
Compile a permissions report covering Charlie's access.,generate_access_report,
Compile a permissions report covering Diana's access.,generate_access_report,
Generate an access report for HR.,generate_access_report,
Produce an access summary for the systems used by Marketing.,generate_access_report,
Produce an access summary for the systems used by Legal.,generate_access_report,
Produce an access summary for the systems used by Finance.,generate_access_report,
Generate an access report for Engineering.,generate_access_report,
Compile a permissions report covering Alice's access.,generate_access_report,
Compile a permissions report covering Bob's access.,generate_access_report,
Produce an access summary for the systems used by Engineering.,generate_access_report,
Generate an access report for Finance.,generate_access_report,
Compile a permissions report covering Frank's access.,generate_access_report,
Compile a permissions report covering Grace's access.,generate_access_report,
Produce an access summary for the systems used by HR.,generate_access_report,
Generate an access report for Marketing.,generate_access_report,
Generate an access report for Legal.,generate_access_report,
Produce an access summary for the systems used by Legal for request 18.,generate_access_report,
Compile a permissions report covering Eve's access for request 19.,generate_access_report,
Compile a permissions report covering Frank's access for request 20.,generate_access_report,
Generate an access report for Finance for request 21.,generate_access_report,
Compile a permissions report covering Charlie's access for request 22.,generate_access_report,
Compile a permissions report covering Eve's access for request 23.,generate_access_report,
Produce an access summary for the systems used by HR for request 24.,generate_access_report,
Produce an access summary for the systems used by HR for request 25.,generate_access_report,
Produce an access summary for the systems used by Finance for request 26.,generate_access_report,
Produce an access summary for the systems used by HR for request 27.,generate_access_report,
Produce an access summary for the systems used by Marketing for request 28.,generate_access_report,
Produce an access summary for the systems used by HR for request 29.,generate_access_report,
Compile a permissions report covering Alice's access for request 30.,generate_access_report,
Produce an access summary for the systems used by Legal for request 31.,generate_access_report,
Produce an access summary for the systems used by Marketing for request 32.,generate_access_report,
Compile a permissions report covering Charlie's access for request 33.,generate_access_report,
Produce an access summary for the systems used by Marketing for request 34.,generate_access_report,
Generate an access report for Marketing for request 35.,generate_access_report,
Compile a permissions report covering Eve's access for request 36.,generate_access_report,
Compile a permissions report covering Charlie's access for request 37.,generate_access_report,
Produce an access summary for the systems used by Finance for request 38.,generate_access_report,
Generate an access report for Legal for request 39.,generate_access_report,
Produce an access summary for the systems used by Marketing for request 40.,generate_access_report,
Generate an access report for Engineering for request 41.,generate_access_report,
Produce an access summary for the systems used by Finance for request 42.,generate_access_report,
Produce an access summary for the systems used by Engineering for request 43.,generate_access_report,
Compile a permissions report covering Grace's access for request 44.,generate_access_report,
Generate an access report for Engineering for request 45.,generate_access_report,
Generate an access report for Legal for request 46.,generate_access_report,
Compile a permissions report covering Diana's access for request 47.,generate_access_report,
Generate an access report for Marketing for request 48.,generate_access_report,
Generate an access report for Engineering for request 49.,generate_access_report,
Compile a permissions report covering Diana's access for request 50.,generate_access_report,
Produce an access summary for the systems used by HR for request 51.,generate_access_report,
Compile a permissions report covering Frank's access for request 52.,generate_access_report,
Compile a permissions report covering Alice's access for request 53.,generate_access_report,
Generate an access report for Marketing for request 54.,generate_access_report,
Compile a permissions report covering Grace's access for request 55.,generate_access_report,
Generate an access report for Engineering for request 56.,generate_access_report,
Produce an access summary for the systems used by Legal for request 57.,generate_access_report,
Compile a permissions report covering Grace's access for request 58.,generate_access_report,
Generate an access report for Engineering for request 59.,generate_access_report,
Produce an access summary for the systems used by HR for request 60.,generate_access_report,
Produce an access summary for the systems used by Finance for request 61.,generate_access_report,
Produce an access summary for the systems used by Finance for request 62.,generate_access_report,
Produce an access summary for the systems used by HR for request 63.,generate_access_report,
Generate an access report for Finance for request 64.,generate_access_report,
Produce an access summary for the systems used by Engineering for request 65.,generate_access_report,
Produce an access summary for the systems used by Finance for request 66.,generate_access_report,
Compile a permissions report covering Grace's access for request 67.,generate_access_report,
Attach the new permission role for Eve.,assign_access_role,
Assign the needed role to Frank for HR.,assign_access_role,
Assign the needed role to Frank for Finance.,assign_access_role,
Assign the needed role to Charlie for Engineering.,assign_access_role,
Assign the needed role to Grace for Engineering.,assign_access_role,
Give Charlie the correct access role on cdn-edge-06.,assign_access_role,
Give Eve the correct access role on cdn-edge-06.,assign_access_role,
Attach the new permission role for Grace.,assign_access_role,
Assign the needed role to Bob for Marketing.,assign_access_role,
Give Alice the correct access role on payment-api-03.,assign_access_role,
Attach the new permission role for Charlie.,assign_access_role,
Give Eve the correct access role on payment-api-03.,assign_access_role,
Assign the needed role to Frank for Marketing.,assign_access_role,
Assign the needed role to Charlie for HR.,assign_access_role,
Assign the needed role to Frank for Engineering.,assign_access_role,
Assign the needed role to Eve for Marketing.,assign_access_role,
Give Frank the correct access role on prod-web-01.,assign_access_role,
Give Alice the correct access role on staging-db-02.,assign_access_role,
Assign the needed role to Bob for Legal.,assign_access_role,
Assign the needed role to Diana for HR.,assign_access_role,
Assign the needed role to Charlie for Legal.,assign_access_role,
Assign the needed role to Grace for Finance.,assign_access_role,
Assign the needed role to Alice for HR.,assign_access_role,
Assign the needed role to Eve for Legal.,assign_access_role,
Assign the needed role to Alice for Marketing.,assign_access_role,
Give Frank the correct access role on auth-svc-04.,assign_access_role,
Give Eve the correct access role on ml-infer-05.,assign_access_role,
Attach the new permission role for Bob.,assign_access_role,
Assign the needed role to Diana for Engineering.,assign_access_role,
Give Grace the correct access role on prod-web-01.,assign_access_role,
Give Bob the correct access role on cdn-edge-06.,assign_access_role,
Attach the new permission role for Frank.,assign_access_role,
Give Diana the correct access role on auth-svc-04.,assign_access_role,
Give Diana the correct access role on cdn-edge-06.,assign_access_role,
Assign the needed role to Grace for HR.,assign_access_role,
Assign the needed role to Charlie for Finance.,assign_access_role,
Give Charlie the correct access role on ml-infer-05.,assign_access_role,
Assign the needed role to Eve for Engineering.,assign_access_role,
Give Charlie the correct access role on auth-svc-04.,assign_access_role,
Give Grace the correct access role on auth-svc-04.,assign_access_role,
Assign the needed role to Diana for Marketing.,assign_access_role,
Give Grace the correct access role on cdn-edge-06.,assign_access_role,
Give Diana the correct access role on ml-infer-05.,assign_access_role,
Assign the needed role to Grace for Legal.,assign_access_role,
Attach the new permission role for Diana.,assign_access_role,
Attach the new permission role for Alice.,assign_access_role,
Give Charlie the correct access role on staging-db-02.,assign_access_role,
Give Charlie the correct access role on prod-web-01.,assign_access_role,
Assign the needed role to Bob for Engineering.,assign_access_role,
Give Diana the correct access role on staging-db-02.,assign_access_role,
Give Alice the correct access role on prod-web-01.,assign_access_role,
Give Eve the correct access role on auth-svc-04.,assign_access_role,
Assign the needed role to Charlie for Marketing.,assign_access_role,
Assign the needed role to Alice for Engineering.,assign_access_role,
Assign the needed role to Eve for Finance.,assign_access_role,
Give Alice the correct access role on auth-svc-04.,assign_access_role,
Give Grace the correct access role on payment-api-03.,assign_access_role,
Give Alice the correct access role on cdn-edge-06.,assign_access_role,
Give Grace the correct access role on staging-db-02.,assign_access_role,
Give Charlie the correct access role on payment-api-03.,assign_access_role,
Give Eve the correct access role on staging-db-02.,assign_access_role,
Assign the needed role to Grace for Marketing.,assign_access_role,
Give Frank the correct access role on ml-infer-05.,assign_access_role,
Assign the needed role to Diana for Legal.,assign_access_role,
Give Frank the correct access role on cdn-edge-06.,assign_access_role,
Give Frank the correct access role on payment-api-03.,assign_access_role,
Assign the needed role to Bob for Finance.,assign_access_role,
Approve Alice's access request for payment-api-03.,approve_access_request,
Authorize the access change requested by Grace for HR.,approve_access_request,
Approve Diana's access request for payment-api-03.,approve_access_request,
Sign off on the pending permission request from Bob.,approve_access_request,
Sign off on the pending permission request from Diana.,approve_access_request,
Authorize the access change requested by Bob for Marketing.,approve_access_request,
Approve Grace's access request for auth-svc-04.,approve_access_request,
Authorize the access change requested by Diana for HR.,approve_access_request,
Authorize the access change requested by Eve for Marketing.,approve_access_request,
Approve Alice's access request for auth-svc-04.,approve_access_request,
Sign off on the pending permission request from Grace.,approve_access_request,
Authorize the access change requested by Frank for HR.,approve_access_request,
Authorize the access change requested by Frank for Finance.,approve_access_request,
Approve Charlie's access request for auth-svc-04.,approve_access_request,
Approve Charlie's access request for prod-web-01.,approve_access_request,
Authorize the access change requested by Bob for Legal.,approve_access_request,
Approve Frank's access request for payment-api-03.,approve_access_request,
Approve Bob's access request for auth-svc-04.,approve_access_request,
Approve Frank's access request for ml-infer-05.,approve_access_request,
Approve Frank's access request for auth-svc-04.,approve_access_request,
Sign off on the pending permission request from Eve.,approve_access_request,
Approve Diana's access request for staging-db-02.,approve_access_request,
Authorize the access change requested by Eve for Finance.,approve_access_request,
Approve Bob's access request for staging-db-02.,approve_access_request,
Authorize the access change requested by Grace for Legal.,approve_access_request,
Approve Diana's access request for auth-svc-04.,approve_access_request,
Approve Bob's access request for prod-web-01.,approve_access_request,
Authorize the access change requested by Alice for HR.,approve_access_request,
Approve Diana's access request for prod-web-01.,approve_access_request,
Authorize the access change requested by Grace for Marketing.,approve_access_request,
Sign off on the pending permission request from Alice.,approve_access_request,
Sign off on the pending permission request from Charlie.,approve_access_request,
Authorize the access change requested by Diana for Finance.,approve_access_request,
Authorize the access change requested by Bob for Finance.,approve_access_request,
Approve Charlie's access request for staging-db-02.,approve_access_request,
Authorize the access change requested by Charlie for HR.,approve_access_request,
Approve Diana's access request for ml-infer-05.,approve_access_request,
Approve Frank's access request for staging-db-02.,approve_access_request,
Authorize the access change requested by Charlie for Marketing.,approve_access_request,
Approve Frank's access request for prod-web-01.,approve_access_request,
Approve Grace's access request for cdn-edge-06.,approve_access_request,
Authorize the access change requested by Bob for HR.,approve_access_request,
Sign off on the pending permission request from Frank.,approve_access_request,
Approve Alice's access request for cdn-edge-06.,approve_access_request,
Approve Eve's access request for auth-svc-04.,approve_access_request,
Approve Charlie's access request for cdn-edge-06.,approve_access_request,
Authorize the access change requested by Frank for Engineering.,approve_access_request,
Approve Alice's access request for ml-infer-05.,approve_access_request,
Approve Frank's access request for cdn-edge-06.,approve_access_request,
Approve Eve's access request for prod-web-01.,approve_access_request,
Approve Alice's access request for prod-web-01.,approve_access_request,
Authorize the access change requested by Alice for Finance.,approve_access_request,
Authorize the access change requested by Charlie for Legal.,approve_access_request,
Approve Bob's access request for ml-infer-05.,approve_access_request,
Authorize the access change requested by Frank for Marketing.,approve_access_request,
Authorize the access change requested by Grace for Finance.,approve_access_request,
Authorize the access change requested by Charlie for Finance.,approve_access_request,
Authorize the access change requested by Grace for Engineering.,approve_access_request,
Approve Grace's access request for prod-web-01.,approve_access_request,
Approve Eve's access request for ml-infer-05.,approve_access_request,
Approve Charlie's access request for payment-api-03.,approve_access_request,
Authorize the access change requested by Charlie for Engineering.,approve_access_request,
Authorize the access change requested by Frank for Legal.,approve_access_request,
Authorize the access change requested by Alice for Marketing.,approve_access_request,
Approve Eve's access request for cdn-edge-06.,approve_access_request,
Approve Bob's access request for payment-api-03.,approve_access_request,
Approve Eve's access request for payment-api-03.,approve_access_request,
Tell Bob about the latest permission update.,notify_access_change,
Tell Charlie about the latest permission update.,notify_access_change,
Send an access-change update to Engineering.,notify_access_change,
Send an access-change update to HR.,notify_access_change,
Notify Eve that their access changed.,notify_access_change,
Notify Frank that their access changed.,notify_access_change,
Tell Alice about the latest permission update.,notify_access_change,
Notify Charlie that their access changed.,notify_access_change,
Send an access-change update to Legal.,notify_access_change,
Notify Bob that their access changed.,notify_access_change,
Tell Eve about the latest permission update.,notify_access_change,
Tell Frank about the latest permission update.,notify_access_change,
Send an access-change update to Marketing.,notify_access_change,
Tell Grace about the latest permission update.,notify_access_change,
Notify Alice that their access changed.,notify_access_change,
Notify Diana that their access changed.,notify_access_change,
Notify Grace that their access changed.,notify_access_change,
Send an access-change update to Finance.,notify_access_change,
Tell Diana about the latest permission update.,notify_access_change,
Send an access-change update to Engineering for request 20.,notify_access_change,
Send an access-change update to Engineering for request 21.,notify_access_change,
Notify Eve that their access changed for request 22.,notify_access_change,
Send an access-change update to Finance for request 23.,notify_access_change,
Notify Charlie that their access changed for request 24.,notify_access_change,
Notify Charlie that their access changed for request 25.,notify_access_change,
Send an access-change update to Engineering for request 26.,notify_access_change,
Send an access-change update to Marketing for request 27.,notify_access_change,
Tell Charlie about the latest permission update for request 28.,notify_access_change,
Tell Frank about the latest permission update for request 29.,notify_access_change,
Send an access-change update to Engineering for request 30.,notify_access_change,
Notify Frank that their access changed for request 31.,notify_access_change,
Send an access-change update to Marketing for request 32.,notify_access_change,
Tell Eve about the latest permission update for request 33.,notify_access_change,
Send an access-change update to Legal for request 34.,notify_access_change,
Tell Eve about the latest permission update for request 35.,notify_access_change,
Send an access-change update to Engineering for request 36.,notify_access_change,
Notify Frank that their access changed for request 37.,notify_access_change,
Notify Diana that their access changed for request 38.,notify_access_change,
Send an access-change update to Engineering for request 39.,notify_access_change,
Send an access-change update to Legal for request 40.,notify_access_change,
Tell Grace about the latest permission update for request 41.,notify_access_change,
Tell Charlie about the latest permission update for request 42.,notify_access_change,
Send an access-change update to Finance for request 43.,notify_access_change,
Send an access-change update to Finance for request 44.,notify_access_change,
