query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"Grace reported an issue — give Grace their money back. After that, log Alice's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Hey, can you credit Diana's account — then log the whole auth-svc-04 incident.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Hey, can you credit Frank's account — then log the whole ml-infer-05 incident.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Hey, can you credit Frank's account — then log the whole staging-db-02 incident.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Hey, can you credit Grace's account — then log the whole cdn-edge-06 incident.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Per Bob's request, refund Charlie, followed by log Eve's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Per Eve's request, refund Eve, followed by log Charlie's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Per Frank's request, refund Charlie, followed by log Diana's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Per Frank's request, refund Eve, followed by log Eve's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Quick one — credit Alice's account, and then make a compliance log about Eve.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Quick one — credit Charlie's account, and then make a compliance log about Grace.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Quick one — credit Diana's account, and then make a compliance log about Alice.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Quick one — credit Frank's account, and then make a compliance log about Bob.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Time to credit Bob's account, then make a compliance log about Eve.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Time to credit Eve's account, then make a compliance log about Alice.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Time to credit Frank's account, then make a compliance log about Diana.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Bob's account, followed by log Frank's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Bob's account. Once that's done, record the event in Legal's log.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Charlie's account, followed by log Charlie's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Charlie's account, followed by log Diana's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Charlie's account, followed by log Frank's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Charlie's account. Once that's done, record the event in Legal's log.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Diana's account. Once that's done, record the event in Legal's log.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"Urgent: credit Frank's account. Once that's done, record the event in Engineering's log.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,process_refund;log_audit_event
"ASAP — fetch #31450's info, then reset Frank's password, and lastly send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"ASAP — fetch #42017's info, then reset Charlie's password, and lastly send a heads-up to Engineering.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"ASAP — fetch #42017's info, then reset Eve's password, and lastly send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"ASAP — fetch #53698's info, then reset Charlie's password, and lastly send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Pull Bob's data, and then reset Alice's password. Last step: blast an alert to Legal.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Pull Charlie's data, and then reset Grace's password. Last step: blast an alert to Marketing.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Pull Eve's data, and then reset Charlie's password. Last step: blast an alert to Finance.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Pull Frank's data, and then reset Eve's password. Last step: blast an alert to Engineering.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Quick one — look up the records for #10234, followed by give Diana a new password. To wrap up, shoot Eve an email.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Quick one — look up the records for #20891, followed by give Alice a new password. To wrap up, shoot Alice an email.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Quick one — look up the records for #42017, followed by give Frank a new password. To wrap up, shoot Charlie an email.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Quick one — look up the records for #53698, followed by give Bob a new password. To wrap up, shoot Eve an email.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Ticket INC-1198 says fetch #31450's info, then change Bob's auth credentials. Last step: send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Ticket INC-5560 says fetch #42017's info, then change Alice's auth credentials. Last step: send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Ticket INC-8842 says fetch #10234's info, then change Diana's auth credentials. Last step: send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Ticket INC-8842 says fetch #53698's info, then change Grace's auth credentials. Last step: send a heads-up to Marketing.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
Urgent: grab Bob's account details — then give Diana a new password. Last step: notify the HR team.,79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
Urgent: grab Charlie's account details — then give Eve a new password. Last step: notify the Marketing team.,79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
Urgent: grab Eve's account details — then give Diana a new password. Last step: notify the Finance team.,79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
Urgent: grab Eve's account details — then give Eve a new password. Last step: notify the Finance team.,79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;reset_password;send_notification
"Investigate auth-svc-04 for infections — then create a support case for Finance. Finally, get a human involved for Frank.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Investigate cdn-edge-06 for infections — then create a support case for Marketing. Finally, get a human involved for Eve.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Investigate ml-infer-05 for infections — then create a support case for Marketing. Finally, get a human involved for Bob.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Investigate prod-web-01 for infections — then create a support case for HR. Finally, get a human involved for Bob.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Per Charlie's request, do a security check on prod-web-01, then file an incident report about ml-infer-05. End with escalate Charlie's case to the on-call.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Per Diana's request, do a security check on ml-infer-05, then file an incident report about cdn-edge-06. End with escalate Charlie's case to the on-call.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Per Frank's request, do a security check on auth-svc-04, then file an incident report about auth-svc-04. End with escalate Eve's case to the on-call.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Per Frank's request, do a security check on auth-svc-04, then file an incident report about payment-api-03. End with escalate Frank's case to the on-call.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Ticket INC-1198 says sweep cdn-edge-06 for IOCs, and then log a Jira for Grace's issue, and lastly hand Grace's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Ticket INC-7733 says sweep payment-api-03 for IOCs, and then log a Jira for Charlie's issue, and lastly hand Eve's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Ticket INC-7733 says sweep payment-api-03 for IOCs, and then log a Jira for Charlie's issue, and lastly hand Grace's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Ticket INC-7733 says sweep staging-db-02 for IOCs, and then log a Jira for Eve's issue, and lastly hand Diana's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Time to sweep cdn-edge-06 for IOCs, and then open a ticket for Bob. To wrap up, get a human involved for Alice.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Time to sweep cdn-edge-06 for IOCs, and then open a ticket for Eve. To wrap up, get a human involved for Bob.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Time to sweep prod-web-01 for IOCs, and then open a ticket for Bob. To wrap up, get a human involved for Alice.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Time to sweep staging-db-02 for IOCs, and then open a ticket for Frank. To wrap up, get a human involved for Eve.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Urgent: sweep payment-api-03 for IOCs. Next, open a ticket for Charlie. To wrap up, hand Alice's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Urgent: sweep payment-api-03 for IOCs. Next, open a ticket for Diana. To wrap up, hand Frank's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Urgent: sweep payment-api-03 for IOCs. Next, open a ticket for Frank. To wrap up, hand Alice's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Urgent: sweep staging-db-02 for IOCs. Next, open a ticket for Grace. To wrap up, hand Charlie's issue off to an engineer.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Do a security check on cdn-edge-06 — in parallel, lock down payment-api-03 and file a bug about auth-svc-04.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Do a security check on payment-api-03 — in parallel, lock down prod-web-01 and file a bug about prod-web-01.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Do a security check on prod-web-01 — in parallel, lock down staging-db-02 and file a bug about cdn-edge-06.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Do a security check on staging-db-02 — in parallel, lock down ml-infer-05 and file a bug about auth-svc-04.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to check cdn-edge-06 for vulnerabilities and simultaneously quarantine auth-svc-04 and file a bug about prod-web-01.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to check cdn-edge-06 for vulnerabilities and simultaneously quarantine prod-web-01 and file a bug about ml-infer-05.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to check ml-infer-05 for vulnerabilities and simultaneously quarantine ml-infer-05 and file a bug about prod-web-01.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to check prod-web-01 for vulnerabilities and simultaneously quarantine ml-infer-05 and file a bug about staging-db-02.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to investigate auth-svc-04 for infections and simultaneously yank payment-api-03 off the network and open a ticket for Charlie.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to investigate ml-infer-05 for infections and simultaneously yank prod-web-01 off the network and open a ticket for Bob.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to investigate prod-web-01 for infections and simultaneously yank staging-db-02 off the network and open a ticket for Bob.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"We gotta check cdn-edge-06 for vulnerabilities, and while you're at it, lock down payment-api-03 and open a ticket for Frank.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"We gotta check cdn-edge-06 for vulnerabilities, and while you're at it, lock down staging-db-02 and open a ticket for Diana.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"We gotta check payment-api-03 for vulnerabilities, and while you're at it, lock down auth-svc-04 and open a ticket for Grace.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"We gotta check payment-api-03 for vulnerabilities, and while you're at it, lock down payment-api-03 and open a ticket for Bob.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"When you get a chance, scan auth-svc-04 for threats, and while you're at it, lock down auth-svc-04 and file a bug about payment-api-03.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"When you get a chance, scan auth-svc-04 for threats, and while you're at it, lock down prod-web-01 and file a bug about ml-infer-05.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"When you get a chance, scan payment-api-03 for threats, and while you're at it, lock down auth-svc-04 and file a bug about payment-api-03.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"When you get a chance, scan payment-api-03 for threats, and while you're at it, lock down staging-db-02 and file a bug about auth-svc-04.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Hey, can you investigate auth-svc-04 for infections and ping cdn-edge-06 for a health check. When all of that's complete, open a ticket for Grace.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Hey, can you investigate ml-infer-05 for infections and ping cdn-edge-06 for a health check. When all of that's complete, open a ticket for Frank.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Hey, can you investigate ml-infer-05 for infections and ping payment-api-03 for a health check. When all of that's complete, open a ticket for Charlie.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Hey, can you investigate staging-db-02 for infections and ping cdn-edge-06 for a health check. When all of that's complete, open a ticket for Grace.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"I need you to do a security check on cdn-edge-06 and verify payment-api-03's health. After those finish, create a ticket about the Marketing issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"I need you to do a security check on payment-api-03 and verify cdn-edge-06's health. After those finish, create a ticket about the Marketing issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"I need you to do a security check on staging-db-02 and verify prod-web-01's health. After those finish, create a ticket about the HR issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"I need you to do a security check on staging-db-02 and verify staging-db-02's health. After those finish, create a ticket about the HR issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Quick one — check auth-svc-04 for vulnerabilities and see what's going on with cdn-edge-06. Once both are done, file an incident report about payment-api-03.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Quick one — check cdn-edge-06 for vulnerabilities and see what's going on with staging-db-02. Once both are done, file an incident report about cdn-edge-06.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Quick one — check payment-api-03 for vulnerabilities and see what's going on with payment-api-03. Once both are done, file an incident report about auth-svc-04.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Quick one — check prod-web-01 for vulnerabilities and see what's going on with cdn-edge-06. Once both are done, file an incident report about auth-svc-04.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"The Engineering team needs us to scan staging-db-02 for threats and check if payment-api-03 is up. Once both are done, open a ticket for Eve.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"The Marketing team needs us to scan ml-infer-05 for threats and check if staging-db-02 is up. Once both are done, open a ticket for Frank.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"The Marketing team needs us to scan prod-web-01 for threats and check if staging-db-02 is up. Once both are done, open a ticket for Frank.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"The Marketing team needs us to scan staging-db-02 for threats and check if cdn-edge-06 is up. Once both are done, open a ticket for Diana.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Urgent: scan auth-svc-04 for threats and see what's going on with cdn-edge-06. When all of that's complete, spin up a tracking ticket for Diana.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Urgent: scan cdn-edge-06 for threats and see what's going on with staging-db-02. When all of that's complete, spin up a tracking ticket for Frank.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Urgent: scan ml-infer-05 for threats and see what's going on with cdn-edge-06. When all of that's complete, spin up a tracking ticket for Alice.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Urgent: scan staging-db-02 for threats and see what's going on with payment-api-03. When all of that's complete, spin up a tracking ticket for Eve.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"ASAP — credit Bob's account and change Bob's plan. Once both are done, record the event in Marketing's log.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"ASAP — credit Charlie's account and change Diana's plan. Once both are done, record the event in Engineering's log.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"ASAP — credit Diana's account and change Eve's plan. Once both are done, record the event in Legal's log.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"ASAP — credit Grace's account and change Grace's plan. Once both are done, record the event in Finance's log.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"ASAP — refund Bob and switch Charlie to the new plan. After those finish, drop an audit entry for cdn-edge-06.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
