query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
512,staging-db-02 is acting weird -- get it away from everything else.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,9.207315299994661,492,346,838,
513,Something on payment-api-03 looks compromised.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,3.5486800000071526,504,140,644,
514,Something on auth-svc-04 looks compromised.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,3.833681099989917,506,163,669,
515,We need payment-api-03 separated from production immediately.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,6.132353399996646,480,176,656,
516,We can't trust cdn-edge-06 anymore -- take it offline.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,5.166954900007113,512,194,706,
517,cdn-edge-06 is acting weird -- get it away from everything else.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,7.260643800007529,490,370,860,
518,cdn-edge-06 shouldn't be connected to the rest of the network right now.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.914544699990074,492,226,718,
519,ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,4.316740900001605,516,180,696,
520,auth-svc-04 is showing signs of compromise.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,2.9988322999997763,508,220,728,
521,staging-db-02 is a risk to the rest of the infrastructure.,quarantine_system,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,True,3.9872871000115993,516,232,748,
522,We can't trust payment-api-03 anymore -- take it offline.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,2.8456078999879537,510,194,704,
523,payment-api-03 is acting weird -- get it away from everything else.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,10.903395700006513,490,228,718,
524,Get prod-web-01 out of the environment until we know more.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,8.245163499988848,514,158,672,
525,payment-api-03 is a risk to the rest of the infrastructure.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,4.5477763999952,514,210,724,
526,That box is behaving erratically -- cut it off.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,2.7648014000005787,482,219,701,
527,We can't trust prod-web-01 anymore -- take it offline.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,5.557906899994123,510,306,816,
528,ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,4.7517815999890445,516,174,690,
529,Get staging-db-02 out of the environment until we know more.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,7.169497800001409,488,322,810,
530,Get prod-web-01 out of the environment until we know more.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,2.586163200016017,488,165,653,
531,Remove auth-svc-04 before it spreads to other hosts.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,7.135634599995683,512,138,650,
532,payment-api-03 is showing signs of compromise.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,2.598236600009841,506,160,666,
533,Something on cdn-edge-06 looks compromised.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,5.585664099999121,506,192,698,
534,Remove auth-svc-04 before it spreads to other hosts.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,3.544308500000625,512,148,660,
535,Get cdn-edge-06 out of the environment until we know more.,quarantine_system,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,3.863057700000354,490,187,677,
536,I need the details on Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.3846255999960704,479,147,626,
537,I need the details on Eve.,query_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.203828999990947,472,341,813,
538,What do we have on file for Charlie?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.726718799996888,483,206,689,
539,I'm trying to find out about order #60122.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.37627639999846,487,147,634,
540,Grace called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.265723100019386,487,130,617,
541,I'm trying to find out about order #53698.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.317929099983303,487,95,582,
542,What do we have on file for Alice?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.4914916999987327,483,172,655,
543,Can someone get me Charlie's information?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.22693230000732,483,239,722,
544,"We got a question about #31450, need context.",query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.716390599991428,482,245,727,
545,I'm trying to find out about order #20891.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.1570165999874007,487,120,607,
546,Bob called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.3474625000089873,487,141,628,
547,What's on record for Alice?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.555890300005558,479,118,597,
548,I want to see the full picture for #42017.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,2.454549700007192,482,178,660,
549,Show me what we've got for #31450.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.650045800008229,480,211,691,
550,Who has the records related to #60122?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.431047599995509,487,157,644,
551,Frank called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.354615999996895,487,105,592,
552,Tell me everything we know about Grace.,query_database,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,9.29586769999878,502,253,755,
553,Who has the records related to #20891?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.228406200010795,487,132,619,
554,I need the details on Frank.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.922908100008499,479,200,679,
555,Show me what we've got for #60122.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,10.131393200004823,480,339,819,
556,Eve called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.2515839999978198,487,131,618,
557,"We got a question about #60122, need context.",query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.870111900017946,482,205,687,
558,I need the details on Alice.,query_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,5.6679789000045275,472,307,779,
559,"We got a question about #10234, need context.",query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.380234899988864,482,232,714,
560,I'm trying to find out about order #10234.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.4687947000202257,487,120,607,
561,What's on record for Bob?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.22846899999422,479,127,606,
562,What do we have on file for Bob?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.130517700003111,483,123,606,
563,I want to see the full picture for #53698.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.116281099995831,482,228,710,
564,Can you find what's associated with Alice's account?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.475350900000194,480,286,766,
565,Can someone get me Frank's information?,query_database,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,7.782716000001528,502,215,717,
566,I want to see the full picture for #20891.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.0789209000067785,482,316,798,
567,Tell me everything we know about Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.9593985000101384,483,203,686,
568,Who has the records related to #42017?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.7556187999871327,487,160,647,
569,"We got a question about #42017, need context.",query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,6.518588999999338,482,194,676,
570,I want to see the full picture for #60122.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,7.239335099991877,482,206,688,
571,Can someone get me Grace's information?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.9124211000016658,483,175,658,
572,Diana called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.9335675000038464,487,211,698,
573,What do we have on file for Grace?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.7476240000105463,483,145,628,
574,Tell me everything we know about Eve.,query_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,7.632779600011418,476,240,716,
575,Can you find what's associated with Bob's account?,query_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,4.803484300005948,480,243,723,
576,Can you find what's associated with Frank's account?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,3.772197900005267,480,269,749,
577,Tell me everything we know about Diana.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.724325099989073,483,260,743,
578,Can you find what's associated with Eve's account?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.895548700005747,480,199,679,
579,Show me what we've got for #42017.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,4.511250499999733,480,187,667,
580,I need the details on Grace.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.519674199997098,479,117,596,
581,Tell me everything we know about Frank.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.798119900005986,483,168,651,
582,I want to see the full picture for #10234.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.673204400009126,482,367,849,
583,Alice called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.2817558999959147,487,141,628,
584,What do we have on file for Diana?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.2400189000036335,483,144,627,
585,I'm trying to find out about order #42017.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.125613299998804,487,100,587,
586,Show me what we've got for #10234.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,5.663918899997952,480,234,714,
587,What's on record for Diana?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.662358000015956,479,119,598,
588,What's on record for Frank?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.9733495999971638,479,167,646,
589,Tell me everything we know about Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.424510700016981,483,162,645,
590,What's on record for Grace?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.190083500012406,479,154,633,
591,Can someone get me Alice's information?,query_database,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,4.775172900001053,502,241,743,
592,What do we have on file for Frank?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,3.425292100000661,483,123,606,
593,Charlie called in -- what's their history with us?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,6.056466199996066,487,143,630,
594,I want to see the full picture for #31450.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,6.671440999998595,482,176,658,
595,Show me what we've got for #20891.,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,7.007018000003882,480,343,823,
596,Can you find what's associated with Diana's account?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,3.364613300000201,480,286,766,
597,What's on record for Charlie?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.8609790000045905,479,121,600,
598,Can someone get me Bob's information?,query_database,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,5.330416900003911,502,314,816,
599,Can someone get me Eve's information?,query_database,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,5.7506228999991436,502,204,706,
600,I'm trying to find out about order #31450.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,5.203497100010281,487,129,616,
601,What's on record for Eve?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.494739800007665,479,116,595,
602,I need the details on Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,4.19760060000408,479,155,634,
603,Frank can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.805363100007526,472,118,590,
604,Grace is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.769417600007728,476,88,564,
605,Alice can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.063705200009281,472,105,577,
606,Eve forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.3847253999992972,476,131,607,
607,Diana can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.1754151999921305,472,115,587,
608,Eve is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.212866399990162,476,131,607,
609,Diana keeps getting 'access denied'.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.8271884999994654,476,137,613,
610,We need to restore Grace's access.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.9819934999977704,474,128,602,
611,Eve can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.192694299999857,474,121,595,
612,Charlie says the system won't let them in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,9.344367500016233,478,116,594,
613,Frank can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.063534300003084,474,128,602,
614,Charlie can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.643367099983152,474,128,602,
615,Charlie forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.161880600004224,476,116,592,
616,Diana says the system won't let them in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.918792999989819,478,135,613,
617,Alice is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8453458999865688,476,98,574,
618,Grace can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.1636180999921635,474,148,622,
619,Alice is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,7.03591909998795,476,262,738,
620,Frank says the system won't let them in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.049930900000618,478,217,695,
621,Alice's credentials are expired.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.4986605000012787,472,132,604,
622,Charlie has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.9569365000206744,480,280,760,
623,We need to restore Eve's access.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.121700899995631,474,126,600,
624,Alice forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.414097999993828,476,144,620,
625,Alice can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.205087700000149,474,142,616,
626,Grace can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.160363300019526,472,107,579,
627,We need to restore Bob's access.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.7656307999859564,474,121,595,
628,Diana is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.6525435999938054,476,128,604,
629,Charlie is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.2248467999888817,476,123,599,
630,Frank is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.776938099996187,476,82,558,
631,Bob is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.372763099992881,476,184,660,
632,Grace's credentials are expired.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.803995499998564,472,121,593,
633,Eve has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3537996000086423,480,143,623,
634,Alice has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.2092601000040304,480,126,606,
635,Diana's credentials are expired.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3248185999982525,472,241,713,
636,Grace has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.975870300011593,480,184,664,
637,We need to restore Alice's access.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.9311720999976387,474,122,596,
638,We need to restore Frank's access.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.599151099988376,474,111,585,
639,Bob has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.1784291000076337,480,153,633,
640,Bob forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,7.876719899999443,476,164,640,
641,Bob can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.995462499980931,472,94,566,
642,Diana can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3244082999881357,474,113,587,
643,Bob keeps getting 'access denied'.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.8187047999963397,476,160,636,
644,Frank keeps getting 'access denied'.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5372802000056254,476,129,605,
645,Eve's credentials are expired.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.5567193000024417,472,203,675,
646,Grace says the system won't let them in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.810966900011408,478,144,622,
647,Alice keeps getting 'access denied'.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.203912600001786,476,125,601,
648,Eve is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,7.249908999991021,476,169,645,
649,Bob can't authenticate since this morning.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.647758500010241,474,157,631,
650,Frank is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.558363400006783,476,130,606,
651,Charlie can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.3716318999940995,472,165,637,
652,Eve can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.826327399990987,472,123,595,
653,Alice says the system won't let them in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.2003324999823235,478,134,612,
654,We need to restore Charlie's access.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.085611299989978,474,112,586,
655,Grace keeps getting 'access denied'.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.82899169997836,476,144,620,
656,Diana forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.489674800017383,476,111,587,
657,Charlie is complaining about being locked out.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.983623299995088,476,134,610,
658,Frank's credentials are expired.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.517960299999686,472,127,599,
659,Frank has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,7.463484299994889,480,136,616,
660,Grace forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,5.107667799995397,476,135,611,
661,Frank forgot how to access the system.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.3450649000005797,476,125,601,
662,Diana has been unable to sign in all day.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.4466451999905985,480,163,643,
663,Charlie keeps getting 'access denied'.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.452276999989408,476,154,630,
664,Bob is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.062909900007071,476,87,563,
665,Bob's credentials are expired.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,66.28465680000954,472,108,580,
666,Bob says the system won't let them in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.5434849000012036,478,149,627,
667,Grace is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.4676314999960596,476,142,618,
668,Diana is locked out of their account.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,3.170266699991771,476,122,598,
669,Alice can't log in anymore.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,4.051562399996328,472,102,574,
670,The process on ml-infer-05 is hung.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.1801501999871107,480,131,611,
671,Something on payment-api-03 stopped working.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.202634200002649,478,230,708,
672,Requests to staging-db-02 are timing out.,restart_service,Semantic Taxonomy (Baseline),check_status,IT Support,False,True,4.576702200007276,480,272,752,
673,The application on cdn-edge-06 is frozen.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.820622800005367,480,244,724,
674,staging-db-02 has been unresponsive.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.284050100002787,480,143,623,
675,Something on prod-web-01 stopped working.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.2667738999880385,478,163,641,
676,Requests to payment-api-03 are timing out.,restart_service,Semantic Taxonomy (Baseline),check_status,IT Support,False,True,4.598106500008726,480,171,651,
677,Requests to auth-svc-04 are timing out.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.748895199998515,482,281,763,
678,ml-infer-05 is stuck and not serving requests.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.756304500013357,484,166,650,
679,cdn-edge-06 needs a fresh start.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.6292933999939123,478,120,598,
680,ml-infer-05 hasn't responded in a while.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.492625000013504,482,193,675,
681,Requests to ml-infer-05 are timing out.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.147701699985191,482,205,687,
682,Users are complaining that cdn-edge-06 is down.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,6.227223000008962,484,301,785,
683,The process on cdn-edge-06 is hung.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.474387599984766,480,96,576,
684,payment-api-03 is stuck and not serving requests.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.33626369999547,482,149,631,
685,Users are complaining that staging-db-02 is down.,restart_service,Semantic Taxonomy (Baseline),check_status,IT Support,False,True,3.0594030000065686,482,222,704,
686,The service on ml-infer-05 is in a bad state.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.7250654000090435,486,148,634,
687,Users are complaining that ml-infer-05 is down.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.5814098000118975,484,201,685,
688,payment-api-03 hasn't responded in a while.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.690675599995302,480,145,625,
689,cdn-edge-06 is stuck and not serving requests.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.036634699994465,482,161,643,
690,The service on auth-svc-04 is in a bad state.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.9882764000067255,486,124,610,
691,auth-svc-04 is stuck and not serving requests.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.157932699992671,484,131,615,
692,prod-web-01 needs a fresh start.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.2442253999906825,478,195,673,
693,Something on cdn-edge-06 stopped working.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,7.295019500015769,480,168,648,
694,Users are complaining that prod-web-01 is down.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,7.0092412999947555,482,153,635,
695,The application on auth-svc-04 is frozen.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.3883304999908432,480,155,635,
696,ml-infer-05 has been unresponsive.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.214623100022436,480,149,629,
697,Requests to prod-web-01 are timing out.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,7.855099600012181,480,178,658,
698,The process on payment-api-03 is hung.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.8428548999945633,478,172,650,
699,staging-db-02 is stuck and not serving requests.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.1800881999952253,484,132,616,
700,The process on auth-svc-04 is hung.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.778958800001419,480,118,598,
701,Users are complaining that auth-svc-04 is down.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.249704299989389,484,131,615,
702,The process on prod-web-01 is hung.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.0781952000106685,478,181,659,
703,Something on ml-infer-05 stopped working.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.2220618999999715,480,153,633,
704,The service on payment-api-03 is in a bad state.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,5.203250199992908,484,115,599,
705,The service on prod-web-01 is in a bad state.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.225312399998074,484,141,625,
706,auth-svc-04 hasn't responded in a while.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.700594000009005,482,139,621,
707,ml-infer-05 needs a fresh start.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.133150100009516,480,232,712,
708,cdn-edge-06 has been unresponsive.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.2515471000078833,478,151,629,
709,Requests to cdn-edge-06 are timing out.,restart_service,Semantic Taxonomy (Baseline),check_status,IT Support,False,True,6.129783600015799,482,297,779,
710,The application on ml-infer-05 is frozen.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.394333600008395,480,137,617,
711,cdn-edge-06 hasn't responded in a while.,restart_service,Semantic Taxonomy (Baseline),check_status,IT Support,False,True,3.5316195000050357,480,159,639,
712,staging-db-02 needs a fresh start.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,3.2404065000009723,480,257,737,
713,payment-api-03 needs a fresh start.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,2.522635300003458,478,168,646,
714,Users are complaining that payment-api-03 is down.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,4.0444565000070725,482,137,619,
