query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"Bob reported an issue — approve Diana's access request, followed by compile a summary for Legal. End with see what's going on with prod-web-01.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
"When you get a chance, credit Eve's account and activate the feature flag on cdn-edge-06. After those finish, launch an instance for Engineering.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;enable_feature_flag;provision_vm
"Hey, can you strip Grace's access to HR, and then push the changes for Frank to the DB. Once that's done, adjust the billing tier for Grace, and lastly schedule maintenance for cdn-edge-06.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,revoke_access;db_write;update_subscription;schedule_maintenance
"Per Diana's request, give Frank access to Marketing's resources, followed by build a compliance doc for HR. To wrap up, check if staging-db-02 is up.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
Quick task: store the Marketing config in the database.,52,db_write,db_write,,single_node,original,train,FALSE,FALSE,db_write
"Read the user activity and scan the system, logging the combined results at the end.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,db_read;scan_malware;log_audit_event
Simple request — write the new data for #60122 back and we're good.,52,db_write,db_write,,single_node,original,train,FALSE,FALSE,db_write
"Hey, can you query the database about #53698 and diagnose prod-web-01, merge everything and build a compliance doc for HR. To wrap up, send a heads-up to Marketing.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train,FALSE,FALSE,db_read;check_status;generate_report;send_notification
From Finance: plan maintenance on prod-web-01 for Finance and concurrently log the whole cdn-edge-06 incident and email Alice the update.,456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,schedule_maintenance;log_audit_event;send_notification
"Hey, can you queue a maintenance window for HR while also drop an audit entry for staging-db-02 and shoot Eve an email.",456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,schedule_maintenance;log_audit_event;send_notification
"I need you to restart the main process on payment-api-03. Once that's done, ping Bob about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"We gotta check payment-api-03 for vulnerabilities, and while you're at it, lock down prod-web-01 and open a ticket for Grace.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"For the Finance team, see what's going on with staging-db-02 and run a malware sweep on ml-infer-05. After those finish, make a compliance log about Alice.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;scan_malware;log_audit_event
"Hey, can you roll back the last deploy on cdn-edge-06 and at the same time file a bug about ml-infer-05 and pull ml-infer-05 back from the last good backup.",433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,fanout,original,train,FALSE,FALSE,rollback_deployment;create_ticket;restore_backup
"From Marketing: look up the records for #10234 — in parallel, give Diana their money back and notify the Legal team.",114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;process_refund;send_notification
"The Legal team needs us to downgrade Charlie's account. Next, kill the feature toggle for Finance.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
"The Finance team needs us to refund Bob and flip the feature toggle on for Engineering. Once both are done, launch an instance for HR.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;enable_feature_flag;provision_vm
"Per Alice's request, put Marketing's historical data into the archive, then roll auth-svc-04 back to the last stable release, and lastly bust the cache on prod-web-01.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"Ticket INC-8842 says rotate the API key for auth-svc-04, then pull Charlie's credentials for prod-web-01. End with grant Bob permissions to staging-db-02.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rotate_api_key;revoke_access;approve_access
"Hey, can you arrange a maintenance slot for cdn-edge-06 and concurrently record the event in Legal's log and shoot Charlie an email.",456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,schedule_maintenance;log_audit_event;send_notification
"We gotta bump the capacity on cdn-edge-06, then deploy the container for Engineering. End with light up the feature for cdn-edge-06.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"Quick one — shoot Grace an email, followed by switch on the flag for Marketing. End with modify Diana's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,send_notification;enable_feature_flag;update_subscription
"For the Marketing team, see what's going on with auth-svc-04 and run a malware sweep on payment-api-03. After those finish, make a compliance log about Eve.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;scan_malware;log_audit_event
"For the Engineering team, pull Alice's data. Next, pass prod-web-01 to Eve. To wrap up, blast an alert to Marketing.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
"For the Engineering team, move Engineering's stale data to cold storage, followed by roll back the last deploy on auth-svc-04. Finally, bust the cache on auth-svc-04.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
Quick one — dig up the history on Charlie — then generate the Legal analytics. Last step: fire off a notification to Alice.,101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;generate_report;send_notification
"I need you to strip Grace's access to Marketing, and then update Frank's record in the DB. Once that's done, update Grace's subscription. To wrap up, book a maintenance window for payment-api-03.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,revoke_access;db_write;update_subscription;schedule_maintenance
Simple request — write the new data for #60122 back and we're good.,52,db_write,db_write,,single_node,original,train,FALSE,FALSE,db_write
"When you get a chance, credit Grace's account and activate the feature flag on prod-web-01. After those finish, launch an instance for HR.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;enable_feature_flag;provision_vm
"From Engineering: roll ml-infer-05 back to the last stable release. Once that's done, ping Charlie about it. To wrap up, get the container running on payment-api-03.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rollback_deployment;send_notification;deploy_container
"When you get a chance, sign off on Charlie's permission request, and then generate the Finance analytics. End with verify prod-web-01's health.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
"Hey, can you archive the old entries for Bob. Once that's done, strip Frank's access to Marketing, and lastly downgrade Frank's account.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;revoke_access;update_subscription
"We gotta give Bob their money back. After that, switch off the flag for Engineering. End with restart the service on auth-svc-04.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;disable_feature_flag;restart_service
Time to nuke Diana's old login and issue a fresh one and concurrently fire off a notification to Bob and create an audit trail for #60122.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,fanout,original,train,FALSE,FALSE,reset_password;send_notification;log_audit_event
"Per Grace's request, bring auth-svc-04 back from the snapshot while also credit Diana's account and open a ticket for Bob.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,restore_backup;process_refund;create_ticket
Time to back out the deployment on staging-db-02 and at the same time file an incident report about ml-infer-05 and recover Finance's data from backup.,433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,fanout,original,train,FALSE,FALSE,rollback_deployment;create_ticket;restore_backup
"Do a security check on prod-web-01 — in parallel, lock down staging-db-02 and file a bug about ml-infer-05.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Charlie reported an issue — grab Bob's account details — then hand ml-infer-05 over to Finance. Last step: shoot Alice an email.,373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
ASAP — bounce auth-svc-04 — then blast an alert to HR.,71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Ticket INC-4021 says rotate the API key for auth-svc-04, then pull Eve's credentials for staging-db-02. End with grant Charlie permissions to auth-svc-04.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rotate_api_key;revoke_access;approve_access
"Query the database about #10234, then whip up a report for Marketing and simultaneously blast an alert to Engineering and log Frank's action for compliance.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,db_read;generate_report;send_notification;log_audit_event
"From HR: ping ml-infer-05 for a health check and pull Grace's data. Once both are done, send a heads-up to Legal.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;db_read;send_notification
"Grace reported an issue — nuke Frank's old login and issue a fresh one. After that, credit Charlie's account. Finally, change the owner of cdn-edge-06 to Engineering.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train,FALSE,FALSE,reset_password;process_refund;transfer_ownership
"See what's going on with prod-web-01 and look up the records for #42017, then converge and shoot Bob an email.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;db_read;send_notification
"Massive outage on prod-web-01: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Engineering, and log everything.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"We gotta ping payment-api-03 for a health check, followed by run a malware sweep on payment-api-03, then disconnect auth-svc-04 from everything, and then record the event in HR's log. Last step: email Frank the update.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;log_audit_event;send_notification
"Per Diana's request, give Eve access to Marketing's resources, followed by build a compliance doc for Marketing. To wrap up, check if payment-api-03 is up.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
"For the Legal team, log the whole auth-svc-04 incident and create a ticket about the Finance issue, then converge and wake up the on-call about ml-infer-05.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train,FALSE,FALSE,log_audit_event;create_ticket;escalate_to_human
"When you get a chance, modify Eve's subscription. Next, diagnose ml-infer-05.",194,update_subscription -> check_status,update_subscription;check_status,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;check_status
"I need you to provision a new instance for Legal, then shoot Grace an email.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,chain_short,original,train,FALSE,FALSE,provision_vm;send_notification
"The Engineering team needs us to refund Charlie and flip the feature toggle on for HR. Once both are done, launch an instance for Marketing.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;enable_feature_flag;provision_vm
"Time to diagnose cdn-edge-06 — then drop an audit entry for staging-db-02, and lastly downgrade Grace's account.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,check_status;log_audit_event;update_subscription
"Read the user activity and scan the system, logging the combined results at the end.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,db_read;scan_malware;log_audit_event
"Ticket INC-5560 says shelve Marketing's outdated data — then disable Diana's account on staging-db-02, and lastly downgrade Grace's account.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;revoke_access;update_subscription
"Frank is asking us to check the DB for Alice. After that, change the owner of ml-infer-05 to Engineering. Last step: notify the Legal team.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
"From Marketing: ping auth-svc-04 for a health check and pull Grace's data. Once both are done, send a heads-up to HR.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;db_read;send_notification
Log Bob's action for compliance — then cycle prod-web-01.,258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train,FALSE,FALSE,log_audit_event;restart_service
"When you get a chance, scan ml-infer-05 for threats, and while you're at it, lock down payment-api-03 and file a bug about staging-db-02.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Ticket INC-4021 says check the DB for Alice. After that, build a compliance doc for Engineering. Last step: shoot Charlie an email.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;generate_report;send_notification
"Quick one — scan staging-db-02 for threats. Next, fire off a notification to Bob, followed by archive the old entries for Diana. Finally, launch an instance for Marketing.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,scan_malware;send_notification;archive_data;provision_vm
"Do me a favor and pull Frank's data. Once that's done, pass cdn-edge-06 to Charlie. Finally, ping Alice about it.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
"ASAP — roll ml-infer-05 back to the last stable release. After that, blast an alert to Legal. Last step: deploy the container for Finance.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rollback_deployment;send_notification;deploy_container
"We gotta assess ml-infer-05's status — in parallel, reboot payment-api-03 and create a ticket about the Finance issue.",111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,check_status;restart_service;create_ticket
"We gotta bump the capacity on payment-api-03, then deploy the container for Finance. End with light up the feature for prod-web-01.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"Do me a favor and quarantine payment-api-03, followed by log Diana's action for compliance.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"For the HR team, resize payment-api-03's resources. Once that's done, get the container running on auth-svc-04, and lastly light up the feature for cdn-edge-06.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"Do me a favor and reboot prod-web-01, then ping Frank about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Do me a favor and ping cdn-edge-06 for a health check and sweep cdn-edge-06 for IOCs, then converge and log the whole auth-svc-04 incident.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;scan_malware;log_audit_event
"Urgent: check payment-api-03 for vulnerabilities, followed by quarantine payment-api-03, and while you're at it, ping Eve about it and log the whole auth-svc-04 incident.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"When you get a chance, diagnose payment-api-03, and while you're at it, restart the main process on auth-svc-04 and open a ticket for Eve.",111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,check_status;restart_service;create_ticket
"Cycle ml-infer-05, then send a heads-up to Engineering.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Do a security check on ml-infer-05 — in parallel, lock down staging-db-02 and file a bug about staging-db-02.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Do me a favor and quarantine payment-api-03, followed by log Frank's action for compliance.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"Quick one — do a security check on auth-svc-04 and take a snapshot of staging-db-02's DB, then converge and flush the cache on staging-db-02.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;backup_database;invalidate_cache
"For the HR team, make a compliance log about Bob and open a ticket for Alice. Once both are done, wake up the on-call about ml-infer-05.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train,FALSE,FALSE,log_audit_event;create_ticket;escalate_to_human
Quick one — archive the old entries for Alice — then pull Bob's credentials for payment-api-03. End with downgrade Eve's account.,327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;revoke_access;update_subscription
Do me a favor and look up the records for #20891 and at the same time process the payout for Alice and blast an alert to Finance.,114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;process_refund;send_notification
From Legal: look up the records for #20891 and simultaneously downgrade Charlie's account and fire off a notification to Diana.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;update_subscription;send_notification
"Diana is asking us to yank auth-svc-04 off the network. Once that's done, drop an audit entry for prod-web-01.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"Charlie is asking us to check the DB for Grace. After that, change the owner of staging-db-02 to HR. Last step: notify the Legal team.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
"For the Legal team, dig up the history on Alice, then generate the Marketing analytics and at the same time blast an alert to Finance and create an audit trail for #31450.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,db_read;generate_report;send_notification;log_audit_event
"Do me a favor and drop an audit entry for prod-web-01 and file a bug about payment-api-03, merge everything and wake up the on-call about cdn-edge-06.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train,FALSE,FALSE,log_audit_event;create_ticket;escalate_to_human
"Time to process the payout for Charlie, followed by deactivate the feature flag on payment-api-03. Finally, give staging-db-02 a kick.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;disable_feature_flag;restart_service
"When you get a chance, sign off on Bob's permission request, and then generate the Finance analytics. End with verify staging-db-02's health.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
"For the HR team, pull Bob's data. Next, pass auth-svc-04 to Diana. To wrap up, blast an alert to Engineering.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
"Per Diana's request, put Legal's historical data into the archive, then roll auth-svc-04 back to the last stable release, and lastly bust the cache on prod-web-01.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"ASAP — do a security check on ml-infer-05, then isolate prod-web-01 — in parallel, ping Bob about it and record the event in Engineering's log.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
ASAP — bounce cdn-edge-06 — then blast an alert to Legal.,71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Charlie reported an issue — check prod-web-01 for vulnerabilities. Next, email Charlie the update. Next, cold-store the old records for Grace, and lastly deploy a server for Engineering.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,scan_malware;send_notification;archive_data;provision_vm
"Alice reported an issue — check payment-api-03 for vulnerabilities. Next, email Diana the update. Next, cold-store the old records for Eve, and lastly deploy a server for Finance.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,scan_malware;send_notification;archive_data;provision_vm
"For the HR team, check ml-infer-05 for vulnerabilities — then pull ml-infer-05 from production and simultaneously notify the Marketing team and log the whole cdn-edge-06 incident.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Ticket INC-8842 says whip up a report for HR. Once that's done, start the CI job for prod-web-01, and lastly take a snapshot of cdn-edge-06's DB.",357,"generate_report -> run_pipeline, run_pipeline -> backup_database",generate_report;run_pipeline;backup_database,0->1;1->2,chain_medium,original,train,FALSE,FALSE,generate_report;run_pipeline;backup_database
"Time to restart the service on prod-web-01, and then arrange a maintenance slot for prod-web-01, then notify the Finance team. To wrap up, sweep payment-api-03 for IOCs.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,restart_service;schedule_maintenance;send_notification;scan_malware
"We gotta generate a new API key for auth-svc-04. After that, disable Eve's account on ml-infer-05. Last step: give Bob access to Engineering's resources.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rotate_api_key;revoke_access;approve_access
"Quick one — query the database about #20891. Once that's done, shut down the feature on cdn-edge-06, then reverse the charge on #10234. Finally, archive the old entries for Eve.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,db_read;disable_feature_flag;process_refund;archive_data
"Ticket INC-7733 says check the DB for Alice. Once that's done, produce the Legal performance summary and simultaneously notify the Finance team and create an audit trail for #53698.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,db_read;generate_report;send_notification;log_audit_event
"Quick one — investigate payment-api-03 for infections. Next, pull ml-infer-05 from production — in parallel, ping Eve about it and record the event in Finance's log.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Per Diana's request, update Eve's subscription. Next, shut down the feature on auth-svc-04.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
