query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
190,Restart the setup process for HR's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.8318502999973134,382,20,402,
191,Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.936443299993698,394,23,417,
192,Restart the setup process for Finance's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.8700703999929829,382,20,402,
193,Restart the setup process for Legal's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.8821586999911233,382,20,402,
194,Set up another host -- the current prod-web-01 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,2.004455099995539,394,23,417,
195,Restart the setup process for HR's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.8636990000013611,382,20,402,
196,Restart the setup process for Engineering's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.8825227999986964,382,20,402,
197,Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.9533023000112735,394,23,417,
198,Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.986386799995671,394,23,417,
199,Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.9391037000023061,386,23,409,
200,Set up another host -- the current staging-db-02 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.915845100003935,394,23,417,
201,Set up another host -- the current cdn-edge-06 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.941044500003045,396,23,419,
202,Deploy a fresh system for HR -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.878747500006284,386,23,409,
203,Restart the setup process for HR's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.8587885000015376,382,20,402,
204,Set up another host -- the current payment-api-03 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.9522215000033611,394,23,417,
205,Restart the setup process for Legal's new environment.,provision_vm,Semantic Taxonomy (Baseline),restart_service,IT Support,False,True,1.9307967999993707,382,20,402,
206,Set up another host -- the current ml-infer-05 isn't cutting it.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.926702299999306,396,23,419,
207,Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.9076373999996576,386,23,409,
208,Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.9578971000009915,386,23,409,
209,Deploy a fresh system for Marketing -- update the inventory too.,provision_vm,Semantic Taxonomy (Baseline),provision_vm,IT Support,True,True,1.9055259000087972,386,23,409,
210,Restart payment-api-03's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.852095599999302,380,20,400,
211,Scan and lock down prod-web-01 immediately.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,1.9705281000060495,403,25,428,
212,cdn-edge-06 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9428690999993705,407,25,432,
213,Scan and lock down staging-db-02 immediately.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8580270000020391,382,22,404,
214,Scan and lock down payment-api-03 immediately.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,1.9838920999973197,403,25,428,
215,Restart prod-web-01's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.830535699999018,380,20,400,
216,ml-infer-05 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9583457999979146,409,25,434,
217,auth-svc-04 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9967208000089158,409,25,434,
218,staging-db-02 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8177476999917417,388,20,408,
219,Scan and lock down cdn-edge-06 immediately.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,1.9891290000014124,405,25,430,
220,Restart auth-svc-04's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.877092700007779,382,20,402,
221,Scan and lock down ml-infer-05 immediately.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,1.9895843999984208,405,25,430,
222,Restart cdn-edge-06's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8184920999992755,382,20,402,
223,Restart staging-db-02's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.9058525000000373,380,20,400,
224,prod-web-01 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8453860000008717,386,20,406,
225,payment-api-03 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,2.0015686999977333,407,25,432,
226,Scan and lock down auth-svc-04 immediately.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9992338000010932,405,25,430,
227,Restart ml-infer-05's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.828298200001882,382,20,402,
228,payment-api-03 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.974059699998179,407,25,432,
229,Restart staging-db-02's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8415345999965211,380,20,400,
230,staging-db-02 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8325021999917226,388,20,408,
231,auth-svc-04 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9781409999923198,409,25,434,
232,Scan and lock down payment-api-03 immediately.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,1.9701522000032128,403,25,428,
233,ml-infer-05 is infected -- shut down its connections.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9736578999945777,409,25,434,
234,Restart auth-svc-04's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.803530300006969,382,20,402,
235,Scan and lock down staging-db-02 immediately.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8557436999981292,382,22,404,
236,Restart auth-svc-04's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.8314944000012474,382,20,402,
237,Restart cdn-edge-06's isolation procedure.,quarantine_system,Semantic Taxonomy (Baseline),restart_service,IT Support,False,False,1.790776800000458,382,20,402,
238,Scan and lock down auth-svc-04 immediately.,quarantine_system,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,True,True,1.9740884999991977,405,25,430,
239,Scan and lock down prod-web-01 immediately.,quarantine_system,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,False,True,1.9708273999931407,403,25,428,
240,I need a report of Grace's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9495336999971187,390,24,414,
241,I want to check what we have on file for Frank.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9459956999999122,390,24,414,
242,I want to check what we have on file for Alice.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.929422799992608,390,24,414,
243,I need a report of Diana's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.941107300001022,390,24,414,
244,I want to check what we have on file for Grace.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9320134000008693,390,24,414,
245,Generate a list of all entries matching Frank.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.941028000001097,386,25,411,
246,I need a report of Frank's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.949427100000321,390,24,414,
247,Can you verify the records for #42017 in the system?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8602494000006118,388,22,410,
248,Generate a list of all entries matching Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9494399999966845,386,24,410,
249,Can you verify the records for #53698 in the system?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8472123999963515,388,22,410,
250,I want to check what we have on file for Diana.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9700745999944047,390,24,414,
251,Can you verify the records for #31450 in the system?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.9003845999905025,388,22,410,
252,Can you verify the records for #60122 in the system?,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.970139899996866,394,24,418,
253,Generate a list of all entries matching Diana.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9423081999921123,386,23,409,
254,I want to check what we have on file for Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.8514101000037044,390,22,412,
255,I need a report of Charlie's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9586463999949046,390,24,414,
256,I want to check what we have on file for Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,2.01847909999924,390,24,414,
257,I need a report of Eve's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.8984807999950135,390,24,414,
258,Generate a list of all entries matching Alice.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.911415600006876,386,24,410,
259,Generate a list of all entries matching Grace.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9457577000066522,386,23,409,
260,I want to check what we have on file for Eve.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.8991344000023673,390,22,412,
261,Generate a list of all entries matching Eve.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9515766999975313,386,25,411,
262,I need a report of Alice's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9535376000058022,390,24,414,
263,Can you verify the records for #20891 in the system?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8818108000050415,388,22,410,
264,Generate a list of all entries matching Charlie.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9677435999910813,386,24,410,
265,Can you verify the records for #10234 in the system?,query_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8521737000046414,388,22,410,
266,Generate a list of all entries matching Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.968877799998154,386,24,410,
267,I need a report of Bob's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9436419999983627,390,24,414,
268,Generate a list of all entries matching Bob.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9947868999952334,386,24,410,
269,I need a report of Diana's transactions from the database.,query_database,Semantic Taxonomy (Baseline),query_database,Billing & Data Management,True,True,1.9074214000065695,390,24,414,
270,Update Charlie's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.9029532999920775,384,22,406,
271,Frank's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.905439699999988,390,23,413,
272,The system is blocking Grace -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.870623800008616,380,22,402,
273,Update Diana's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8789625999997952,384,22,406,
274,Grace's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.863461200002348,390,23,413,
275,The system is blocking Bob -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8631373000025633,380,20,400,
276,Update Grace's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8897968000019318,384,22,406,
277,The system is blocking Frank -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8959253000066383,380,22,402,
278,Diana's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.861395400002948,390,22,412,
279,Update Bob's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.9440592000028118,384,22,406,
280,The system is blocking Eve -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),escalate_to_human,Security & Compliance,False,False,1.9884380000075907,401,25,426,
281,The system is blocking Charlie -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.9055246999996598,380,20,400,
282,The system is blocking Alice -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,2.0418535000062548,380,22,402,
283,The system is blocking Diana -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8934949000031338,380,22,402,
284,Alice's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.8758595000035712,390,22,412,
285,Update Alice's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8238369000027888,384,22,406,
286,Eve's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.9208650999935344,390,22,412,
287,Bob's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.9468133000045782,390,22,412,
288,Charlie's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.8606170000057318,390,21,411,
289,Update Frank's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8933998000065912,384,22,406,
290,Update Eve's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.9282725999946706,384,22,406,
291,Diana's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.8493652000033762,390,22,412,
292,Frank's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.9216373999952339,390,23,413,
293,Eve's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.8886220999920624,390,22,412,
294,Charlie's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.8403746000039973,390,21,411,
295,Frank's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.8823975999912363,390,23,413,
296,The system is blocking Charlie -- fix their credentials.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8174349999972037,380,20,400,
297,Bob's access needs to be fixed -- the system locked them out.,reset_password,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,True,1.877390599991486,390,22,412,
298,Update Alice's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.943574400000216,384,22,406,
299,Update Grace's login so they can get back in.,reset_password,Semantic Taxonomy (Baseline),reset_password,IT Support,True,True,1.8433055999994394,384,22,406,
300,Bring auth-svc-04 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8040445999940857,382,20,402,
301,Provision a fresh start for prod-web-01.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.9227797999992617,384,23,407,
302,Provision a fresh start for cdn-edge-06.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.8950741000007838,386,23,409,
303,The service on auth-svc-04 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.846914599998854,390,20,410,
304,The service on ml-infer-05 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8387623000016902,390,20,410,
305,The service on prod-web-01 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8749369999932242,388,20,408,
306,Bring prod-web-01 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.7904352999976254,380,20,400,
307,Bring cdn-edge-06 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8245985000030487,382,20,402,
308,Provision a fresh start for auth-svc-04.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,2.067682300003071,386,23,409,
309,The service on payment-api-03 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8506686000037007,388,20,408,
310,Bring ml-infer-05 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8314070999986143,382,20,402,
311,Bring staging-db-02 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8145874999972875,380,20,400,
312,Provision a fresh start for ml-infer-05.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.9507821000006516,386,23,409,
313,The service on staging-db-02 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8491989000031026,388,20,408,
314,Provision a fresh start for payment-api-03.,restart_service,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,False,2.06496640000114,390,24,414,
315,Bring payment-api-03 back to life.,restart_service,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,False,1.9830127000022912,386,24,410,
316,Provision a fresh start for staging-db-02.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.9847802999938722,384,23,407,
317,The service on cdn-edge-06 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8260651999953552,390,20,410,
318,Bring cdn-edge-06 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8579355999972904,382,20,402,
319,Bring auth-svc-04 back to life.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8346745000017108,382,20,402,
320,Provision a fresh start for staging-db-02.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.9699438999959966,384,23,407,
321,The service on prod-web-01 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.9016512000089278,388,20,408,
322,Provision a fresh start for ml-infer-05.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.9193161000075634,386,23,409,
323,The service on auth-svc-04 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8211769000045024,390,20,410,
324,Bring payment-api-03 back to life.,restart_service,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,False,1.9643860999931348,386,24,410,
325,Bring payment-api-03 back to life.,restart_service,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,False,1.9151844000007259,386,24,410,
326,The service on ml-infer-05 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.7908035000073141,390,20,410,
327,Bring payment-api-03 back to life.,restart_service,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,False,False,1.9743455999996513,386,24,410,
328,The service on payment-api-03 is failing -- isolate and reboot.,restart_service,Semantic Taxonomy (Baseline),restart_service,IT Support,True,True,1.8473707000011927,388,20,408,
329,Provision a fresh start for staging-db-02.,restart_service,Semantic Taxonomy (Baseline),provision_vm,IT Support,False,True,1.8820752000028733,384,23,407,
330,Check cdn-edge-06 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,1.9649810000046273,403,25,428,
331,Check payment-api-03 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,1.9892147000064142,401,25,426,
332,Verify ml-infer-05's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9044865999967442,403,23,426,
333,Check prod-web-01 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,1.9794088999988162,401,25,426,
334,payment-api-03 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,2.0358390000037616,405,25,430,
335,Check auth-svc-04 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,2.105455900004017,403,25,428,
336,staging-db-02 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,2.001816600008169,407,25,432,
337,Check staging-db-02 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,2.0709182000064175,401,25,426,
338,ml-infer-05 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,2.0127165999947465,407,25,432,
339,Verify payment-api-03's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9574260000081267,401,23,424,
340,prod-web-01 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,2.017975299997488,405,25,430,
341,Verify auth-svc-04's security posture.,scan_malware,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,True,1.9834169999958249,403,24,427,
342,Check ml-infer-05 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,2.0385321999929147,403,25,428,
343,Verify prod-web-01's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9031595999986166,401,23,424,
344,Verify staging-db-02's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9111969000077806,401,23,424,
345,cdn-edge-06 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,1.9152930999989621,405,25,430,
346,auth-svc-04 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,1.9542645999972592,407,25,432,
347,Verify cdn-edge-06's security posture.,scan_malware,Semantic Taxonomy (Baseline),log_audit_event,Security & Compliance,False,True,1.9638008999972953,403,24,427,
348,Check staging-db-02 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,1.988711099998909,401,25,426,
349,auth-svc-04 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,2.0674941999968723,407,25,432,
350,Verify staging-db-02's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.955812700005481,401,23,424,
351,Verify payment-api-03's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9715389999983017,401,23,424,
352,Verify ml-infer-05's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9551218999986304,403,23,426,
353,Verify ml-infer-05's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9490817000041716,403,23,426,
354,Verify payment-api-03's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9875991999942926,401,23,424,
355,Check staging-db-02 for anything suspicious.,scan_malware,Semantic Taxonomy (Baseline),scan_malware,Security & Compliance,True,True,2.016031600003771,401,25,426,
356,ml-infer-05 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,2.0071177999925567,407,25,432,
357,cdn-edge-06 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,1.9671951000054833,405,25,430,
358,prod-web-01 looks compromised -- isolate and investigate.,scan_malware,Semantic Taxonomy (Baseline),quarantine_system,Security & Compliance,False,True,1.907153100000869,405,25,430,
359,Verify prod-web-01's security posture.,scan_malware,Semantic Taxonomy (Baseline),generate_report,Security & Compliance,False,True,1.9009685999990324,401,23,424,
360,Create an alert for HR about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8831798000028357,380,23,403,
361,Make sure Grace gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8881337999991956,386,22,408,
362,Create an alert for Marketing about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.922913199996401,380,24,404,
363,Escalate this message to Grace right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.885797500006447,382,22,404,
364,Make sure Frank gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.939811699994607,386,22,408,
365,Escalate this message to Frank right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8960158999980194,382,22,404,
366,Create an alert for Legal about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8890544999958365,380,23,403,
367,Make sure Alice gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.920705700002145,386,22,408,
368,Escalate this message to Bob right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8797284000029322,382,22,404,
369,Make sure Charlie gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8676273000019137,386,22,408,
370,Escalate this message to Eve right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8521110999936354,382,22,404,
371,Create an alert for Engineering about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9673614999919664,380,24,404,
372,Escalate this message to Charlie right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.903435799998988,382,22,404,
373,Create an alert for Finance about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.862534500003676,380,23,403,
374,Make sure Bob gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9201265000010608,386,23,409,
375,Escalate this message to Diana right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.862022599998454,382,22,404,
376,Make sure Eve gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8265355999974418,386,22,408,
377,Escalate this message to Alice right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8597292999984347,382,22,404,
