query,ground_truth,domain_note
Just disconnect prod-web-01 from everything. Nothing else needed.,quarantine_system,
Quick task: disconnect cdn-edge-06 from everything.,quarantine_system,
Charlie reported an issue — pull ml-infer-05 from production.,quarantine_system,
Simple request — lock down payment-api-03 and we're good.,quarantine_system,
Please isolate cdn-edge-06.,quarantine_system,
Quick task: lock down auth-svc-04.,quarantine_system,
Simple request — isolate payment-api-03 and we're good.,quarantine_system,
Quick task: quarantine auth-svc-04.,quarantine_system,
Just disconnect cdn-edge-06 from everything. Nothing else needed.,quarantine_system,
Simple request — yank payment-api-03 off the network and we're good.,quarantine_system,
Simple request — isolate ml-infer-05 and we're good.,quarantine_system,
Simple request — lock down staging-db-02 and we're good.,quarantine_system,
Please lock down staging-db-02.,quarantine_system,
Just pull auth-svc-04 from production. Nothing else needed.,quarantine_system,
Just lock down cdn-edge-06. Nothing else needed.,quarantine_system,
Quick task: lock down auth-svc-04.,quarantine_system,
Just isolate cdn-edge-06. Nothing else needed.,quarantine_system,
Quick task: yank cdn-edge-06 off the network.,quarantine_system,
Just quarantine staging-db-02. Nothing else needed.,quarantine_system,
We gotta quarantine ml-infer-05.,quarantine_system,
From Marketing: isolate ml-infer-05.,quarantine_system,
"For the HR team, lock down auth-svc-04.",quarantine_system,
Simple request — quarantine prod-web-01 and we're good.,quarantine_system,
Simple request — pull payment-api-03 from production and we're good.,quarantine_system,
Simple request — fetch #31450's info and we're good.,query_database,
Simple request — query the database about #20891 and we're good.,query_database,
Just read Diana's profile from the database. Nothing else needed.,query_database,
Just dig up the history on Grace. Nothing else needed.,query_database,
Simple request — pull Eve's data and we're good.,query_database,
All I need is for someone to check the DB for Eve.,query_database,
Just read Frank's profile from the database. Nothing else needed.,query_database,
Just check the DB for Charlie. Nothing else needed.,query_database,
All I need is for someone to fetch #42017's info.,query_database,
Quick task: pull Diana's data.,query_database,
Simple request — check the DB for Diana and we're good.,query_database,
Simple request — check the DB for Frank and we're good.,query_database,
Just check the DB for Bob. Nothing else needed.,query_database,
Do me a favor and fetch #53698's info.,query_database,
Simple request — query the database about #42017 and we're good.,query_database,
All I need is for someone to pull Grace's data.,query_database,
Do me a favor and check the DB for Grace.,query_database,
All I need is for someone to look up the records for #60122.,query_database,
Bob is asking us to read Frank's profile from the database.,query_database,
Alice is asking us to dig up the history on Charlie.,query_database,
Quick task: grab Eve's account details.,query_database,
Just check the DB for Frank. Nothing else needed.,query_database,
Quick task: pull Frank's data.,query_database,
Just dig up the history on Eve. Nothing else needed.,query_database,
Simple request — look up the records for #31450 and we're good.,query_database,
Just dig up the history on Alice. Nothing else needed.,query_database,
All I need is for someone to look up the records for #20891.,query_database,
Time to grab Frank's account details.,query_database,
Simple request — read Charlie's profile from the database and we're good.,query_database,
Quick task: query the database about #20891.,query_database,
Simple request — fetch #20891's info and we're good.,query_database,
Just check the DB for Bob. Nothing else needed.,query_database,
The Engineering team needs us to dig up the history on Alice.,query_database,
All I need is for someone to grab Bob's account details.,query_database,
Quick one — pull Diana's data.,query_database,
Quick task: fetch #53698's info.,query_database,
Grace is asking us to grab Grace's account details.,query_database,
Quick task: read Alice's profile from the database.,query_database,
Quick task: fetch #42017's info.,query_database,
"When you get a chance, fetch #42017's info.",query_database,
Simple request — look up the records for #60122 and we're good.,query_database,
All I need is for someone to dig up the history on Eve.,query_database,
Simple request — pull Bob's data and we're good.,query_database,
Ticket INC-5560 says grab Frank's account details.,query_database,
Simple request — query the database about #42017 and we're good.,query_database,
Just grab Diana's account details. Nothing else needed.,query_database,
Quick task: dig up the history on Bob.,query_database,
All I need is for someone to fetch #20891's info.,query_database,
Quick task: read Frank's profile from the database.,query_database,
From Engineering: read Frank's profile from the database.,query_database,
"Hey, can you look up the records for #10234.",query_database,
Quick task: look up the records for #42017.,query_database,
All I need is for someone to read Bob's profile from the database.,query_database,
All I need is for someone to query the database about #20891.,query_database,
All I need is for someone to dig up the history on Grace.,query_database,
Just look up the records for #60122. Nothing else needed.,query_database,
Just query the database about #53698. Nothing else needed.,query_database,
Simple request — fetch #42017's info and we're good.,query_database,
Quick task: pull Alice's data.,query_database,
Just pull Eve's data. Nothing else needed.,query_database,
ASAP — check the DB for Bob.,query_database,
All I need is for someone to grab Grace's account details.,query_database,
The Legal team needs us to pull Alice's data.,query_database,
Quick task: query the database about #20891.,query_database,
Do me a favor and pull Grace's data.,query_database,
Just fetch #42017's info. Nothing else needed.,query_database,
Just look up the records for #60122. Nothing else needed.,query_database,
Just rotate Eve's credentials. Nothing else needed.,reset_password,
Quick task: reset Eve's password.,reset_password,
Just force a credential change for Eve. Nothing else needed.,reset_password,
Simple request — force a credential change for Charlie and we're good.,reset_password,
Simple request — give Grace a new password and we're good.,reset_password,
Just nuke Diana's old login and issue a fresh one. Nothing else needed.,reset_password,
Quick task: change Eve's auth credentials.,reset_password,
Quick task: force a credential change for Grace.,reset_password,
Simple request — give Frank a new password and we're good.,reset_password,
Quick task: nuke Eve's old login and issue a fresh one.,reset_password,
Just rotate Diana's credentials. Nothing else needed.,reset_password,
Simple request — reset Grace's password and we're good.,reset_password,
Just reset Eve's password. Nothing else needed.,reset_password,
Quick task: nuke Diana's old login and issue a fresh one.,reset_password,
Simple request — give Bob a new password and we're good.,reset_password,
Frank is asking us to rotate Grace's credentials.,reset_password,
All I need is for someone to rotate Diana's credentials.,reset_password,
Simple request — rotate Diana's credentials and we're good.,reset_password,
Quick one — force a credential change for Charlie.,reset_password,
Simple request — change Grace's auth credentials and we're good.,reset_password,
Just reset Bob's password. Nothing else needed.,reset_password,
All I need is for someone to nuke Grace's old login and issue a fresh one.,reset_password,
Just give Frank a new password. Nothing else needed.,reset_password,
Just change Charlie's auth credentials. Nothing else needed.,reset_password,
All I need is for someone to reset Grace's password.,reset_password,
"For the HR team, force a credential change for Grace.",reset_password,
Diana is asking us to change Frank's auth credentials.,reset_password,
Just change Bob's auth credentials. Nothing else needed.,reset_password,
Quick task: nuke Charlie's old login and issue a fresh one.,reset_password,
Quick one — change Diana's auth credentials.,reset_password,
Just force a credential change for Alice. Nothing else needed.,reset_password,
Simple request — give Frank a new password and we're good.,reset_password,
All I need is for someone to nuke Charlie's old login and issue a fresh one.,reset_password,
All I need is for someone to nuke Bob's old login and issue a fresh one.,reset_password,
Just nuke Charlie's old login and issue a fresh one. Nothing else needed.,reset_password,
All I need is for someone to nuke Charlie's old login and issue a fresh one.,reset_password,
Quick task: give Charlie a new password.,reset_password,
All I need is for someone to give Eve a new password.,reset_password,
Simple request — reset Alice's password and we're good.,reset_password,
Just give Bob a new password. Nothing else needed.,reset_password,
Quick one — reset Bob's password.,reset_password,
I need you to reset Bob's password.,reset_password,
All I need is for someone to reset Diana's password.,reset_password,
All I need is for someone to give Frank a new password.,reset_password,
Quick task: rotate Bob's credentials.,reset_password,
All I need is for someone to force a credential change for Frank.,reset_password,
Quick task: change Bob's auth credentials.,reset_password,
Just force a credential change for Alice. Nothing else needed.,reset_password,
Quick task: rotate Diana's credentials.,reset_password,
All I need is for someone to nuke Diana's old login and issue a fresh one.,reset_password,
All I need is for someone to force a credential change for Charlie.,reset_password,
Just change Eve's auth credentials. Nothing else needed.,reset_password,
Just rotate Diana's credentials. Nothing else needed.,reset_password,
Simple request — rotate Diana's credentials and we're good.,reset_password,
Ticket INC-7733 says reset Alice's password.,reset_password,
Just reset Grace's password. Nothing else needed.,reset_password,
Simple request — give Diana a new password and we're good.,reset_password,
Simple request — nuke Diana's old login and issue a fresh one and we're good.,reset_password,
The HR team needs us to force a credential change for Grace.,reset_password,
Quick task: change Frank's auth credentials.,reset_password,
Quick task: nuke Alice's old login and issue a fresh one.,reset_password,
Quick task: give Grace a new password.,reset_password,
Quick task: reset Grace's password.,reset_password,
Quick task: force a credential change for Eve.,reset_password,
Quick task: change Diana's auth credentials.,reset_password,
Simple request — force a credential change for Diana and we're good.,reset_password,
Quick task: change Alice's auth credentials.,reset_password,
Just cycle payment-api-03. Nothing else needed.,restart_service,
All I need is for someone to reboot payment-api-03.,restart_service,
"Per Grace's request, bounce auth-svc-04.",restart_service,
Simple request — reboot auth-svc-04 and we're good.,restart_service,
All I need is for someone to reboot ml-infer-05.,restart_service,
Frank reported an issue — bounce cdn-edge-06.,restart_service,
Quick task: give ml-infer-05 a kick.,restart_service,
All I need is for someone to restart the main process on ml-infer-05.,restart_service,
The Legal team needs us to give staging-db-02 a kick.,restart_service,
Quick one — restart the service on staging-db-02.,restart_service,
Just give payment-api-03 a kick. Nothing else needed.,restart_service,
Diana reported an issue — reboot auth-svc-04.,restart_service,
"Hey, can you bounce prod-web-01.",restart_service,
Just restart the main process on auth-svc-04. Nothing else needed.,restart_service,
Quick task: give payment-api-03 a kick.,restart_service,
Just reboot cdn-edge-06. Nothing else needed.,restart_service,
Simple request — restart the service on cdn-edge-06 and we're good.,restart_service,
Just restart the service on auth-svc-04. Nothing else needed.,restart_service,
Simple request — restart the main process on cdn-edge-06 and we're good.,restart_service,
Just restart the main process on staging-db-02. Nothing else needed.,restart_service,
Just restart the main process on auth-svc-04. Nothing else needed.,restart_service,
Quick task: restart the service on staging-db-02.,restart_service,
All I need is for someone to restart the service on ml-infer-05.,restart_service,
Quick task: cycle ml-infer-05.,restart_service,
All I need is for someone to restart the service on prod-web-01.,restart_service,
Simple request — restart the main process on auth-svc-04 and we're good.,restart_service,
Quick task: restart the main process on ml-infer-05.,restart_service,
All I need is for someone to reboot ml-infer-05.,restart_service,
Simple request — restart the service on cdn-edge-06 and we're good.,restart_service,
All I need is for someone to restart the service on prod-web-01.,restart_service,
Quick task: restart the service on prod-web-01.,restart_service,
Ticket INC-5560 says cycle cdn-edge-06.,restart_service,
Just reboot staging-db-02. Nothing else needed.,restart_service,
Ticket INC-7733 says restart the main process on auth-svc-04.,restart_service,
Simple request — restart the service on prod-web-01 and we're good.,restart_service,
Quick task: restart the service on payment-api-03.,restart_service,
Quick task: restart the main process on auth-svc-04.,restart_service,
All I need is for someone to reboot payment-api-03.,restart_service,
All I need is for someone to restart the service on staging-db-02.,restart_service,
Just give auth-svc-04 a kick. Nothing else needed.,restart_service,
Simple request — bounce payment-api-03 and we're good.,restart_service,
Quick task: restart the service on payment-api-03.,restart_service,
Just give auth-svc-04 a kick. Nothing else needed.,restart_service,
Just bounce payment-api-03. Nothing else needed.,restart_service,
Simple request — give auth-svc-04 a kick and we're good.,restart_service,
Just give payment-api-03 a kick. Nothing else needed.,restart_service,
Grace reported an issue — reboot prod-web-01.,restart_service,
Quick task: give auth-svc-04 a kick.,restart_service,
"Per Alice's request, restart the main process on cdn-edge-06.",restart_service,
Just give ml-infer-05 a kick. Nothing else needed.,restart_service,
Just cycle prod-web-01. Nothing else needed.,restart_service,
Simple request — cycle payment-api-03 and we're good.,restart_service,
Simple request — restart the service on staging-db-02 and we're good.,restart_service,
"Per Frank's request, give prod-web-01 a kick.",restart_service,
All I need is for someone to give cdn-edge-06 a kick.,restart_service,
Quick task: bounce prod-web-01.,restart_service,
I need you to bounce prod-web-01.,restart_service,
Quick task: cycle staging-db-02.,restart_service,
Simple request — restart the main process on staging-db-02 and we're good.,restart_service,
Quick task: give prod-web-01 a kick.,restart_service,
Simple request — restart the main process on ml-infer-05 and we're good.,restart_service,
Quick task: cycle staging-db-02.,restart_service,
Simple request — reboot staging-db-02 and we're good.,restart_service,
Bob is asking us to restart the service on auth-svc-04.,restart_service,
Simple request — restart the main process on cdn-edge-06 and we're good.,restart_service,
Simple request — restart the service on prod-web-01 and we're good.,restart_service,
Simple request — give ml-infer-05 a kick and we're good.,restart_service,
Simple request — investigate staging-db-02 for infections and we're good.,scan_malware,
Just scan auth-svc-04 for threats. Nothing else needed.,scan_malware,
Simple request — scan cdn-edge-06 for threats and we're good.,scan_malware,
Quick task: run a malware sweep on payment-api-03.,scan_malware,
Simple request — run a malware sweep on payment-api-03 and we're good.,scan_malware,
Urgent: scan staging-db-02 for threats.,scan_malware,
"When you get a chance, do a security check on ml-infer-05.",scan_malware,
Quick task: scan ml-infer-05 for threats.,scan_malware,
Simple request — sweep cdn-edge-06 for IOCs and we're good.,scan_malware,
Simple request — scan cdn-edge-06 for threats and we're good.,scan_malware,
Quick task: do a security check on prod-web-01.,scan_malware,
Urgent: run a malware sweep on staging-db-02.,scan_malware,
"Per Charlie's request, check prod-web-01 for vulnerabilities.",scan_malware,
"Hey, can you run a malware sweep on ml-infer-05.",scan_malware,
Simple request — check prod-web-01 for vulnerabilities and we're good.,scan_malware,
ASAP — investigate payment-api-03 for infections.,scan_malware,
All I need is for someone to do a security check on ml-infer-05.,scan_malware,
Just investigate cdn-edge-06 for infections. Nothing else needed.,scan_malware,
Simple request — scan auth-svc-04 for threats and we're good.,scan_malware,
Quick task: run a malware sweep on auth-svc-04.,scan_malware,
Quick task: check cdn-edge-06 for vulnerabilities.,scan_malware,
Simple request — investigate staging-db-02 for infections and we're good.,scan_malware,
All I need is for someone to scan prod-web-01 for threats.,scan_malware,
All I need is for someone to scan ml-infer-05 for threats.,scan_malware,
Simple request — sweep cdn-edge-06 for IOCs and we're good.,scan_malware,
All I need is for someone to do a security check on cdn-edge-06.,scan_malware,
We gotta investigate staging-db-02 for infections.,scan_malware,
Just scan prod-web-01 for threats. Nothing else needed.,scan_malware,
Just scan cdn-edge-06 for threats. Nothing else needed.,scan_malware,
All I need is for someone to run a malware sweep on payment-api-03.,scan_malware,
"Hey, can you check cdn-edge-06 for vulnerabilities.",scan_malware,
All I need is for someone to do a security check on ml-infer-05.,scan_malware,
Simple request — scan prod-web-01 for threats and we're good.,scan_malware,
Simple request — run a malware sweep on ml-infer-05 and we're good.,scan_malware,
"Hey, can you scan prod-web-01 for threats.",scan_malware,
All I need is for someone to sweep payment-api-03 for IOCs.,scan_malware,
Just check ml-infer-05 for vulnerabilities. Nothing else needed.,scan_malware,
All I need is for someone to investigate auth-svc-04 for infections.,scan_malware,
Simple request — sweep cdn-edge-06 for IOCs and we're good.,scan_malware,
We gotta do a security check on payment-api-03.,scan_malware,
Quick task: run a malware sweep on prod-web-01.,scan_malware,
Eve is asking us to sweep cdn-edge-06 for IOCs.,scan_malware,
Quick task: run a malware sweep on payment-api-03.,scan_malware,
Quick task: investigate prod-web-01 for infections.,scan_malware,
All I need is for someone to run a malware sweep on auth-svc-04.,scan_malware,
Quick task: investigate auth-svc-04 for infections.,scan_malware,
All I need is for someone to do a security check on prod-web-01.,scan_malware,
Quick task: investigate auth-svc-04 for infections.,scan_malware,
All I need is for someone to run a malware sweep on payment-api-03.,scan_malware,
Just investigate cdn-edge-06 for infections. Nothing else needed.,scan_malware,
Simple request — investigate auth-svc-04 for infections and we're good.,scan_malware,
All I need is for someone to run a malware sweep on cdn-edge-06.,scan_malware,
From Legal: sweep staging-db-02 for IOCs.,scan_malware,
Please investigate staging-db-02 for infections.,scan_malware,
I need you to investigate cdn-edge-06 for infections.,scan_malware,
Just sweep ml-infer-05 for IOCs. Nothing else needed.,scan_malware,
Just sweep cdn-edge-06 for IOCs. Nothing else needed.,scan_malware,
We gotta check payment-api-03 for vulnerabilities.,scan_malware,
Just run a malware sweep on ml-infer-05. Nothing else needed.,scan_malware,
All I need is for someone to run a malware sweep on ml-infer-05.,scan_malware,
Do me a favor and sweep auth-svc-04 for IOCs.,scan_malware,
All I need is for someone to scan auth-svc-04 for threats.,scan_malware,
Just scan auth-svc-04 for threats. Nothing else needed.,scan_malware,
Just investigate cdn-edge-06 for infections. Nothing else needed.,scan_malware,
Quick task: sweep ml-infer-05 for IOCs.,scan_malware,
Just scan payment-api-03 for threats. Nothing else needed.,scan_malware,
Quick task: run a malware sweep on payment-api-03.,scan_malware,
All I need is for someone to ping Grace about it.,send_notification,
Urgent: blast an alert to Finance.,send_notification,
Just notify the Engineering team. Nothing else needed.,send_notification,
Charlie reported an issue — blast an alert to Legal.,send_notification,
Please shoot Bob an email.,send_notification,
Quick task: ping Grace about it.,send_notification,
Simple request — fire off a notification to Diana and we're good.,send_notification,
All I need is for someone to send a heads-up to HR.,send_notification,
Time to ping Eve about it.,send_notification,
"For the Legal team, fire off a notification to Frank.",send_notification,
Just shoot Charlie an email. Nothing else needed.,send_notification,
Simple request — shoot Alice an email and we're good.,send_notification,
We gotta notify the Legal team.,send_notification,
Simple request — shoot Grace an email and we're good.,send_notification,
Simple request — email Charlie the update and we're good.,send_notification,
Simple request — notify the Finance team and we're good.,send_notification,
Please email Diana the update.,send_notification,
All I need is for someone to email Bob the update.,send_notification,
I need you to send a heads-up to Marketing.,send_notification,
"For the Marketing team, notify the Marketing team.",send_notification,
All I need is for someone to notify the Marketing team.,send_notification,
All I need is for someone to shoot Eve an email.,send_notification,
Quick task: notify the Marketing team.,send_notification,
Quick task: shoot Eve an email.,send_notification,
The Engineering team needs us to blast an alert to HR.,send_notification,
All I need is for someone to send a heads-up to Finance.,send_notification,
Just blast an alert to Engineering. Nothing else needed.,send_notification,
From Legal: shoot Bob an email.,send_notification,
Quick task: email Diana the update.,send_notification,
I need you to notify the HR team.,send_notification,
Simple request — blast an alert to Finance and we're good.,send_notification,
Quick task: ping Frank about it.,send_notification,
Just blast an alert to Legal. Nothing else needed.,send_notification,
Ticket INC-5560 says blast an alert to Legal.,send_notification,
Simple request — notify the Engineering team and we're good.,send_notification,
Ticket INC-1198 says email Alice the update.,send_notification,
Quick task: notify the Finance team.,send_notification,
All I need is for someone to fire off a notification to Diana.,send_notification,
The Finance team needs us to ping Frank about it.,send_notification,
Just email Charlie the update. Nothing else needed.,send_notification,
All I need is for someone to shoot Frank an email.,send_notification,
Quick task: ping Eve about it.,send_notification,
Just shoot Charlie an email. Nothing else needed.,send_notification,
Just send a heads-up to Legal. Nothing else needed.,send_notification,
Simple request — ping Eve about it and we're good.,send_notification,
Just shoot Eve an email. Nothing else needed.,send_notification,
Simple request — email Charlie the update and we're good.,send_notification,
Simple request — blast an alert to Legal and we're good.,send_notification,
Quick task: notify the HR team.,send_notification,
I need you to ping Charlie about it.,send_notification,
Simple request — blast an alert to Marketing and we're good.,send_notification,
Please notify the Legal team.,send_notification,
All I need is for someone to send a heads-up to Marketing.,send_notification,
Simple request — blast an alert to Marketing and we're good.,send_notification,
Simple request — ping Charlie about it and we're good.,send_notification,
Quick task: send a heads-up to Finance.,send_notification,
Just send a heads-up to Engineering. Nothing else needed.,send_notification,
Quick task: blast an alert to Finance.,send_notification,
Quick one — blast an alert to Marketing.,send_notification,
"Per Alice's request, email Frank the update.",send_notification,
Quick task: email Eve the update.,send_notification,
Simple request — blast an alert to Finance and we're good.,send_notification,
Simple request — fire off a notification to Bob and we're good.,send_notification,
Simple request — fire off a notification to Bob and we're good.,send_notification,
Quick task: fire off a notification to Frank.,send_notification,
Do me a favor and email Diana the update.,send_notification,
Quick task: fire off a notification to Charlie.,send_notification,
Frank reported an issue — persist Eve's data to the database.,update_database,
Simple request — store the HR config in the database and we're good.,update_database,
Just save the changes for Eve to the DB. Nothing else needed.,update_database,
Please push the changes for Charlie to the DB.,update_database,
All I need is for someone to save the changes for Alice to the DB.,update_database,
Urgent: write the new data for #20891 back.,update_database,
Quick task: persist Charlie's data to the database.,update_database,
Simple request — update Bob's record in the DB and we're good.,update_database,
Just persist Charlie's data to the database. Nothing else needed.,update_database,
Just persist Bob's data to the database. Nothing else needed.,update_database,
Just store the Marketing config in the database. Nothing else needed.,update_database,
Simple request — save the changes for Alice to the DB and we're good.,update_database,
All I need is for someone to save the changes for Frank to the DB.,update_database,
Quick task: save the changes for Eve to the DB.,update_database,
Simple request — save the changes for Bob to the DB and we're good.,update_database,
Just persist Charlie's data to the database. Nothing else needed.,update_database,
Just push the changes for Alice to the DB. Nothing else needed.,update_database,
Quick task: persist Alice's data to the database.,update_database,
Simple request — write the new data for #53698 back and we're good.,update_database,
All I need is for someone to push the changes for Charlie to the DB.,update_database,
Simple request — save the changes for Frank to the DB and we're good.,update_database,
Just write the new data for #20891 back. Nothing else needed.,update_database,
Just save the changes for Frank to the DB. Nothing else needed.,update_database,
Simple request — store the Legal config in the database and we're good.,update_database,
Simple request — push the changes for Alice to the DB and we're good.,update_database,
Grace reported an issue — write the new data for #10234 back.,update_database,
All I need is for someone to store the HR config in the database.,update_database,
Simple request — save the changes for Charlie to the DB and we're good.,update_database,
Just update Diana's record in the DB. Nothing else needed.,update_database,
Quick task: persist Diana's data to the database.,update_database,
Just update Diana's record in the DB. Nothing else needed.,update_database,
Simple request — commit Charlie's update to the database and we're good.,update_database,
Simple request — push the changes for Bob to the DB and we're good.,update_database,
Just persist Alice's data to the database. Nothing else needed.,update_database,
Just save the changes for Charlie to the DB. Nothing else needed.,update_database,
Simple request — write the new data for #42017 back and we're good.,update_database,
Simple request — save the changes for Alice to the DB and we're good.,update_database,
Just update Grace's record in the DB. Nothing else needed.,update_database,
All I need is for someone to save the changes for Alice to the DB.,update_database,
Just persist Diana's data to the database. Nothing else needed.,update_database,
All I need is for someone to commit Diana's update to the database.,update_database,
Quick task: commit Alice's update to the database.,update_database,
Simple request — write the new data for #53698 back and we're good.,update_database,
Just push the changes for Frank to the DB. Nothing else needed.,update_database,
Quick task: persist Frank's data to the database.,update_database,
Just write the new data for #10234 back. Nothing else needed.,update_database,
"When you get a chance, store the Finance config in the database.",update_database,
Quick task: push the changes for Bob to the DB.,update_database,
"Hey, can you save the changes for Grace to the DB.",update_database,
Simple request — persist Eve's data to the database and we're good.,update_database,
"Per Charlie's request, save the changes for Alice to the DB.",update_database,
Just persist Bob's data to the database. Nothing else needed.,update_database,
Quick task: update Alice's record in the DB.,update_database,
Simple request — save the changes for Eve to the DB and we're good.,update_database,
Quick task: persist Grace's data to the database.,update_database,
Just push the changes for Diana to the DB. Nothing else needed.,update_database,
Eve is asking us to commit Eve's update to the database.,update_database,
Quick task: persist Grace's data to the database.,update_database,
Quick task: store the HR config in the database.,update_database,
All I need is for someone to write the new data for #20891 back.,update_database,
Simple request — write the new data for #53698 back and we're good.,update_database,
All I need is for someone to persist Diana's data to the database.,update_database,
Simple request — push the changes for Diana to the DB and we're good.,update_database,
From Marketing: commit Diana's update to the database.,update_database,
All I need is for someone to write the new data for #53698 back.,update_database,
Quick task: commit Diana's update to the database.,update_database,
Quick task: write the new data for #31450 back.,update_database,
I need you to adjust the billing tier for Eve.,update_subscription,
All I need is for someone to downgrade Eve's account.,update_subscription,
All I need is for someone to adjust the billing tier for Alice.,update_subscription,
Just change Eve's plan. Nothing else needed.,update_subscription,
Just switch Frank to the new plan. Nothing else needed.,update_subscription,
"When you get a chance, update Alice's subscription.",update_subscription,
All I need is for someone to adjust the billing tier for Grace.,update_subscription,
All I need is for someone to change Bob's plan.,update_subscription,
Quick task: change Frank's plan.,update_subscription,
Quick task: adjust the billing tier for Bob.,update_subscription,
All I need is for someone to change Charlie's plan.,update_subscription,
Simple request — modify Frank's subscription and we're good.,update_subscription,
Quick task: change Alice's plan.,update_subscription,
Quick task: adjust the billing tier for Bob.,update_subscription,
Simple request — switch Bob to the new plan and we're good.,update_subscription,
Just update Bob's subscription. Nothing else needed.,update_subscription,
Simple request — downgrade Eve's account and we're good.,update_subscription,
Simple request — adjust the billing tier for Alice and we're good.,update_subscription,
Time to update Bob's subscription.,update_subscription,
We gotta adjust the billing tier for Alice.,update_subscription,
Simple request — update Diana's subscription and we're good.,update_subscription,
All I need is for someone to update Diana's subscription.,update_subscription,
"Per Frank's request, switch Eve to the new plan.",update_subscription,
All I need is for someone to downgrade Diana's account.,update_subscription,
Please switch Charlie to the new plan.,update_subscription,
Just adjust the billing tier for Alice. Nothing else needed.,update_subscription,
"Hey, can you adjust the billing tier for Bob.",update_subscription,
All I need is for someone to switch Charlie to the new plan.,update_subscription,
All I need is for someone to switch Frank to the new plan.,update_subscription,
Simple request — update Charlie's subscription and we're good.,update_subscription,
All I need is for someone to update Frank's subscription.,update_subscription,
Quick task: change Grace's plan.,update_subscription,
All I need is for someone to switch Diana to the new plan.,update_subscription,
All I need is for someone to adjust the billing tier for Alice.,update_subscription,
All I need is for someone to downgrade Frank's account.,update_subscription,
All I need is for someone to downgrade Bob's account.,update_subscription,
Quick task: modify Charlie's subscription.,update_subscription,
Quick task: switch Grace to the new plan.,update_subscription,
All I need is for someone to modify Grace's subscription.,update_subscription,
Simple request — switch Frank to the new plan and we're good.,update_subscription,
Eve is asking us to change Frank's plan.,update_subscription,
"For the Finance team, downgrade Grace's account.",update_subscription,
Urgent: switch Diana to the new plan.,update_subscription,
Ticket INC-8842 says change Alice's plan.,update_subscription,
Quick task: modify Bob's subscription.,update_subscription,
All I need is for someone to update Frank's subscription.,update_subscription,
Simple request — downgrade Bob's account and we're good.,update_subscription,
Just adjust the billing tier for Charlie. Nothing else needed.,update_subscription,
The Finance team needs us to modify Grace's subscription.,update_subscription,
All I need is for someone to modify Alice's subscription.,update_subscription,
Just update Alice's subscription. Nothing else needed.,update_subscription,
Simple request — change Bob's plan and we're good.,update_subscription,
From Marketing: change Grace's plan.,update_subscription,
Quick task: downgrade Eve's account.,update_subscription,
Just modify Frank's subscription. Nothing else needed.,update_subscription,
Quick task: downgrade Grace's account.,update_subscription,
Quick task: downgrade Eve's account.,update_subscription,
Just update Charlie's subscription. Nothing else needed.,update_subscription,
Simple request — modify Diana's subscription and we're good.,update_subscription,
Urgent: modify Alice's subscription.,update_subscription,
All I need is for someone to change Diana's plan.,update_subscription,
Quick task: switch Frank to the new plan.,update_subscription,
Charlie reported an issue — adjust the billing tier for Frank.,update_subscription,
All I need is for someone to update Diana's subscription.,update_subscription,
Quick task: switch Charlie to the new plan.,update_subscription,
Quick task: change Eve's plan.,update_subscription,
Do me a favor and adjust the billing tier for Eve.,update_subscription,
Quick task: start the CI job for auth-svc-04.,run_pipeline,
Quick task: fire off the pipeline for Legal.,run_pipeline,
Just trigger a build for prod-web-01. Nothing else needed.,run_pipeline,
Simple request — run the deployment pipeline for HR and we're good.,run_pipeline,
Simple request — execute the build pipeline for prod-web-01 and we're good.,run_pipeline,
All I need is for someone to start the CI job for auth-svc-04.,run_pipeline,
We gotta execute the build pipeline for cdn-edge-06.,run_pipeline,
Quick task: start the CI job for payment-api-03.,run_pipeline,
Simple request — start the CI job for ml-infer-05 and we're good.,run_pipeline,
Simple request — run the deployment pipeline for Marketing and we're good.,run_pipeline,
All I need is for someone to execute the build pipeline for prod-web-01.,run_pipeline,
Just run the deployment pipeline for Engineering. Nothing else needed.,run_pipeline,
All I need is for someone to run the deployment pipeline for Finance.,run_pipeline,
Simple request — trigger a build for cdn-edge-06 and we're good.,run_pipeline,
Simple request — kick off the CI/CD pipeline for HR and we're good.,run_pipeline,
Just trigger a build for ml-infer-05. Nothing else needed.,run_pipeline,
Quick task: run the deployment pipeline for Engineering.,run_pipeline,
All I need is for someone to execute the build pipeline for cdn-edge-06.,run_pipeline,
Simple request — fire off the pipeline for Marketing and we're good.,run_pipeline,
Just execute the build pipeline for ml-infer-05. Nothing else needed.,run_pipeline,
Quick task: kick off the CI/CD pipeline for Engineering.,run_pipeline,
Just start the CI job for staging-db-02. Nothing else needed.,run_pipeline,
Quick task: start the CI job for auth-svc-04.,run_pipeline,
All I need is for someone to run the deployment pipeline for HR.,run_pipeline,
Simple request — run the deployment pipeline for Legal and we're good.,run_pipeline,
Just start the CI job for payment-api-03. Nothing else needed.,run_pipeline,
All I need is for someone to execute the build pipeline for staging-db-02.,run_pipeline,
Quick task: run the deployment pipeline for HR.,run_pipeline,
Just run the deployment pipeline for Legal. Nothing else needed.,run_pipeline,
Simple request — trigger a build for cdn-edge-06 and we're good.,run_pipeline,
Just start the CI job for auth-svc-04. Nothing else needed.,run_pipeline,
Alice is asking us to kick off the CI/CD pipeline for Legal.,run_pipeline,
All I need is for someone to trigger a build for payment-api-03.,run_pipeline,
