query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
"Urgent: lock down ml-infer-05. Next, create a virtual machine for Finance.",193,quarantine_system -> provision_vm,quarantine_system;provision_vm,0->1,True,d734d7aefc1bad15,ffcba9bc28ad3334,chain_short
I need you to check cdn-edge-06 for vulnerabilities and simultaneously quarantine prod-web-01 and file a bug about ml-infer-05.,101,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"Hey, can you provision a new instance for HR, then downgrade Bob's account. Finally, log Eve's action for compliance.",287,"provision_vm -> update_subscription, update_subscription -> log_audit_event",provision_vm;update_subscription;log_audit_event,0->1;1->2,True,e48779c27a089d04,fa2afd1de6435468,chain_medium
"For the Finance team, restart the main process on staging-db-02, followed by save the changes for Alice to the DB. Last step: give Frank a new password.",282,"db_write -> reset_password, restart_service -> db_write",restart_service;db_write;reset_password,0->1;1->2,True,e48779c27a089d04,e307c094f894d767,chain_medium
"Quick one — loop in a HR manager, then deploy a server for Marketing. After that, log a Jira for Grace's issue, and lastly credit Frank's account.",379,"create_ticket -> process_refund, escalate_to_human -> provision_vm, provision_vm -> create_ticket",escalate_to_human;provision_vm;create_ticket;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,dab7c7c0bf02ab40,chain_medium
"From HR: produce the Finance performance summary. Next, send a heads-up to Engineering.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"The HR team needs us to give ml-infer-05 a kick, followed by ping payment-api-03 for a health check.",185,restart_service -> check_status,restart_service;check_status,0->1,True,d734d7aefc1bad15,f81e11cad5b0a963,chain_short
"Per Diana's request, give Alice their money back, and then fetch #53698's info.",235,process_refund -> db_read,process_refund;db_read,0->1,True,d734d7aefc1bad15,f073b8e8e3c1ecb2,chain_short
"We gotta grab Charlie's account details. Once that's done, put together a report on payment-api-03, followed by update Grace's record in the DB. To wrap up, sweep payment-api-03 for IOCs.",373,"db_read -> generate_report, db_write -> scan_malware, generate_report -> db_write",db_read;generate_report;db_write;scan_malware,0->1;1->2;2->3,True,38d6fe00e87709ec,64aaf334e23d3223,chain_medium
"ASAP — downgrade Frank's account and ping Charlie about it. Once both are done, scan prod-web-01 for threats.",459,"send_notification -> scan_malware, update_subscription -> scan_malware",update_subscription;send_notification;scan_malware,0->2;1->2,True,2c0fe2d65641f8ac,1b596e3d8a1d9608,fanin
"Hey, can you give Grace their money back — then look up the records for #10234.",235,process_refund -> db_read,process_refund;db_read,0->1,True,d734d7aefc1bad15,f073b8e8e3c1ecb2,chain_short
"Time to credit Frank's account, then make a compliance log about Diana.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,True,d734d7aefc1bad15,1fb6fe50fd1b7f6e,chain_short
"Hey, can you get a human involved for Frank, followed by give cdn-edge-06 a kick. To wrap up, provision a new instance for Legal.",332,"escalate_to_human -> restart_service, restart_service -> provision_vm",escalate_to_human;restart_service;provision_vm,0->1;1->2,True,e48779c27a089d04,7647b0fa230e2219,chain_medium
"Frank reported an issue — look up the records for #53698 and check if prod-web-01 is up. Once both are done, log a Jira for Alice's issue and concurrently escalate Charlie's case to the on-call and record the event in HR's log.",135,"check_status -> create_ticket, create_ticket -> escalate_to_human, create_ticket -> log_audit_event, db_read -> create_ticket",db_read;check_status;create_ticket;escalate_to_human;log_audit_event,0->2;1->2;2->3;2->4,True,c8d4f3bad8c5a95f,50ef39fe2f4bfa9f,fork_join
I need you to check cdn-edge-06 for vulnerabilities and simultaneously quarantine auth-svc-04 and file a bug about prod-web-01.,101,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"Do me a favor and push the refund through for #10234. Next, assess prod-web-01's status.",183,process_refund -> check_status,process_refund;check_status,0->1,True,d734d7aefc1bad15,6f9c6f250f39c6c6,chain_short
"Cycle cdn-edge-06, followed by check if cdn-edge-06 is up.",185,restart_service -> check_status,restart_service;check_status,0->1,True,d734d7aefc1bad15,f81e11cad5b0a963,chain_short
"When you get a chance, produce the HR performance summary. Next, blast an alert to Legal.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"Per Eve's request, get a human involved for Diana, and then cycle ml-infer-05. To wrap up, deploy a server for Legal.",332,"escalate_to_human -> restart_service, restart_service -> provision_vm",escalate_to_human;restart_service;provision_vm,0->1;1->2,True,e48779c27a089d04,7647b0fa230e2219,chain_medium
"Time to modify Diana's subscription and fire off a notification to Eve. Once both are done, investigate ml-infer-05 for infections.",459,"send_notification -> scan_malware, update_subscription -> scan_malware",update_subscription;send_notification;scan_malware,0->2;1->2,True,2c0fe2d65641f8ac,1b596e3d8a1d9608,fanin
"Alice is asking us to restart the main process on cdn-edge-06 and sweep auth-svc-04 for IOCs. Once both are done, create a support case for Engineering.",456,"restart_service -> create_ticket, scan_malware -> create_ticket",restart_service;scan_malware;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,b00867262f093e72,fanin
"Quick one — file a bug about staging-db-02. After that, run a malware sweep on auth-svc-04.",176,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
"Do me a favor and look up the records for #42017. After that, log a Jira for Diana's issue.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
"Time to rotate Eve's credentials. After that, deploy a server for HR.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,True,d734d7aefc1bad15,bd3b6a151b9f7bfb,chain_short
"Hey, can you give Diana their money back — then look up the records for #42017.",235,process_refund -> db_read,process_refund;db_read,0->1,True,d734d7aefc1bad15,f073b8e8e3c1ecb2,chain_short
"From HR: cycle cdn-edge-06, followed by verify staging-db-02's health.",185,restart_service -> check_status,restart_service;check_status,0->1,True,d734d7aefc1bad15,f81e11cad5b0a963,chain_short
"Push the refund through and downgrade their plan, then send one email confirming both.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,7969841a1f49e0cf,fanin
"Quick one — spin up a tracking ticket for Eve, followed by investigate ml-infer-05 for infections.",176,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
"ASAP — grab Diana's account details — then nuke Eve's old login and issue a fresh one, then write the new data for #60122 back. End with notify the Engineering team.",98,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write",db_read;reset_password;db_write;send_notification,0->1;1->2;2->3,True,38d6fe00e87709ec,9b3ec50cf7a0be29,chain_medium
"The Finance team needs us to look up the records for #53698. Next, file a bug about payment-api-03.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
"Per Grace's request, check if staging-db-02 is up, and while you're at it, check cdn-edge-06 for vulnerabilities and loop in a HR manager, then converge and create a support case for Legal.",119,"check_status -> escalate_to_human, check_status -> scan_malware, escalate_to_human -> create_ticket, scan_malware -> create_ticket",check_status;scan_malware;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,2138ed02b210ef4c,diamond
"The Engineering team needs us to restart the service on prod-web-01 and sweep payment-api-03 for IOCs, then converge and create a support case for Finance.",456,"restart_service -> create_ticket, scan_malware -> create_ticket",restart_service;scan_malware;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,b00867262f093e72,fanin
"ASAP — refund Diana and switch Charlie to the new plan. After those finish, drop an audit entry for cdn-edge-06.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,6be9eda244ec937a,fanin
"Scan ml-infer-05 and then simultaneously quarantine it, alert Engineering, and log the event.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Diagnose prod-web-01, scan for threats, pull it off the network, restart, escalate to management, notify stakeholders, and log for compliance.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,True,01cccae71a8bf9e2,ddd2023c57348be1,chain_long
"Ticket INC-8842 says refund Grace. Once that's done, assess prod-web-01's status.",183,process_refund -> check_status,process_refund;check_status,0->1,True,d734d7aefc1bad15,6f9c6f250f39c6c6,chain_short
"Investigate payment-api-03, then kick off quarantine, notification, and logging all at once.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Credit the account and cancel the sub, then shoot Bob a message about the changes.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,7969841a1f49e0cf,fanin
"The HR team needs us to diagnose staging-db-02, followed by persist Grace's data to the database.",174,check_status -> db_write,check_status;db_write,0->1,True,d734d7aefc1bad15,ae4329d66b08b124,chain_short
"Time to shoot Diana an email. After that, open a ticket for Grace, and lastly persist Charlie's data to the database.",295,"create_ticket -> db_write, send_notification -> create_ticket",send_notification;create_ticket;db_write,0->1;1->2,True,e48779c27a089d04,a3b603e854d97459,chain_medium
"Ticket INC-1198 says provision a new instance for Engineering. Next, modify Bob's subscription. Finally, make a compliance log about Bob.",287,"provision_vm -> update_subscription, update_subscription -> log_audit_event",provision_vm;update_subscription;log_audit_event,0->1;1->2,True,e48779c27a089d04,fa2afd1de6435468,chain_medium
"When you get a chance, pull prod-web-01 from production. Next, record the event in Marketing's log.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"Urgent: spin up a VM for Marketing — then build a compliance doc for Finance. To wrap up, verify cdn-edge-06's health.",279,"generate_report -> check_status, provision_vm -> generate_report",provision_vm;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,d111724f8cd8b00e,chain_medium
"Diagnose the crash, try a restart and involve an engineer, then create a Jira.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
"The Marketing team needs us to scan staging-db-02 for threats and check if cdn-edge-06 is up. Once both are done, open a ticket for Diana.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,4393286ffa744189,fanin
"From HR: bring in tier-2 support for Grace, and then provision a new instance for Marketing — then spin up a tracking ticket for Eve. Finally, give Grace their money back.",379,"create_ticket -> process_refund, escalate_to_human -> provision_vm, provision_vm -> create_ticket",escalate_to_human;provision_vm;create_ticket;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,dab7c7c0bf02ab40,chain_medium
"Ticket INC-8842 says sweep auth-svc-04 for IOCs — then see what's going on with cdn-edge-06, and lastly reverse the charge on #60122.",301,"check_status -> process_refund, scan_malware -> check_status",scan_malware;check_status;process_refund,0->1;1->2,True,e48779c27a089d04,c36bcc5d23d8141a,chain_medium
"Do a security check on cdn-edge-06 — in parallel, lock down payment-api-03 and file a bug about auth-svc-04.",101,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"When you get a chance, refund Bob and adjust the billing tier for Frank. Once both are done, create an audit trail for #31450.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,6be9eda244ec937a,fanin
"Urgent: sweep payment-api-03 for IOCs. Next, open a ticket for Charlie. To wrap up, hand Alice's issue off to an engineer.",81,"create_ticket -> escalate_to_human, scan_malware -> create_ticket",scan_malware;create_ticket;escalate_to_human,0->1;1->2,True,e48779c27a089d04,799f5ae1d0164526,chain_medium
"Urgent: give ml-infer-05 a kick, and then rotate Frank's credentials. End with build a compliance doc for Legal.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,True,e48779c27a089d04,58baf99ca1337e99,chain_medium
We gotta hand Bob's issue off to an engineer — then log Eve's action for compliance. Last step: force a credential change for Alice.,327,"escalate_to_human -> log_audit_event, log_audit_event -> reset_password",escalate_to_human;log_audit_event;reset_password,0->1;1->2,True,e48779c27a089d04,fabed092836dc4a9,chain_medium
"See what's going on with prod-web-01 and look up the records for #60122, then converge and shoot Alice an email.",114,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"We gotta read Eve's profile from the database, then log a Jira for Diana's issue.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
"Diana reported an issue — ping staging-db-02 for a health check. Next, log a Jira for Frank's issue, followed by pull cdn-edge-06 from production. To wrap up, refund Bob.",357,"check_status -> create_ticket, create_ticket -> quarantine_system, quarantine_system -> process_refund",check_status;create_ticket;quarantine_system;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,21a80bbd7927606d,chain_medium
"Urgent: scan cdn-edge-06 for threats and see what's going on with staging-db-02. When all of that's complete, spin up a tracking ticket for Frank.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,4393286ffa744189,fanin
"When you get a chance, look up the records for #42017 and concurrently shoot Eve an email and yank prod-web-01 off the network.",413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,True,921735efccf80bf4,9687716657c0316f,fanout
"Alice is asking us to notify the Finance team. Next, spin up a tracking ticket for Grace. Finally, persist Frank's data to the database.",295,"create_ticket -> db_write, send_notification -> create_ticket",send_notification;create_ticket;db_write,0->1;1->2,True,e48779c27a089d04,a3b603e854d97459,chain_medium
"I need you to create a ticket about the HR issue and yank payment-api-03 off the network. Once both are done, generate the Marketing analytics.",465,"create_ticket -> generate_report, quarantine_system -> generate_report",create_ticket;quarantine_system;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,8657d6aa30cef529,fanin
Do me a favor and bounce cdn-edge-06 — then rotate Alice's credentials. End with whip up a report for Marketing.,309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,True,e48779c27a089d04,58baf99ca1337e99,chain_medium
"Massive outage on ml-infer-05: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Finance, and log everything.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,True,01cccae71a8bf9e2,ddd2023c57348be1,chain_long
Ticket INC-8842 says change Grace's auth credentials — then update Grace's subscription. End with stand up a new box for Marketing.,308,"reset_password -> update_subscription, update_subscription -> provision_vm",reset_password;update_subscription;provision_vm,0->1;1->2,True,e48779c27a089d04,08930495e0a62a85,chain_medium
"Do me a favor and write the new data for #20891 back. After that, rotate Grace's credentials, followed by refund Eve, and lastly fire off a notification to Diana.",366,"db_write -> reset_password, process_refund -> send_notification, reset_password -> process_refund",db_write;reset_password;process_refund;send_notification,0->1;1->2;2->3,True,38d6fe00e87709ec,057a54179e566f60,chain_medium
"We need to warn Alice about the maintenance, get their info and email them.",3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Do me a favor and look up the records for #10234. After that, log a Jira for Bob's issue.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
"Urgent: create a virtual machine for Engineering, and then generate the Marketing analytics, and lastly diagnose prod-web-01.",279,"generate_report -> check_status, provision_vm -> generate_report",provision_vm;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,d111724f8cd8b00e,chain_medium
"From HR: bring in tier-2 support for Bob, and then provision a new instance for Engineering — then spin up a tracking ticket for Grace. Finally, give Frank their money back.",379,"create_ticket -> process_refund, escalate_to_human -> provision_vm, provision_vm -> create_ticket",escalate_to_human;provision_vm;create_ticket;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,dab7c7c0bf02ab40,chain_medium
"Per Grace's request, read Diana's profile from the database. Next, open a ticket for Alice.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
"I need you to check the DB for Eve, then notify the Legal team.",3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Do me a favor and check if auth-svc-04 is up. Once that's done, log a Jira for Bob's issue. After that, lock down ml-infer-05. Last step: reverse the charge on #42017.",357,"check_status -> create_ticket, create_ticket -> quarantine_system, quarantine_system -> process_refund",check_status;create_ticket;quarantine_system;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,21a80bbd7927606d,chain_medium
"Quick one — stand up a new box for HR, and then loop in a Engineering manager, then check the DB for Grace. Last step: nuke Frank's old login and issue a fresh one.",360,"db_read -> reset_password, escalate_to_human -> db_read, provision_vm -> escalate_to_human",provision_vm;escalate_to_human;db_read;reset_password,0->1;1->2;2->3,True,38d6fe00e87709ec,667ae15acc439318,chain_medium
"Ticket INC-5560 says provision a new instance for Finance, and then run a malware sweep on payment-api-03.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,True,d734d7aefc1bad15,44198395095c7758,chain_short
"When you get a chance, email Grace the update, and then spin up a tracking ticket for Grace. Finally, store the Marketing config in the database.",295,"create_ticket -> db_write, send_notification -> create_ticket",send_notification;create_ticket;db_write,0->1;1->2,True,e48779c27a089d04,a3b603e854d97459,chain_medium
"Urgent: wake up the on-call about prod-web-01 and check if ml-infer-05 is up, merge everything and give Grace a new password.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,True,2c0fe2d65641f8ac,3a785dc8b28e03b5,fanin
"ASAP — fetch #42017's info, then reset Charlie's password, and lastly send a heads-up to Engineering.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,True,e48779c27a089d04,170e9bd003af3004,chain_medium
"Diana reported an issue — give Alice their money back. Once that's done, record the event in Legal's log.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,True,d734d7aefc1bad15,1fb6fe50fd1b7f6e,chain_short
Do me a favor and bounce prod-web-01 — then rotate Bob's credentials. End with whip up a report for HR.,309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,True,e48779c27a089d04,58baf99ca1337e99,chain_medium
"When you get a chance, refund Charlie and adjust the billing tier for Charlie. Once both are done, create an audit trail for #53698.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,6be9eda244ec937a,fanin
"Alice reported an issue — give Grace their money back. After that, log Alice's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,True,d734d7aefc1bad15,1fb6fe50fd1b7f6e,chain_short
"The Legal team needs us to create an audit trail for #53698. Next, commit Eve's update to the database. Once that's done, check if cdn-edge-06 is up. Finally, restart the main process on prod-web-01.",388,"check_status -> restart_service, db_write -> check_status, log_audit_event -> db_write",log_audit_event;db_write;check_status;restart_service,0->1;1->2;2->3,True,38d6fe00e87709ec,c13be207107b9d77,chain_medium
"Time to dig up the history on Diana and verify payment-api-03's health, merge everything and put together a report on staging-db-02.",110,"check_status -> generate_report, db_read -> generate_report",db_read;check_status;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,68056fe7f7f36984,fanin
"ASAP — build a compliance doc for HR. After that, shoot Charlie an email.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"We gotta read Bob's profile from the database, and then ping Alice about it.",3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"We gotta query the database about #60122, and then give Eve their money back, and then save the changes for Alice to the DB, followed by log Alice's action for compliance. End with shoot Eve an email.",140,"db_read -> process_refund, db_write -> log_audit_event, log_audit_event -> send_notification, process_refund -> db_write",db_read;process_refund;db_write;log_audit_event;send_notification,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,745bbecd30a4fdda,chain_long
"Eve is asking us to spin up a VM for Finance, then investigate payment-api-03 for infections.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,True,d734d7aefc1bad15,44198395095c7758,chain_short
"The Marketing team needs us to check if payment-api-03 is up. Once that's done, persist Grace's data to the database.",174,check_status -> db_write,check_status;db_write,0->1,True,d734d7aefc1bad15,ae4329d66b08b124,chain_short
Just fetch #53698's info. Nothing else needed.,40,db_read,db_read,,True,d7123e3b48f7b85a,c075ba5194905a51,single_node
"Urgent: rotate Charlie's credentials, then provision a new instance for Finance.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,True,d734d7aefc1bad15,bd3b6a151b9f7bfb,chain_short
"We gotta reset Charlie's password, then run a malware sweep on payment-api-03.",229,reset_password -> scan_malware,reset_password;scan_malware,0->1,True,d734d7aefc1bad15,51146247dfd13396,chain_short
"Charlie is asking us to notify the Legal team. Next, spin up a tracking ticket for Diana. Finally, persist Grace's data to the database.",295,"create_ticket -> db_write, send_notification -> create_ticket",send_notification;create_ticket;db_write,0->1;1->2,True,e48779c27a089d04,a3b603e854d97459,chain_medium
"Hey, can you stand up a new box for Legal, followed by put together a report on prod-web-01, and lastly assess staging-db-02's status.",279,"generate_report -> check_status, provision_vm -> generate_report",provision_vm;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,d111724f8cd8b00e,chain_medium
"Urgent: check the DB for Charlie, then open a ticket for Bob.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
All I need is for someone to shoot Diana an email.,44,send_notification,send_notification,,True,d7123e3b48f7b85a,3b5c38def94bf432,single_node
"Urgent: isolate cdn-edge-06, then log Bob's action for compliance.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"For the Legal team, put together a report on prod-web-01. After that, fire off a notification to Alice.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"The Marketing team needs us to scan ml-infer-05 for threats and check if staging-db-02 is up. Once both are done, open a ticket for Frank.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,4393286ffa744189,fanin
"Hey, can you file an incident report about staging-db-02 and lock down prod-web-01. When all of that's complete, generate the Legal analytics.",465,"create_ticket -> generate_report, quarantine_system -> generate_report",create_ticket;quarantine_system;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,8657d6aa30cef529,fanin
"Quick one — hand Frank's issue off to an engineer and diagnose staging-db-02, then converge and reset Diana's password.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,True,2c0fe2d65641f8ac,3a785dc8b28e03b5,fanin
"Time to provision a new instance for Finance. Next, escalate Alice's case to the on-call, and then pull Alice's data. Finally, rotate Frank's credentials.",360,"db_read -> reset_password, escalate_to_human -> db_read, provision_vm -> escalate_to_human",provision_vm;escalate_to_human;db_read;reset_password,0->1;1->2;2->3,True,38d6fe00e87709ec,667ae15acc439318,chain_medium
Fetch the list of folks in HR and blast out an update.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"We gotta read Grace's profile from the database, then log a Jira for Diana's issue.",57,db_read -> create_ticket,db_read;create_ticket,0->1,True,d734d7aefc1bad15,4721728029ce5718,chain_short
"We gotta read Bob's profile from the database, and then ping Charlie about it.",3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Per Charlie's request, process the payout for Diana, then spin up a tracking ticket for Frank. Last step: scan auth-svc-04 for threats.",346,"create_ticket -> scan_malware, process_refund -> create_ticket",process_refund;create_ticket;scan_malware,0->1;1->2,True,e48779c27a089d04,7ca3314df9d57afe,chain_medium
"For the Engineering team, restart the main process on payment-api-03, followed by save the changes for Bob to the DB. Last step: give Charlie a new password.",282,"db_write -> reset_password, restart_service -> db_write",restart_service;db_write;reset_password,0->1;1->2,True,e48779c27a089d04,e307c094f894d767,chain_medium
"I need you to write the new data for #31450 back — then reset Grace's password — then process the payout for Charlie. Finally, blast an alert to HR.",366,"db_write -> reset_password, process_refund -> send_notification, reset_password -> process_refund",db_write;reset_password;process_refund;send_notification,0->1;1->2;2->3,True,38d6fe00e87709ec,057a54179e566f60,chain_medium
"Urgent: verify cdn-edge-06's health. Next, restart the service on auth-svc-04. End with drop an audit entry for payment-api-03.",71,"check_status -> restart_service, restart_service -> log_audit_event",check_status;restart_service;log_audit_event,0->1;1->2,True,e48779c27a089d04,43895d11453bba6b,chain_medium
"Eve reported an issue — whip up a report for Marketing, and then hand Diana's issue off to an engineer.",194,generate_report -> escalate_to_human,generate_report;escalate_to_human,0->1,True,d734d7aefc1bad15,a6544a9aadd87a79,chain_short
"I need you to rotate Charlie's credentials, followed by check cdn-edge-06 for vulnerabilities.",229,reset_password -> scan_malware,reset_password;scan_malware,0->1,True,d734d7aefc1bad15,51146247dfd13396,chain_short
"The Legal team needs us to whip up a report for Finance. Once that's done, fire off a notification to Charlie.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"I need you to give Bob a new password. After that, adjust the billing tier for Alice. Last step: spin up a VM for HR.",308,"reset_password -> update_subscription, update_subscription -> provision_vm",reset_password;update_subscription;provision_vm,0->1;1->2,True,e48779c27a089d04,08930495e0a62a85,chain_medium
"Hey, can you investigate ml-infer-05 for infections and ping cdn-edge-06 for a health check. When all of that's complete, open a ticket for Frank.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,4393286ffa744189,fanin
"From Engineering: adjust the billing tier for Bob — then dig up the history on Frank. To wrap up, give Alice their money back.",321,"db_read -> process_refund, update_subscription -> db_read",update_subscription;db_read;process_refund,0->1;1->2,True,e48779c27a089d04,6b7b5e6483ea299a,chain_medium
"For the Marketing team, restart the service on cdn-edge-06. Once that's done, rotate Eve's credentials. Last step: compile a summary for Marketing.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,True,e48779c27a089d04,58baf99ca1337e99,chain_medium
