id,query,ground_truth,domain_note,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
266,"When you have a moment, file a case for Diana.",create_ticket,,create_ticket,3,escalate_to_human,False,2,escalate_to_human;create_ticket;generate_report;quarantine_system;provision_vm
267,"When you have a moment, create an incident ticket for Grace.",create_ticket,,create_ticket,3,create_ticket,True,1,create_ticket;escalate_to_human;provision_vm;generate_report;quarantine_system
268,notify the Legal team.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;create_ticket;provision_vm;quarantine_system
269,send an alert to Finance.,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;escalate_to_human;provision_vm;create_ticket
270,email the update to Engineering.,send_notification,,send_notification,4,provision_vm,False,5,provision_vm;generate_report;create_ticket;quarantine_system;send_notification
271,send a heads-up to Alice.,send_notification,,send_notification,4,escalate_to_human,False,3,escalate_to_human;create_ticket;send_notification;provision_vm;quarantine_system
272,push a notification to Legal.,send_notification,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;provision_vm;create_ticket;quarantine_system
273,forward the update to Charlie.,send_notification,,send_notification,4,provision_vm,False,6,provision_vm;quarantine_system;escalate_to_human;generate_report;create_ticket
274,alert Legal.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;quarantine_system;provision_vm
275,drop a message to the Legal team.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report
276,Please send an update to Diana.,send_notification,,send_notification,4,generate_report,False,7,generate_report;escalate_to_human;provision_vm;create_ticket;db_write
277,Please notify Frank.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;escalate_to_human;quarantine_system;generate_report
278,Please email the update to Engineering.,send_notification,,send_notification,4,provision_vm,False,6,provision_vm;generate_report;quarantine_system;create_ticket;escalate_to_human
279,Please send a heads-up to Engineering.,send_notification,,send_notification,4,generate_report,False,6,generate_report;create_ticket;provision_vm;escalate_to_human;quarantine_system
280,Please push a notification to Diana.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;generate_report;escalate_to_human;quarantine_system
281,Please forward the latest update to Marketing.,send_notification,,send_notification,4,provision_vm,False,2,provision_vm;send_notification;escalate_to_human;quarantine_system;generate_report
282,Please alert Engineering.,send_notification,,send_notification,4,generate_report,False,2,generate_report;send_notification;quarantine_system;escalate_to_human;provision_vm
283,Please drop a message to Bob.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;quarantine_system;escalate_to_human;generate_report
284,Can you send an update to Bob?,send_notification,,send_notification,4,provision_vm,False,2,provision_vm;send_notification;escalate_to_human;generate_report;quarantine_system
285,Can you send an alert to Finance?,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;provision_vm;quarantine_system;escalate_to_human
286,Can you email the update to HR?,send_notification,,send_notification,4,generate_report,False,4,generate_report;provision_vm;escalate_to_human;send_notification;quarantine_system
287,Can you send a heads-up to Diana?,send_notification,,send_notification,4,escalate_to_human,False,5,escalate_to_human;generate_report;provision_vm;create_ticket;send_notification
288,Can you push a notification to Bob?,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;quarantine_system;escalate_to_human;create_ticket
289,Can you forward the latest update to Legal?,send_notification,,send_notification,4,escalate_to_human,False,6,escalate_to_human;provision_vm;create_ticket;generate_report;update_subscription
290,Can you alert Bob?,send_notification,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;escalate_to_human;provision_vm;generate_report
291,Can you drop a message to Charlie?,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;quarantine_system;generate_report;escalate_to_human
292,Could you notify the Finance team for me?,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;provision_vm;create_ticket;escalate_to_human
293,Could you notify Grace for me?,send_notification,,send_notification,4,send_notification,True,1,send_notification;update_subscription;escalate_to_human;provision_vm;quarantine_system
294,Could you email Alice the latest status for me?,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;provision_vm;create_ticket
295,Could you send a heads-up to Diana for me?,send_notification,,send_notification,4,escalate_to_human,False,5,escalate_to_human;generate_report;create_ticket;provision_vm;send_notification
296,Could you push a notification to Grace for me?,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;generate_report;quarantine_system;update_subscription
297,Could you forward the latest update to HR for me?,send_notification,,send_notification,4,generate_report,False,5,generate_report;escalate_to_human;provision_vm;create_ticket;send_notification
298,Could you alert Engineering for me?,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;quarantine_system;escalate_to_human;provision_vm
299,Could you drop a message to the Engineering team for me?,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;provision_vm;quarantine_system;escalate_to_human
300,I need you to send an update to Frank.,send_notification,,send_notification,4,provision_vm,False,6,provision_vm;generate_report;create_ticket;escalate_to_human;quarantine_system
301,I need you to notify Eve.,send_notification,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;generate_report;quarantine_system;provision_vm
302,I need you to email Alice the latest status.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;provision_vm;create_ticket
303,I need you to send a heads-up to Finance.,send_notification,,send_notification,4,create_ticket,False,10,create_ticket;generate_report;provision_vm;update_subscription;reset_password
304,I need you to push a notification to Bob.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;quarantine_system;generate_report;escalate_to_human
305,I need you to forward the update to Diana.,send_notification,,send_notification,4,escalate_to_human,False,8,escalate_to_human;generate_report;provision_vm;create_ticket;quarantine_system
306,I need you to alert Legal.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;quarantine_system;create_ticket
307,I need you to drop a message to Diana.,send_notification,,send_notification,4,generate_report,False,2,generate_report;send_notification;escalate_to_human;provision_vm;quarantine_system
308,We should send an update to Grace.,send_notification,,send_notification,4,update_subscription,False,3,update_subscription;provision_vm;send_notification;quarantine_system;reset_password
309,We should notify Diana.,send_notification,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;quarantine_system;generate_report;provision_vm
310,We should email Alice the latest status.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;provision_vm;quarantine_system
311,We should send a heads-up to Bob.,send_notification,,send_notification,4,quarantine_system,False,2,quarantine_system;send_notification;escalate_to_human;provision_vm;create_ticket
312,We should push a notification to Diana.,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;provision_vm;quarantine_system;escalate_to_human
313,We should forward the latest update to Engineering.,send_notification,,send_notification,4,provision_vm,False,6,provision_vm;generate_report;quarantine_system;escalate_to_human;create_ticket
314,We should alert Legal.,send_notification,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;quarantine_system;generate_report;provision_vm
315,We should drop a message to the Marketing team.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;quarantine_system;generate_report;escalate_to_human
316,Let's send an update to Grace.,send_notification,,send_notification,4,update_subscription,False,4,update_subscription;provision_vm;reset_password;send_notification;escalate_to_human
317,Let's notify Grace.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;escalate_to_human;update_subscription;quarantine_system
318,Let's email Diana the latest status.,send_notification,,send_notification,4,escalate_to_human,False,3,escalate_to_human;generate_report;send_notification;quarantine_system;provision_vm
319,Let's send a heads-up to Charlie.,send_notification,,send_notification,4,quarantine_system,False,4,quarantine_system;provision_vm;escalate_to_human;send_notification;create_ticket
320,Let's push a notification to Diana.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;generate_report;escalate_to_human;quarantine_system
321,Let's forward the latest update to HR.,send_notification,,send_notification,4,escalate_to_human,False,7,escalate_to_human;generate_report;quarantine_system;provision_vm;create_ticket
322,Let's alert Frank.,send_notification,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;provision_vm;quarantine_system;generate_report
323,Let's drop a message to Frank.,send_notification,,send_notification,4,send_notification,True,1,send_notification;provision_vm;escalate_to_human;quarantine_system;generate_report
324,Kindly notify the Finance team.,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;provision_vm;quarantine_system;escalate_to_human
325,Kindly send an alert to Finance.,send_notification,,send_notification,4,generate_report,False,2,generate_report;send_notification;provision_vm;escalate_to_human;create_ticket
326,Kindly email Charlie the latest status.,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;quarantine_system;escalate_to_human;provision_vm
327,Kindly send a heads-up to Bob.,send_notification,,send_notification,4,escalate_to_human,False,5,escalate_to_human;create_ticket;quarantine_system;provision_vm;send_notification
328,Kindly push a notification to Alice.,send_notification,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;provision_vm;generate_report;create_ticket
329,Kindly forward the latest update to HR.,send_notification,,send_notification,4,generate_report,False,7,generate_report;escalate_to_human;provision_vm;quarantine_system;process_refund
330,Kindly alert Frank.,send_notification,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;quarantine_system;provision_vm;generate_report
331,Kindly drop a message to Eve.,send_notification,,send_notification,4,send_notification,True,1,send_notification;generate_report;provision_vm;escalate_to_human;quarantine_system
332,"When you have a moment, notify the Engineering team.",send_notification,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;escalate_to_human;provision_vm;generate_report
333,"When you have a moment, send an alert to Engineering.",send_notification,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;generate_report;escalate_to_human;provision_vm
334,"When you have a moment, email the update to Engineering.",send_notification,,send_notification,4,provision_vm,False,3,provision_vm;generate_report;send_notification;quarantine_system;escalate_to_human
335,isolate ml-infer-05 from the network.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;scan_malware;quarantine_system;send_notification;provision_vm
336,quarantine host auth-svc-04.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;reset_password;escalate_to_human
337,take ml-infer-05 off the network.,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;send_notification;scan_malware
338,contain ml-infer-05 immediately.,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;send_notification;scan_malware
339,segment staging-db-02 from the rest of the environment.,quarantine_system,,quarantine_system,5,db_write,False,5,db_write;db_read;generate_report;provision_vm;quarantine_system
340,pull prod-web-01 out of production.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;provision_vm;quarantine_system;process_refund;scan_malware
341,lock down ml-infer-05.,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;scan_malware;process_refund
342,move prod-web-01 into quarantine.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;scan_malware;generate_report;process_refund
343,Please isolate staging-db-02 from the network.,quarantine_system,,quarantine_system,5,db_write,False,3,db_write;generate_report;quarantine_system;db_read;provision_vm
344,Please quarantine host prod-web-01.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;generate_report;send_notification
345,Please take ml-infer-05 off the network.,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;scan_malware;send_notification
346,Please contain prod-web-01 immediately.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;provision_vm;quarantine_system;create_ticket;scan_malware
347,Please segment cdn-edge-06 from the rest of the environment.,quarantine_system,,quarantine_system,5,provision_vm,False,4,provision_vm;generate_report;send_notification;quarantine_system;create_ticket
348,Please pull staging-db-02 out of production.,quarantine_system,,quarantine_system,5,db_write,False,6,db_write;generate_report;db_read;process_refund;provision_vm
349,Please lock down auth-svc-04.,quarantine_system,,quarantine_system,5,reset_password,False,3,reset_password;scan_malware;quarantine_system;provision_vm;create_ticket
350,Please move prod-web-01 into quarantine.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;scan_malware;generate_report;escalate_to_human
351,Can you isolate staging-db-02 from the network?,quarantine_system,,quarantine_system,5,db_write,False,4,db_write;db_read;generate_report;quarantine_system;provision_vm
352,Can you quarantine host ml-infer-05?,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;generate_report;send_notification
353,Can you take ml-infer-05 off the network?,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;scan_malware;send_notification
354,Can you contain ml-infer-05 immediately?,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;scan_malware;provision_vm;process_refund
355,Can you segment prod-web-01 from the rest of the environment?,quarantine_system,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;scan_malware;send_notification
356,Can you pull auth-svc-04 out of production?,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;reset_password;quarantine_system;provision_vm;process_refund
357,Can you lock down cdn-edge-06?,quarantine_system,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;scan_malware;create_ticket;generate_report
358,Can you move ml-infer-05 into quarantine?,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;scan_malware;generate_report;process_refund
359,Could you isolate ml-infer-05 from the network for me?,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;scan_malware;quarantine_system;provision_vm;send_notification
360,Could you quarantine host ml-infer-05 for me?,quarantine_system,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
361,Could you take payment-api-03 off the network for me?,quarantine_system,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;update_subscription;scan_malware
362,Could you contain payment-api-03 immediately for me?,quarantine_system,,quarantine_system,5,generate_report,False,4,generate_report;provision_vm;create_ticket;quarantine_system;scan_malware
363,Could you segment staging-db-02 from the rest of the environment for me?,quarantine_system,,quarantine_system,5,generate_report,False,5,generate_report;db_write;db_read;provision_vm;quarantine_system
364,Could you pull cdn-edge-06 out of production for me?,quarantine_system,,quarantine_system,5,generate_report,False,6,generate_report;provision_vm;db_write;create_ticket;send_notification
365,Could you lock down cdn-edge-06 for me?,quarantine_system,,quarantine_system,5,provision_vm,False,5,provision_vm;create_ticket;scan_malware;generate_report;quarantine_system
366,Could you move payment-api-03 into quarantine for me?,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;generate_report;scan_malware;process_refund
367,I need you to isolate staging-db-02 from the network.,quarantine_system,,quarantine_system,5,generate_report,False,5,generate_report;db_write;db_read;provision_vm;quarantine_system
368,I need you to quarantine host payment-api-03.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;scan_malware;generate_report;create_ticket
369,I need you to take auth-svc-04 off the network.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;generate_report;reset_password;scan_malware
370,I need you to contain staging-db-02 immediately.,quarantine_system,,quarantine_system,5,generate_report,False,4,generate_report;db_write;provision_vm;quarantine_system;db_read
371,I need you to segment cdn-edge-06 from the rest of the environment.,quarantine_system,,quarantine_system,5,provision_vm,False,5,provision_vm;generate_report;send_notification;create_ticket;quarantine_system
372,I need you to pull cdn-edge-06 out of production.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;provision_vm;quarantine_system;process_refund;create_ticket
373,I need you to lock down payment-api-03.,quarantine_system,,quarantine_system,5,provision_vm,False,5,provision_vm;generate_report;create_ticket;process_refund;quarantine_system
374,I need you to move auth-svc-04 into quarantine.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;reset_password;generate_report
375,We should isolate payment-api-03 from the network.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;provision_vm;quarantine_system;process_refund;escalate_to_human
376,We should quarantine host prod-web-01.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;generate_report;send_notification
377,We should take prod-web-01 off the network.,quarantine_system,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;scan_malware;process_refund
378,We should contain auth-svc-04 immediately.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;reset_password;generate_report;provision_vm
379,We should segment ml-infer-05 from the rest of the environment.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;send_notification;quarantine_system;provision_vm;process_refund
380,We should pull ml-infer-05 out of production.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;process_refund;quarantine_system;provision_vm;send_notification
381,We should lock down prod-web-01.,quarantine_system,,quarantine_system,5,scan_malware,False,3,scan_malware;provision_vm;quarantine_system;generate_report;reset_password
382,We should move ml-infer-05 into quarantine.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;generate_report;scan_malware;process_refund
383,Let's isolate staging-db-02 from the network.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;db_write;quarantine_system;provision_vm;db_read
384,Let's quarantine host ml-infer-05.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;scan_malware;generate_report;send_notification
385,Let's take payment-api-03 off the network.,quarantine_system,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;process_refund;update_subscription
386,Let's contain staging-db-02 immediately.,quarantine_system,,quarantine_system,5,generate_report,False,4,generate_report;db_write;provision_vm;quarantine_system;process_refund
387,Let's segment prod-web-01 from the rest of the environment.,quarantine_system,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;send_notification;process_refund
388,Let's pull staging-db-02 out of production.,quarantine_system,,quarantine_system,5,db_write,False,6,db_write;generate_report;db_read;provision_vm;process_refund
389,Let's lock down payment-api-03.,quarantine_system,,quarantine_system,5,provision_vm,False,5,provision_vm;generate_report;process_refund;create_ticket;quarantine_system
390,Let's move payment-api-03 into quarantine.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;generate_report;scan_malware;process_refund
391,Kindly isolate staging-db-02 from the network.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;db_read;db_write;generate_report;provision_vm
392,Kindly quarantine host auth-svc-04.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;reset_password;escalate_to_human
393,Kindly take ml-infer-05 off the network.,quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;scan_malware;provision_vm;send_notification
394,Kindly contain cdn-edge-06 immediately.,quarantine_system,,quarantine_system,5,generate_report,False,4,generate_report;provision_vm;create_ticket;quarantine_system;send_notification
395,Kindly segment payment-api-03 from the rest of the environment.,quarantine_system,,quarantine_system,5,generate_report,False,5,generate_report;provision_vm;process_refund;create_ticket;quarantine_system
396,Kindly pull ml-infer-05 out of production.,quarantine_system,,quarantine_system,5,generate_report,False,3,generate_report;process_refund;quarantine_system;provision_vm;send_notification
397,Kindly lock down cdn-edge-06.,quarantine_system,,quarantine_system,5,provision_vm,False,3,provision_vm;create_ticket;quarantine_system;scan_malware;generate_report
398,Kindly move ml-infer-05 into quarantine.,quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;generate_report;process_refund
399,"When you have a moment, isolate prod-web-01 from the network.",quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;generate_report;scan_malware;escalate_to_human
400,"When you have a moment, quarantine host cdn-edge-06.",quarantine_system,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;scan_malware;generate_report;send_notification
401,"When you have a moment, take ml-infer-05 off the network.",quarantine_system,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;send_notification;provision_vm;process_refund
402,run a malware scan on payment-api-03.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;provision_vm;generate_report;process_refund
403,scan cdn-edge-06 for malicious files.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
404,check prod-web-01 for indicators of compromise.,scan_malware,,scan_malware,6,generate_report,False,7,generate_report;send_notification;quarantine_system;log_audit_event;provision_vm
405,inspect staging-db-02 for malware activity.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;db_read;db_write
406,perform a threat scan on payment-api-03.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
407,sweep prod-web-01 for infections.,scan_malware,,scan_malware,6,quarantine_system,False,2,quarantine_system;scan_malware;provision_vm;generate_report;process_refund
408,scan prod-web-01 for suspicious artifacts.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
409,run an IOC check against cdn-edge-06.,scan_malware,,scan_malware,6,quarantine_system,False,7,quarantine_system;generate_report;send_notification;provision_vm;create_ticket
410,Please run a malware scan on ml-infer-05.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
411,Please scan staging-db-02 for malicious files.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;db_read;generate_report;db_write
412,Please check payment-api-03 for indicators of compromise.,scan_malware,,scan_malware,6,generate_report,False,10,generate_report;send_notification;create_ticket;provision_vm;log_audit_event
413,Please inspect ml-infer-05 for malware activity.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
414,Please perform a threat scan on staging-db-02.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;db_write
415,Please sweep cdn-edge-06 for infections.,scan_malware,,scan_malware,6,quarantine_system,False,3,quarantine_system;escalate_to_human;scan_malware;provision_vm;send_notification
416,Please scan payment-api-03 for suspicious artifacts.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
417,Please run an IOC check against staging-db-02.,scan_malware,,scan_malware,6,db_write,False,11,db_write;generate_report;db_read;quarantine_system;provision_vm
418,Can you run a malware scan on cdn-edge-06?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;provision_vm;generate_report;send_notification
419,Can you scan cdn-edge-06 for malicious files?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
420,Can you check payment-api-03 for indicators of compromise?,scan_malware,,scan_malware,6,generate_report,False,10,generate_report;send_notification;log_audit_event;create_ticket;quarantine_system
421,Can you inspect ml-infer-05 for malware activity?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;log_audit_event;provision_vm
422,Can you perform a threat scan on auth-svc-04?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;escalate_to_human;log_audit_event
423,Can you sweep payment-api-03 for infections?,scan_malware,,scan_malware,6,quarantine_system,False,2,quarantine_system;scan_malware;escalate_to_human;process_refund;provision_vm
424,Can you scan prod-web-01 for suspicious artifacts?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
425,Can you run an IOC check against cdn-edge-06?,scan_malware,,scan_malware,6,generate_report,False,9,generate_report;quarantine_system;send_notification;provision_vm;process_refund
426,Could you run a malware scan on auth-svc-04 for me?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;generate_report;log_audit_event
427,Could you scan payment-api-03 for malicious files for me?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;log_audit_event
428,Could you check prod-web-01 for indicators of compromise for me?,scan_malware,,scan_malware,6,generate_report,False,6,generate_report;send_notification;quarantine_system;log_audit_event;provision_vm
429,Could you inspect prod-web-01 for malware activity for me?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;log_audit_event;provision_vm
430,Could you perform a threat scan on payment-api-03 for me?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
431,Could you sweep cdn-edge-06 for infections for me?,scan_malware,,scan_malware,6,quarantine_system,False,2,quarantine_system;scan_malware;escalate_to_human;provision_vm;generate_report
432,Could you scan payment-api-03 for suspicious artifacts for me?,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;log_audit_event;provision_vm
433,Could you run an IOC check against staging-db-02 for me?,scan_malware,,scan_malware,6,db_write,False,10,db_write;generate_report;db_read;quarantine_system;check_status
434,I need you to run a malware scan on cdn-edge-06.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;provision_vm;generate_report;send_notification
435,I need you to scan auth-svc-04 for malicious files.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;generate_report;log_audit_event
436,I need you to check ml-infer-05 for indicators of compromise.,scan_malware,,scan_malware,6,generate_report,False,7,generate_report;send_notification;quarantine_system;log_audit_event;provision_vm
437,I need you to inspect cdn-edge-06 for malware activity.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
438,I need you to perform a threat scan on auth-svc-04.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;reset_password
439,I need you to sweep ml-infer-05 for infections.,scan_malware,,scan_malware,6,quarantine_system,False,2,quarantine_system;scan_malware;generate_report;provision_vm;process_refund
440,I need you to scan prod-web-01 for suspicious artifacts.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
441,I need you to run an IOC check against prod-web-01.,scan_malware,,scan_malware,6,generate_report,False,4,generate_report;quarantine_system;provision_vm;scan_malware;process_refund
442,We should run a malware scan on prod-web-01.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
443,We should scan cdn-edge-06 for malicious files.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
444,We should check staging-db-02 for indicators of compromise.,scan_malware,,scan_malware,6,generate_report,False,12,generate_report;send_notification;db_write;quarantine_system;log_audit_event
445,We should inspect ml-infer-05 for malware activity.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
446,We should perform a threat scan on prod-web-01.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
447,We should sweep payment-api-03 for infections.,scan_malware,,scan_malware,6,quarantine_system,False,4,quarantine_system;escalate_to_human;provision_vm;scan_malware;send_notification
448,We should scan ml-infer-05 for suspicious artifacts.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;generate_report;quarantine_system;send_notification;log_audit_event
449,We should run an IOC check against ml-infer-05.,scan_malware,,scan_malware,6,generate_report,False,5,generate_report;quarantine_system;send_notification;process_refund;scan_malware
450,Let's run a malware scan on staging-db-02.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;db_write
451,Let's scan auth-svc-04 for malicious files.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;log_audit_event;escalate_to_human
452,Let's check staging-db-02 for indicators of compromise.,scan_malware,,scan_malware,6,generate_report,False,12,generate_report;send_notification;db_write;check_status;db_read
453,Let's inspect prod-web-01 for malware activity.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;process_refund
454,Let's perform a threat scan on payment-api-03.,scan_malware,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
455,Let's sweep payment-api-03 for infections.,scan_malware,,scan_malware,6,quarantine_system,False,7,quarantine_system;escalate_to_human;provision_vm;send_notification;generate_report
