query,dag_id,dag_text,tools,edges,topo_family,source,split
"Urgent: move Finance's stale data to cold storage, and then recover Legal's data from backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,chain_short,original,train
"Do me a favor and switch on the flag for HR. Next, transfer ownership of prod-web-01 to Alice. Finally, check if payment-api-03 is up.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,chain_medium,original,train
"Hey, can you verify prod-web-01's health — then log Diana's action for compliance, and lastly update Bob's subscription.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,chain_medium,original,train
"I need you to blast an alert to HR. After that, activate the feature flag on payment-api-03. Last step: modify Frank's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train
"We gotta move Finance's stale data to cold storage. Next, cut off Bob's permissions. To wrap up, adjust the billing tier for Frank.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train
"From Legal: sweep auth-svc-04 for IOCs. Next, book a maintenance window for prod-web-01.",193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,chain_short,original,train
"When you get a chance, load the backup onto auth-svc-04 while also push the refund through for #20891 and log a Jira for Diana's issue.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"I need you to strip Frank's access to Marketing, and then update Charlie's record in the DB. Once that's done, update Grace's subscription. To wrap up, book a maintenance window for prod-web-01.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train
"Hey, can you pull prod-web-01 back from the last good backup, and while you're at it, process the payout for Frank and spin up a tracking ticket for Diana.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"ASAP — reboot ml-infer-05. After that, plan maintenance on cdn-edge-06 for Legal. Once that's done, email Charlie the update, and lastly investigate auth-svc-04 for infections.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"When you get a chance, diagnose ml-infer-05, and while you're at it, restart the main process on staging-db-02 and open a ticket for Charlie.",111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,fanout,original,train
"Per Grace's request, file a bug about staging-db-02 — then send a heads-up to Legal, and lastly give Diana a new password.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,chain_medium,original,train
Do me a favor and spin up a tracking ticket for Diana — then email Bob the update. End with nuke Diana's old login and issue a fresh one.,346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,chain_medium,original,train
"Quick one — shelve HR's outdated data, followed by restore the DB snapshot for Engineering.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,chain_short,original,train
"I need you to strip Eve's access to Finance, and then update Bob's record in the DB. Once that's done, update Grace's subscription. To wrap up, book a maintenance window for ml-infer-05.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train
"I need you to strip Eve's access to HR, and then update Alice's record in the DB. Once that's done, update Diana's subscription. To wrap up, book a maintenance window for ml-infer-05.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train
"Grace is asking us to email Alice the update and plan maintenance on prod-web-01 for Finance. Once both are done, rotate Charlie's credentials.",491,"schedule_maintenance -> reset_password, send_notification -> reset_password",send_notification;schedule_maintenance;reset_password,0->2;1->2,fanin,original,train
Time to back out the deployment on ml-infer-05 and at the same time file an incident report about ml-infer-05 and recover Legal's data from backup.,433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,fanout,original,train
"Time to move Finance's stale data to cold storage, followed by check auth-svc-04 for vulnerabilities.",235,archive_data -> scan_malware,archive_data;scan_malware,0->1,chain_short,original,train
"Urgent: whip up a report for Finance — then start the CI job for staging-db-02. Finally, take a snapshot of auth-svc-04's DB.",357,"generate_report -> run_pipeline, run_pipeline -> backup_database",generate_report;run_pipeline;backup_database,0->1;1->2,chain_medium,original,train
"From Engineering: activate the feature flag on prod-web-01. Next, move prod-web-01's ownership to Finance. Next, push the changes for Bob to the DB. Finally, bring in tier-2 support for Grace.",388,"db_write -> escalate_to_human, enable_feature_flag -> transfer_ownership, transfer_ownership -> db_write",enable_feature_flag;transfer_ownership;db_write;escalate_to_human,0->1;1->2;2->3,chain_medium,original,train
"Time to look up the records for #42017. Next, kill the feature toggle for HR, then give Eve their money back. Finally, cold-store the old records for Frank.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train
"The Finance team needs us to cut off Eve's permissions. After that, write the new data for #60122 back — then downgrade Diana's account. End with arrange a maintenance slot for prod-web-01.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train
Urgent: sweep staging-db-02 for IOCs — then book a maintenance window for staging-db-02.,193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,chain_short,original,train
"Hey, can you verify ml-infer-05's health — then log Eve's action for compliance, and lastly update Charlie's subscription.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,chain_medium,original,train
"We gotta log a Jira for Alice's issue, followed by investigate auth-svc-04 for infections.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"Time to scale auth-svc-04 down to save costs, then push the container image for Marketing, and lastly switch on the flag for Engineering.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train
"Frank reported an issue — nuke Grace's old login and issue a fresh one. After that, credit Grace's account. Finally, change the owner of prod-web-01 to Marketing.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train
"I need you to restart the service on prod-web-01, followed by schedule maintenance for staging-db-02, then blast an alert to Legal, and lastly scan staging-db-02 for threats.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"From Engineering: pull cdn-edge-06 from production, and then log Charlie's action for compliance.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
Time to grab Bob's account details while also push the refund through for #42017 and notify the HR team.,114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train
"Diana reported an issue — cycle the secret for Legal's service. Once that's done, strip Frank's access to Finance, and lastly green-light Bob's access to Marketing.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,chain_medium,original,train
"For the Marketing team, make a compliance log about Bob and open a ticket for Frank. Once both are done, wake up the on-call about prod-web-01.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train
"I need you to blast an alert to HR. After that, activate the feature flag on cdn-edge-06. Last step: modify Frank's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train
"For the HR team, trigger a build for payment-api-03 — then persist Bob's data to the database. Finally, deploy a server for Marketing.",316,"db_write -> provision_vm, run_pipeline -> db_write",run_pipeline;db_write;provision_vm,0->1;1->2,chain_medium,original,train
"Quick one — change Eve's plan. After that, change Eve's auth credentials, then refresh the API token for Finance. To wrap up, get the container running on ml-infer-05.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,chain_medium,original,train
"We gotta produce the Marketing performance summary, then trigger a build for cdn-edge-06. To wrap up, take a snapshot of cdn-edge-06's DB.",357,"generate_report -> run_pipeline, run_pipeline -> backup_database",generate_report;run_pipeline;backup_database,0->1;1->2,chain_medium,original,train
"Hey, can you archive the old entries for Grace, and then restore staging-db-02 from the latest backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,chain_short,original,train
"Diagnose staging-db-02, scan for threats, pull it off the network, restart, escalate to management, notify stakeholders, and log for compliance.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train
"Time to run a malware sweep on cdn-edge-06 and save a backup of HR's data. After those finish, invalidate auth-svc-04's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,fanin,original,train
"Urgent: force a credential change for Diana. Once that's done, shoot Frank an email. End with look up the records for #42017.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
"Check health of payment-api-03, run security sweep, quarantine, reboot, escalate the incident, send a blast to Legal, and make an audit entry.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train
"The Finance team needs us to give Alice their money back, then generate a new API key for cdn-edge-06. To wrap up, store the Marketing config in the database.",332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train
"I need you to hand Frank's issue off to an engineer. Next, adjust the instance count for staging-db-02.",176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,chain_short,original,train
"Frank is asking us to flip the feature toggle on for Marketing. Next, change the owner of prod-web-01 to Marketing. After that, commit Bob's update to the database, and lastly get a human involved for Frank.",388,"db_write -> escalate_to_human, enable_feature_flag -> transfer_ownership, transfer_ownership -> db_write",enable_feature_flag;transfer_ownership;db_write;escalate_to_human,0->1;1->2;2->3,chain_medium,original,train
"ASAP — swap out cdn-edge-06's credentials — then do a security check on payment-api-03, and lastly roll out the containerised app to payment-api-03.",302,"rotate_api_key -> scan_malware, scan_malware -> deploy_container",rotate_api_key;scan_malware;deploy_container,0->1;1->2,chain_medium,original,train
"Do me a favor and provision a new instance for Finance. Next, ping Bob about it.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,chain_short,original,train
"Refund the money and change Bob's subscription, sending a single alert afterwards.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Do me a favor and diagnose payment-api-03 and check cdn-edge-06 for vulnerabilities. When all of that's complete, log Diana's action for compliance.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"Time to create an audit trail for #20891. After that, restart the main process on prod-web-01.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train
"Urgent: save a backup of Engineering's data, followed by launch the docker deployment for Engineering.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,chain_short,original,train
"ASAP — roll cdn-edge-06 back to the last stable release. After that, blast an alert to Legal. Last step: deploy the container for Legal.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train
"ASAP — pull payment-api-03 back from the last good backup and yank ml-infer-05 off the network. After those finish, green-light Eve's access to HR.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,fanin,original,train
"Hey, can you refund Charlie. After that, kill the feature toggle for Finance. End with cycle staging-db-02.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train
"I need you to provision a new instance for HR, then shoot Diana an email.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,chain_short,original,train
"Time to diagnose prod-web-01 — then drop an audit entry for prod-web-01, and lastly downgrade Eve's account.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,chain_medium,original,train
"Time to rotate Bob's credentials, and then reverse the charge on #20891. End with move prod-web-01's ownership to HR.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train
"Per Alice's request, bring payment-api-03 back from the snapshot while also credit Bob's account and open a ticket for Frank.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"The Engineering team needs us to dig up the history on Frank, and then shut down the feature on ml-infer-05 — then push the refund through for #10234. To wrap up, archive Frank's old records.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train
"Do me a favor and shelve HR's outdated data, then sweep auth-svc-04 for IOCs.",235,archive_data -> scan_malware,archive_data;scan_malware,0->1,chain_short,original,train
"Time to update Bob's subscription, and then process the payout for Diana. Finally, fire off a notification to Diana.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,chain_medium,original,train
"Time to undo the latest release on auth-svc-04 — in parallel, log a Jira for Bob's issue and recover Legal's data from backup.",433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,fanout,original,train
"Bob is asking us to cold-store the old records for Diana. Once that's done, switch on the flag for Engineering. Last step: revoke Charlie's access to staging-db-02.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,chain_medium,original,train
"Disable Alice's account, swap out the API secret, and log the whole thing.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,chain_medium,original,train
We gotta see what's going on with cdn-edge-06 while also restart the main process on payment-api-03 and open a ticket for Frank.,111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,fanout,original,train
"Hey, can you refresh the API token for Marketing. Next, check staging-db-02 for vulnerabilities. To wrap up, push the container image for Engineering.",302,"rotate_api_key -> scan_malware, scan_malware -> deploy_container",rotate_api_key;scan_malware;deploy_container,0->1;1->2,chain_medium,original,train
"Do me a favor and cycle the secret for HR's service. After that, do a security check on cdn-edge-06. To wrap up, push the container image for HR.",302,"rotate_api_key -> scan_malware, scan_malware -> deploy_container",rotate_api_key;scan_malware;deploy_container,0->1;1->2,chain_medium,original,train
"We gotta nuke Diana's old login and issue a fresh one, and then blast an alert to Legal. Last step: look up the records for #10234.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
"Time to rotate Alice's credentials. Next, credit Diana's account. Last step: pass cdn-edge-06 to Eve.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train
"ASAP — ping payment-api-03 for a health check and fetch #60122's info. After those finish, notify the HR team.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,fanin,original,train
"We gotta shoot Grace an email and arrange a maintenance slot for payment-api-03. When all of that's complete, rotate Diana's credentials.",491,"schedule_maintenance -> reset_password, send_notification -> reset_password",send_notification;schedule_maintenance;reset_password,0->2;1->2,fanin,original,train
Do me a favor and roll staging-db-02 back to the last stable release while also file a bug about staging-db-02 and pull staging-db-02 back from the last good backup.,433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,fanout,original,train
"Hey, can you dig up the history on Eve and simultaneously push the refund through for #31450 and shoot Alice an email.",114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train
"Grace reported an issue — nuke Alice's old login and issue a fresh one. After that, credit Bob's account. Finally, change the owner of staging-db-02 to HR.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train
"The Engineering team needs us to put Engineering's historical data into the archive. Once that's done, light up the feature for cdn-edge-06. Last step: revoke Frank's access to ml-infer-05.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,chain_medium,original,train
"Ticket INC-1198 says transfer ownership of prod-web-01 to Diana. Once that's done, bust the cache on ml-infer-05.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,chain_short,original,train
"Ticket INC-7733 says shelve Marketing's outdated data — then disable Alice's account on cdn-edge-06, and lastly downgrade Bob's account.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train
"We gotta update Alice's subscription — then credit Bob's account, and lastly email Alice the update.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,chain_medium,original,train
"I need you to take ml-infer-05 back to the prior build, and then fire off a notification to Alice. Finally, roll out the containerised app to prod-web-01.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train
"When you get a chance, investigate prod-web-01 for infections. After that, schedule maintenance for payment-api-03.",193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,chain_short,original,train
"Ship the latest build to auth-svc-04, nothing else.",49,deploy_container,deploy_container,,single_node,original,train
"For the Engineering team, kick off the CI/CD pipeline for Legal — then commit Frank's update to the database. Last step: stand up a new box for Marketing.",316,"db_write -> provision_vm, run_pipeline -> db_write",run_pipeline;db_write;provision_vm,0->1;1->2,chain_medium,original,train
"Urgent: make a compliance log about Alice. Next, bounce cdn-edge-06.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train
"Frank reported an issue — flip the feature toggle on for Legal — then move ml-infer-05's ownership to Marketing — then update Charlie's record in the DB. To wrap up, bring in tier-2 support for Frank.",388,"db_write -> escalate_to_human, enable_feature_flag -> transfer_ownership, transfer_ownership -> db_write",enable_feature_flag;transfer_ownership;db_write;escalate_to_human,0->1;1->2;2->3,chain_medium,original,train
Just commit Alice's update to the database. Nothing else needed.,52,db_write,db_write,,single_node,original,train
"Time to scale auth-svc-04 down to save costs, then push the container image for Legal, and lastly switch on the flag for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train
"Do me a favor and spin up a VM for Engineering. Once that's done, send a heads-up to Marketing.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,chain_short,original,train
"Hey, can you fetch #60122's info. After that, compile a summary for HR and at the same time ping Diana about it and drop an audit entry for prod-web-01.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train
"Hey, can you refund Bob. After that, kill the feature toggle for HR. End with cycle ml-infer-05.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train
"Ticket INC-7733 says check the DB for Grace, then disable the flag on payment-api-03, then push the refund through for #31450. To wrap up, archive Bob's old records.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train
"Do me a favor and put Legal's historical data into the archive. After that, turn on the feature flag for Marketing. End with remove Bob from HR's access list.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,chain_medium,original,train
"Time to move HR's stale data to cold storage, followed by check prod-web-01 for vulnerabilities.",235,archive_data -> scan_malware,archive_data;scan_malware,0->1,chain_short,original,train
"Bob is asking us to check the DB for Charlie. After that, change the owner of payment-api-03 to Engineering. Last step: notify the Marketing team.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train
"The Legal team needs us to assess auth-svc-04's status, followed by do a security check on ml-infer-05. Once that's done, lock down payment-api-03 — then create an audit trail for #60122. Last step: shoot Bob an email.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
Ship the new build to staging-db-02 and let Legal know it's live.,40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"Process the payout and modify the subscription status, then email a receipt.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"I need you to archive Grace's old records — then flip the feature toggle on for Engineering. To wrap up, disable Grace's account on staging-db-02.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,chain_medium,original,train
Fetch the list of folks in Marketing and blast out an update.,3,db_read -> send_notification,db_read;send_notification,0->1,chain_short,original,train
"Do me a favor and deploy the container for Engineering. Once that's done, send a heads-up to Legal.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"Per Eve's request, file an incident report about ml-infer-05. After that, scan auth-svc-04 for threats.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"Eve is asking us to file a bug about cdn-edge-06. After that, sweep ml-infer-05 for IOCs.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"Time to create an audit trail for #10234. After that, restart the main process on prod-web-01.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train
"We gotta archive Eve's old records, followed by roll ml-infer-05 back to the last stable release. To wrap up, wipe the cache layer for Marketing.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train
"When you get a chance, sign off on Frank's permission request, and then generate the Finance analytics. End with verify prod-web-01's health.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train
"Do me a favor and pull Frank's data. Once that's done, pass cdn-edge-06 to Eve. Finally, ping Alice about it.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train
"For the Legal team, see what's going on with cdn-edge-06 and run a malware sweep on ml-infer-05. After those finish, make a compliance log about Frank.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"We gotta read Eve's profile from the database. Next, build a compliance doc for HR. To wrap up, fire off a notification to Eve.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,chain_medium,original,train
"Urgent: loop in a Finance manager. After that, scale up ml-infer-05.",176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,chain_short,original,train
"Bob is asking us to pull Frank's data — then give Frank their money back. To wrap up, record the event in Engineering's log.",81,"db_read -> process_refund, process_refund -> log_audit_event",db_read;process_refund;log_audit_event,0->1;1->2,chain_medium,original,train
"When you get a chance, modify Grace's subscription, followed by credit Bob's account. Finally, notify the Engineering team.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,chain_medium,original,train
"We gotta restore the DB snapshot for Legal and lock down auth-svc-04. Once both are done, give Alice access to HR's resources.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,fanin,original,train
Urgent: set up downtime for payment-api-03 and concurrently make a compliance log about Grace and send a heads-up to Finance.,456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,fanout,original,train
"Charlie is asking us to check if cdn-edge-06 is up. After that, log Eve's action for compliance. Last step: downgrade Eve's account.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,chain_medium,original,train
"Time to restart the service on staging-db-02, and then arrange a maintenance slot for staging-db-02, then notify the Finance team. To wrap up, sweep auth-svc-04 for IOCs.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"From Legal: log Bob's action for compliance. Once that's done, give cdn-edge-06 a kick.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train
"Hey, can you log Diana's action for compliance — then hand Bob's issue off to an engineer.",183,log_audit_event -> escalate_to_human,log_audit_event;escalate_to_human,0->1,chain_short,original,train
"I need you to reverse the charge on #60122 and flip the feature toggle on for HR. Once both are done, launch an instance for Legal.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train
Simple request — save the changes for Frank to the DB and we're good.,52,db_write,db_write,,single_node,original,train
"Do me a favor and drop an audit entry for payment-api-03 and file a bug about prod-web-01, merge everything and wake up the on-call about staging-db-02.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train
"Ticket INC-4021 says shelve HR's outdated data — then disable Diana's account on ml-infer-05, and lastly downgrade Bob's account.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train
"From Marketing: check staging-db-02 for vulnerabilities — then shoot Grace an email. After that, shelve Marketing's outdated data. Last step: deploy a server for Engineering.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,chain_medium,original,train
"Revoke Frank's access, rotate the API key, and log everything.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,chain_medium,original,train
"Diana reported an issue — drop an audit entry for cdn-edge-06, then dump the database on staging-db-02 — then persist Charlie's data to the database. To wrap up, reboot cdn-edge-06.",414,"backup_database -> db_write, db_write -> restart_service, log_audit_event -> backup_database",log_audit_event;backup_database;db_write;restart_service,0->1;1->2;2->3,chain_medium,original,train
"For the Finance team, record the event in HR's log. Next, bounce cdn-edge-06.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train
"Put together a report on auth-svc-04. After that, execute the build pipeline for prod-web-01, and lastly save a backup of Marketing's data.",357,"generate_report -> run_pipeline, run_pipeline -> backup_database",generate_report;run_pipeline;backup_database,0->1;1->2,chain_medium,original,train
