query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Get a human involved to address the case initially. After that’s taken care of, proceed to handle the system’s security, make adjustments to the user’s account plan, and pull up the subscription details, all concurrently.",37,"escalate_case_to_human -> read_subscription_status, escalate_case_to_human -> scan_system_for_malware, escalate_case_to_human -> update_subscription_plan",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->1;0->2;0->3,fanout_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,1a7e059abe71f5f3,33f822e4142d1d83,4,3,confusable,33f822e4142d1d83,False,campaign_v4
"Please scan the system for any malware, escalate the issue to a human, and update the subscription plan all at the same time. Once these are done, check the subscription status.",38,"escalate_case_to_human -> read_subscription_status, scan_system_for_malware -> read_subscription_status, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a7845e4393113e90,33f822e4142d1d83,4,3,standard,33f822e4142d1d83,False,campaign_v4
"Run a malware check on the system, escalate the case to a person, and make sure the subscription gets updated concurrently. After all of that is finished, retrieve the details of the subscription status.",38,"escalate_case_to_human -> read_subscription_status, scan_system_for_malware -> read_subscription_status, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a7845e4393113e90,33f822e4142d1d83,4,3,paraphrase,33f822e4142d1d83,False,campaign_v4
"Start by running the malware scan, escalating the case to a human, and updating the subscription plan simultaneously. Only after all three of these actions are completed, proceed to read the subscription status.",38,"escalate_case_to_human -> read_subscription_status, scan_system_for_malware -> read_subscription_status, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a7845e4393113e90,33f822e4142d1d83,4,3,structural_clear,33f822e4142d1d83,False,campaign_v4
"Begin by handling the malware check, forwarding the issue to a human agent, and ensuring the subscription is updated at the same time. Once these tasks are wrapped up, retrieve the subscription's current state.",38,"escalate_case_to_human -> read_subscription_status, scan_system_for_malware -> read_subscription_status, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a7845e4393113e90,33f822e4142d1d83,4,3,structural_paraphrase,33f822e4142d1d83,False,campaign_v4
"Perform a security sweep of the system, involve a human expert in the case, and modify the user's plan concurrently. After completing these tasks, access the account to verify the plan details.",38,"escalate_case_to_human -> read_subscription_status, scan_system_for_malware -> read_subscription_status, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a7845e4393113e90,33f822e4142d1d83,4,3,lexical,33f822e4142d1d83,False,campaign_v4
"Simultaneously ensure the system is secure, flag the issue for human review, and adjust the user account's plan. Once these steps are done, confirm the subscription details to wrap up.",38,"escalate_case_to_human -> read_subscription_status, scan_system_for_malware -> read_subscription_status, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->3;1->3;2->3,fanin_3,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a7845e4393113e90,33f822e4142d1d83,4,3,confusable,33f822e4142d1d83,False,campaign_v4
"Please start by scanning the system for malware and escalating the case to a human at the same time. Once both of these are completed, proceed to update the subscription plan. Finally, after the plan is updated, check the current subscription status.",39,"escalate_case_to_human -> update_subscription_plan, scan_system_for_malware -> update_subscription_plan, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a78215617346b9b0,33f822e4142d1d83,4,3,standard,33f822e4142d1d83,False,campaign_v4
"Can you simultaneously check the system for any malware and forward the case to a human? After those tasks are done, update the subscription plan and, as the last step, verify the updated subscription details.",39,"escalate_case_to_human -> update_subscription_plan, scan_system_for_malware -> update_subscription_plan, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a78215617346b9b0,33f822e4142d1d83,4,3,paraphrase,33f822e4142d1d83,False,campaign_v4
"First, scan the system for potential malware while concurrently escalating the issue to a human. Both of these tasks must finish before moving forward. Next, update the subscription plan, and only after that is complete, read the subscription status.",39,"escalate_case_to_human -> update_subscription_plan, scan_system_for_malware -> update_subscription_plan, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a78215617346b9b0,33f822e4142d1d83,4,3,structural_clear,33f822e4142d1d83,False,campaign_v4
"Begin by running a malware check and escalating the issue to a human simultaneously. Once these two actions are fully completed, advance to modifying the subscription plan. After updating the plan, finalize the process by retrieving the subscription details.",39,"escalate_case_to_human -> update_subscription_plan, scan_system_for_malware -> update_subscription_plan, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a78215617346b9b0,33f822e4142d1d83,4,3,structural_paraphrase,33f822e4142d1d83,False,campaign_v4
"Check the system for any threats and pass the issue along to someone who can handle it further—both of these steps should happen at the same time. When they’re done, make changes to the account’s plan and, as the final step, confirm the updated account information.",39,"escalate_case_to_human -> update_subscription_plan, scan_system_for_malware -> update_subscription_plan, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a78215617346b9b0,33f822e4142d1d83,4,3,lexical,33f822e4142d1d83,False,campaign_v4
"Start by addressing potential security issues on the system while also ensuring that the case is sent to the appropriate human team. Once these two things are wrapped up, adjust the user’s plan to the correct level, and finally, verify the changes to the plan are reflected accurately.",39,"escalate_case_to_human -> update_subscription_plan, scan_system_for_malware -> update_subscription_plan, update_subscription_plan -> read_subscription_status",escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,0->2;1->2;2->3,y_shape,azure_gpt4o,train,FALSE,FALSE,escalate_case_to_human;scan_system_for_malware;update_subscription_plan;read_subscription_status,15,a78215617346b9b0,33f822e4142d1d83,4,3,confusable,33f822e4142d1d83,False,campaign_v4
"First, create a support ticket for the issue. Then, update the database with the relevant information. Finally, reset the user's password to complete the process.",40,"create_support_ticket -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,42d58a87e9c829ba,8d324ca90cc44929,3,2,standard,8d324ca90cc44929,False,campaign_v4
"Begin by opening a support ticket to document the problem. After that, make the necessary updates in the database. Lastly, proceed to reset the password for the user.",40,"create_support_ticket -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,42d58a87e9c829ba,8d324ca90cc44929,3,2,paraphrase,8d324ca90cc44929,False,campaign_v4
"The workflow requires that a support ticket is created first. Once the ticket is successfully created, the database must be updated with the corresponding details. Finally, only after the database update is complete, the user's password can be reset.",40,"create_support_ticket -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,42d58a87e9c829ba,8d324ca90cc44929,3,2,structural_clear,8d324ca90cc44929,False,campaign_v4
"To execute this process, start by logging a support ticket. This step must be completed before making any changes to the database. After the database has been updated, the final step is to reset the user's password, which cannot occur until the prior steps are finished.",40,"create_support_ticket -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,42d58a87e9c829ba,8d324ca90cc44929,3,2,structural_paraphrase,8d324ca90cc44929,False,campaign_v4
"Open a report to track the issue first. Once that's done, record the necessary details in the system's storage. Afterward, make sure to update the user's access credentials by resetting their password.",40,"create_support_ticket -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,42d58a87e9c829ba,8d324ca90cc44929,3,2,lexical,8d324ca90cc44929,False,campaign_v4
"Start by submitting a request to address the user's issue. After that, log the incident details in the database. Finally, ensure the user's credentials are refreshed to resolve any access problems.",40,"create_support_ticket -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,42d58a87e9c829ba,8d324ca90cc44929,3,2,confusable,8d324ca90cc44929,False,campaign_v4
"Please start by creating a support ticket. After that, update the database and reset the password at the same time.",41,"create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;reset_user_password,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,37c9a19cbc5ed7df,8d324ca90cc44929,3,2,standard,8d324ca90cc44929,False,campaign_v4
"Can you first open a ticket for support? Once that's finished, handle the database update and password reset concurrently.",41,"create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;reset_user_password,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,37c9a19cbc5ed7df,8d324ca90cc44929,3,2,paraphrase,8d324ca90cc44929,False,campaign_v4
"The workflow begins by generating a support ticket. After this is completed, two tasks should run in parallel: updating the database and resetting the user password.",41,"create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;reset_user_password,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,37c9a19cbc5ed7df,8d324ca90cc44929,3,2,structural_clear,8d324ca90cc44929,False,campaign_v4
"Begin by logging a support request. When that's done, proceed to simultaneously modify the database and perform the password reset.",41,"create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;reset_user_password,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,37c9a19cbc5ed7df,8d324ca90cc44929,3,2,structural_paraphrase,8d324ca90cc44929,False,campaign_v4
"Start by filing an issue for support. Once that's complete, make changes to the stored data and update the login credentials at the same time.",41,"create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;reset_user_password,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,37c9a19cbc5ed7df,8d324ca90cc44929,3,2,lexical,8d324ca90cc44929,False,campaign_v4
"Initiate by logging a ticket. Then, after it's done, proceed with two actions running in parallel: one involving data changes and another resetting access information.",41,"create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;reset_user_password,0->1;0->2,fanout_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,37c9a19cbc5ed7df,8d324ca90cc44929,3,2,confusable,8d324ca90cc44929,False,campaign_v4
"Please create a support ticket and update the database at the same time, then reset the user's password once both of those are finished.",42,"create_support_ticket -> reset_user_password, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,8e4ebd60ae170640,8d324ca90cc44929,3,2,standard,8d324ca90cc44929,False,campaign_v4
"Start by opening a support ticket and entering a new database record simultaneously. After both tasks are complete, proceed to reset the user's password.",42,"create_support_ticket -> reset_user_password, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,8e4ebd60ae170640,8d324ca90cc44929,3,2,paraphrase,8d324ca90cc44929,False,campaign_v4
"The workflow requires two tasks to happen concurrently: generating a support ticket and making a record in the database. Once both of these tasks are done, the user's password can then be reset.",42,"create_support_ticket -> reset_user_password, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,8e4ebd60ae170640,8d324ca90cc44929,3,2,structural_clear,8d324ca90cc44929,False,campaign_v4
"You need to handle two tasks at the same time: filing a ticket for support and recording information in the database. After completing these, you can move on to resetting the password for the user.",42,"create_support_ticket -> reset_user_password, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,8e4ebd60ae170640,8d324ca90cc44929,3,2,structural_paraphrase,8d324ca90cc44929,False,campaign_v4
"Could you register an issue for the user and log the necessary data in parallel? When both of these are finalized, go ahead and help the user access their account by updating their credentials.",42,"create_support_ticket -> reset_user_password, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,8e4ebd60ae170640,8d324ca90cc44929,3,2,lexical,8d324ca90cc44929,False,campaign_v4
"Open a support case while simultaneously making an entry in the system logs. After completing both of these preparatory steps, perform the password reset for the user.",42,"create_support_ticket -> reset_user_password, write_database_record -> reset_user_password",create_support_ticket;write_database_record;reset_user_password,0->2;1->2,fanin_2,azure_gpt4o,train,FALSE,FALSE,create_support_ticket;write_database_record;reset_user_password,15,8e4ebd60ae170640,8d324ca90cc44929,3,2,confusable,8d324ca90cc44929,False,campaign_v4
"First, determine the appropriate path for the task. Then, update the username based on the chosen route. Finally, access the database to retrieve the user record.",43,"edit_username -> read_database_record, route_task_by_condition -> edit_username",route_task_by_condition;edit_username;read_database_record,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,route_task_by_condition;edit_username;read_database_record,15,eff88fd8c18a862f,fa0b287708c76c9b,3,2,standard,fa0b287708c76c9b,False,campaign_v4
"Start by figuring out the correct direction for the task to follow. After that, make changes to the user's name as needed. Lastly, pull the relevant information from the database.",43,"edit_username -> read_database_record, route_task_by_condition -> edit_username",route_task_by_condition;edit_username;read_database_record,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,route_task_by_condition;edit_username;read_database_record,15,eff88fd8c18a862f,fa0b287708c76c9b,3,2,paraphrase,fa0b287708c76c9b,False,campaign_v4
"This workflow is sequential. The first step involves routing the task based on a condition. Once that is done, the username can be modified. Only after the username is updated can the system read the user's record from the database.",43,"edit_username -> read_database_record, route_task_by_condition -> edit_username",route_task_by_condition;edit_username;read_database_record,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,route_task_by_condition;edit_username;read_database_record,15,eff88fd8c18a862f,fa0b287708c76c9b,3,2,structural_clear,fa0b287708c76c9b,False,campaign_v4
"The process must follow a strict order. Begin by deciding how to direct the task. When that step is finished, proceed to adjust the user’s name. The last step, which depends on the previous one, is to gather the user’s information from the database.",43,"edit_username -> read_database_record, route_task_by_condition -> edit_username",route_task_by_condition;edit_username;read_database_record,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,route_task_by_condition;edit_username;read_database_record,15,eff88fd8c18a862f,fa0b287708c76c9b,3,2,structural_paraphrase,fa0b287708c76c9b,False,campaign_v4
"First, figure out where the task needs to go. Then, change the person’s display name accordingly. Afterward, check the system to pull their account details.",43,"edit_username -> read_database_record, route_task_by_condition -> edit_username",route_task_by_condition;edit_username;read_database_record,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,route_task_by_condition;edit_username;read_database_record,15,eff88fd8c18a862f,fa0b287708c76c9b,3,2,lexical,fa0b287708c76c9b,False,campaign_v4
"Start by determining the task’s direction. After that, make some adjustments to an account. When that’s complete, retrieve relevant data from the database about the same user.",43,"edit_username -> read_database_record, route_task_by_condition -> edit_username",route_task_by_condition;edit_username;read_database_record,0->1;1->2,chain_medium_3,azure_gpt4o,train,FALSE,FALSE,route_task_by_condition;edit_username;read_database_record,15,eff88fd8c18a862f,fa0b287708c76c9b,3,2,confusable,fa0b287708c76c9b,False,campaign_v4
"First, check the subscription status. Then escalate the issue to a human if needed. Next, restart the service, followed by updating the subscription plan. Finally, perform a system malware scan.",46,"escalate_case_to_human -> restart_service, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,bb85c3c2d1526e6c,74f75cae7a3cc9ef,5,4,standard,74f75cae7a3cc9ef,False,campaign_v4
"Start by verifying the current subscription status. After that, pass the case to a human representative. Once that's done, proceed with restarting the service. Then, make any necessary changes to the subscription plan. Lastly, run a malware scan on the system.",46,"escalate_case_to_human -> restart_service, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,bb85c3c2d1526e6c,74f75cae7a3cc9ef,5,4,paraphrase,74f75cae7a3cc9ef,False,campaign_v4
"The tasks need to be done in a specific order. Reading the subscription status must be completed first before escalating the case to a human. Escalating the case must finish before restarting the service. Restarting the service must happen before modifying the subscription plan. Finally, the malware scan is done after the subscription plan is updated.",46,"escalate_case_to_human -> restart_service, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,bb85c3c2d1526e6c,74f75cae7a3cc9ef,5,4,structural_clear,74f75cae7a3cc9ef,False,campaign_v4
"To carry out this workflow, there are strict dependencies: you need to check the subscription status before involving a human agent. Only after the human escalation can the service be restarted. Following the service restart, the subscription plan can be adjusted, and the last task is scanning the system for malware.",46,"escalate_case_to_human -> restart_service, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,bb85c3c2d1526e6c,74f75cae7a3cc9ef,5,4,structural_paraphrase,74f75cae7a3cc9ef,False,campaign_v4
"First, confirm the user's current plan. Once that's done, get help from a person to handle the case. Afterward, reboot the system's primary functionality. Make adjustments to the user's account settings following that, and as the final step, ensure there are no malicious programs on the system.",46,"escalate_case_to_human -> restart_service, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,bb85c3c2d1526e6c,74f75cae7a3cc9ef,5,4,lexical,74f75cae7a3cc9ef,False,campaign_v4
"Begin by confirming the account details. Next, involve a higher-level support agent if required. Then, reset the service functionality. Afterward, modify the account settings as necessary. Conclude by checking the system for any security threats.",46,"escalate_case_to_human -> restart_service, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,bb85c3c2d1526e6c,74f75cae7a3cc9ef,5,4,confusable,74f75cae7a3cc9ef,False,campaign_v4
"Start by checking the subscription status. While that's happening, restart the service. After the status is checked, escalate the case to a human. Once both the escalation and the service restart are done, update the subscription plan. Finally, scan the system for malware after the subscription is updated and the case is escalated.",48,"escalate_case_to_human -> scan_system_for_malware, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,745a7d46f65ff0c7,74f75cae7a3cc9ef,5,4,standard,74f75cae7a3cc9ef,False,campaign_v4
"First, verify the subscription details. At the same time, reboot the system's service. When the subscription status is verified, escalate the issue to a human representative. After both the case escalation and the service reboot are done, proceed to modify the subscription plan. Lastly, perform a malware scan once the updates and escalation are completed.",48,"escalate_case_to_human -> scan_system_for_malware, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,745a7d46f65ff0c7,74f75cae7a3cc9ef,5,4,paraphrase,74f75cae7a3cc9ef,False,campaign_v4
The workflow starts with reading the subscription status and restarting the service simultaneously. The escalation to a human representative depends on the subscription status being read. Updating the subscription plan depends on the service being restarted. The malware scan can only begin after both the subscription update and the escalation to a human are complete.,48,"escalate_case_to_human -> scan_system_for_malware, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,745a7d46f65ff0c7,74f75cae7a3cc9ef,5,4,structural_clear,74f75cae7a3cc9ef,False,campaign_v4
"First, the system needs to determine the subscription status, while the service gets restarted at the same time. The escalation process can only begin after the subscription details are confirmed. Updating the subscription is dependent on the service being restarted. Finally, the malware scan will only be performed after the subscription is updated and the case has been escalated to a human.",48,"escalate_case_to_human -> scan_system_for_malware, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,745a7d46f65ff0c7,74f75cae7a3cc9ef,5,4,structural_paraphrase,74f75cae7a3cc9ef,False,campaign_v4
"Check the user’s account for their current plan while also bringing the system back online. Once the account information is reviewed, send the issue to a human for further handling. After the system is back online, proceed to make changes to the user’s plan. The system should only perform a security check once both the human review and the account update are done.",48,"escalate_case_to_human -> scan_system_for_malware, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,745a7d46f65ff0c7,74f75cae7a3cc9ef,5,4,lexical,74f75cae7a3cc9ef,False,campaign_v4
"First, confirm the user's account details and restart the system at the same time. After confirming the account, send the issue to a specialist. Also, once the system is restarted, change the user's account settings as needed. The final step is to run a security check after these other actions are fully completed.",48,"escalate_case_to_human -> scan_system_for_malware, read_subscription_status -> escalate_case_to_human, restart_service -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,745a7d46f65ff0c7,74f75cae7a3cc9ef,5,4,confusable,74f75cae7a3cc9ef,False,campaign_v4
"Can you first check the subscription status? Then, depending on the result, escalate the case to a human, restart the service, or update the subscription plan. Once the plan is updated, make sure to run a malware scan.",49,"read_subscription_status -> escalate_case_to_human, read_subscription_status -> restart_service, read_subscription_status -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,a1f2f43d18a84319,74f75cae7a3cc9ef,5,4,standard,74f75cae7a3cc9ef,False,campaign_v4
"I need you to verify the subscription details first. After that, please handle escalating the issue to a human, restarting the service, and modifying the subscription plan concurrently where possible. Once the plan is updated, proceed with a malware check.",49,"read_subscription_status -> escalate_case_to_human, read_subscription_status -> restart_service, read_subscription_status -> update_subscription_plan, update_subscription_plan -> scan_system_for_malware",read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,train,FALSE,FALSE,read_subscription_status;escalate_case_to_human;restart_service;update_subscription_plan;scan_system_for_malware,15,a1f2f43d18a84319,74f75cae7a3cc9ef,5,4,paraphrase,74f75cae7a3cc9ef,False,campaign_v4
